# Time (s),DUT (V),TEM (V)
0.000000000000000000e+00,-3.071896930472693427e-04,1.895670911831645470e-03
2.000400160064025567e-11,-7.789767530844786923e-04,1.530652750013215347e-03
4.000800320128051133e-11,-1.241349410016505655e-03,1.142370647728367010e-03
6.001200480192076700e-11,-1.678799219484387178e-03,7.527503314315958736e-04
8.001600640256102266e-11,-2.076988826924310375e-03,3.833048247192220610e-04
1.000200080032012783e-10,-2.423376058392483212e-03,5.394671237666995702e-05
1.200240096038415340e-10,-2.707748175166719944e-03,-2.180821855168508269e-04
1.400280112044817897e-10,-2.922639954543540877e-03,-4.191052083195079855e-04
1.600320128051220453e-10,-3.063615376223693260e-03,-5.396819072191823448e-04
1.800360144057623010e-10,-3.129399870983451317e-03,-5.750220386384908558e-04
2.000400160064025567e-10,-3.121857935199189808e-03,-5.251242318456505022e-04
2.200440176070428123e-10,-3.045819004145596583e-03,-3.946373452318942157e-04
2.400480192076830680e-10,-2.908762369205351254e-03,-1.924586751475235603e-04
2.600520208083233237e-10,-2.720379191529527247e-03,6.890174666929754093e-05
2.800560224089635793e-10,-2.492035915305869809e-03,3.741484081139511992e-04
3.000600240096038350e-10,-2.236168283107207132e-03,7.061663389945842901e-04
3.200640256102440907e-10,-1.965638445200328880e-03,1.047065965676219346e-03
3.400680272108843463e-10,-1.693089165665758724e-03,1.379243369394757886e-03
3.600720288115246020e-10,-1.430328791309265317e-03,1.686392839843002750e-03
3.800760304121648577e-10,-1.187778497816873021e-03,1.954412679751144251e-03
4.000800320128051133e-10,-9.740094948455417859e-04,2.172152731723176085e-03
4.200840336134453690e-10,-7.953925834600442937e-04,2.331962570603271587e-03
4.400880352140856247e-10,-6.558760203744199314e-04,2.430012067173444815e-03
4.600920368147258803e-10,-5.569004202881738764e-04,2.466370286562344014e-03
4.800960384153661360e-10,-4.974518273484134032e-04,2.444843561329495402e-03
5.001000400160063916e-10,-4.742465340942655038e-04,2.372588171505438017e-03
5.201040416166466473e-10,-4.820341393871826769e-04,2.259526495951628272e-03
5.401080432172869030e-10,-5.139991041156065539e-04,2.117606975038317622e-03
5.601120448179271586e-10,-5.622360216303293927e-04,1.959957074552724256e-03
5.801160464185674143e-10,-6.182702355041282171e-04,1.799984161764860103e-03
6.001200480192076700e-10,-6.735934922573081577e-04,1.650481488413018012e-03
6.201240496198479256e-10,-7.201840988675582526e-04,1.522795225419459539e-03
6.401280512204881813e-10,-7.509825535281456016e-04,1.426103829340043434e-03
6.601320528211284370e-10,-7.602967256711732572e-04,1.366853266126794768e-03
6.801360544217686926e-10,-7.441151802567843795e-04,1.348381283635801753e-03
7.001400560224089483e-10,-7.003128964185101942e-04,1.370751672342569987e-03
7.201440576230492040e-10,-6.287400849894500760e-04,1.430806056203945322e-03
7.401480592236894596e-10,-5.311916848188655456e-04,1.522427047182001603e-03
7.601520608243297153e-10,-4.112620161165707181e-04,1.636993423261112138e-03
7.801560624249699710e-10,-2.740955956792525848e-04,1.763996155799491677e-03
8.001600640256102266e-10,-1.260509050393414311e-04,1.891774333260781748e-03
8.201640656262504823e-10,2.570137354987071321e-05,2.008322887851088541e-03
8.401680672268907380e-10,1.736207338363977165e-04,2.102119945465729962e-03
8.601720688275309936e-10,3.102530083432561252e-04,2.162920812682886731e-03
8.801760704281712493e-10,4.286731702288761004e-04,2.182468109065356047e-03
9.001800720288115050e-10,5.228888906583894873e-04,2.155073167423644798e-03
9.201840736294517606e-10,5.881817203899583103e-04,2.078032187234538693e-03
9.401880752300919129e-10,6.213668254430207254e-04,1.951851199214678714e-03
9.601920768307322720e-10,6.209573228437363342e-04,1.780266012290037010e-03
9.801960784313726310e-10,5.872251211904044215e-04,1.570056208168957995e-03
1.000200080032012783e-09,5.221564201061299707e-04,1.330665121110794977e-03
1.020204081632652936e-09,4.293062916878457647e-04,1.073649795951486016e-03
1.040208083233293295e-09,3.135626879323181841e-04,8.119954164546880435e-04
1.060212084833933654e-09,1.808354473342252031e-04,5.593369999170201817e-04
1.080216086434573806e-09,3.769011214358558256e-05,3.291367634323902770e-04
1.100220088035213958e-09,-1.090506228313458049e-04,1.338681523095855842e-04
1.120224089635854317e-09,-2.527133918131981016e-04,-1.574305972647571986e-05
1.140228091236494676e-09,-3.871639868339585636e-04,-1.113738813534051670e-04
1.160232092837134829e-09,-5.071572697803118559e-04,-1.476152665418913707e-04
1.180236094437774981e-09,-6.086265936744749468e-04,-1.223081738088554733e-04
1.200240096038415340e-09,-6.888960459344302357e-04,-3.668424543470557556e-05
1.220244097639055699e-09,-7.468036672844006801e-04,1.046970954729001111e-04
1.240248099239695851e-09,-7.827292982008563892e-04,2.942108136104968903e-04
1.260252100840336004e-09,-7.985265272210117799e-04,5.216111900957231835e-04
1.280256102440976363e-09,-7.973640127789953687e-04,7.746318942175383585e-04
1.300260104041616722e-09,-7.834868775985440875e-04,1.039704226408415689e-03
1.320264105642256874e-09,-7.619136119623333685e-04,1.302749527364198499e-03
1.340268107242897026e-09,-7.380876927804177860e-04,1.549997456410179622e-03
1.360272108843537385e-09,-7.175057121709141556e-04,1.768780539778555799e-03
1.380276110444177744e-09,-7.053450670109569134e-04,1.948257138796488956e-03
1.400280112044817897e-09,-7.061141243435297039e-04,2.080019662991931979e-03
1.420284113645458049e-09,-7.233462646304631956e-04,2.158552148090772931e-03
1.440288115246098408e-09,-7.593564152561827233e-04,2.181510768352925341e-03
1.460292116846738767e-09,-8.150747952473545634e-04,2.149811861110724129e-03
1.480296118447378919e-09,-8.899678380909036143e-04,2.067523920545962304e-03
1.500300120048019072e-09,-9.820509318286471667e-04,1.941572029879674388e-03
1.520304121648659431e-09,-1.087992035699495309e-03,1.781274604702805416e-03
1.540308123249299790e-09,-1.203299735081415564e-03,1.597742415675317169e-03
1.560312124849939942e-09,-1.322584209229901112e-03,1.403178031876016734e-03
1.580316126450580094e-09,-1.439875211094733673e-03,1.210119584908230309e-03
1.600320128051220453e-09,-1.548977753269729137e-03,1.030675759015154758e-03
1.620324129651860812e-09,-1.643843957960659232e-03,8.757989970094761777e-04
1.640328131252500965e-09,-1.718938590444155524e-03,7.546410907648781578e-04
1.660332132853141117e-09,-1.769576205886997256e-03,6.740297933405090978e-04
1.680336134453781476e-09,-1.792209569348253342e-03,6.380972094401580466e-04
1.700340136054421835e-09,-1.784651950835574501e-03,6.480809973829092154e-04
1.720344137655061987e-09,-1.746219872465130983e-03,7.023084660930167334e-04
1.740348139255702140e-09,-1.677787653501488195e-03,7.963621643976253987e-04
1.760352140856342499e-09,-1.581750375548649293e-03,9.234142561143925034e-04
1.780356142456982858e-09,-1.461897359525020845e-03,1.074706556496269564e-03
1.800360144057623010e-09,-1.323203582977546889e-03,1.240144217886887668e-03
1.820364145658263162e-09,-1.171551354315962913e-03,1.408964240245087242e-03
1.840368147258903521e-09,-1.013398710715885005e-03,1.570435658344942597e-03
1.860372148859543880e-09,-8.554141742364147717e-04,1.714546677149202114e-03
1.880376150460183826e-09,-7.040995003256371714e-04,1.832635272457651052e-03
1.900380152060824185e-09,-5.654227680153840318e-04,1.917923750577490982e-03
1.920384153661464544e-09,-4.444835514969193869e-04,1.965924202999104909e-03
1.940388155262104903e-09,-3.452300164011952617e-04,1.974690281116369631e-03
1.960392156862745262e-09,-2.702447146976968539e-04,1.944900706574092912e-03
1.980396158463385208e-09,-2.206117922089788970e-04,1.879770787524426539e-03
2.000400160064025567e-09,-1.958735127322231882e-04,1.784799240799864965e-03
2.020404161664665926e-09,-1.940787266773450414e-04,1.667368127147135504e-03
2.040408163265305871e-09,-2.119204807871893209e-04,1.536223028834124297e-03
2.060412164865946230e-09,-2.449546982122076952e-04,1.400868150417424168e-03
2.080416166466586589e-09,-2.878870640476021998e-04,1.270916331693904087e-03
2.100420168067226948e-09,-3.349112111830081662e-04,1.155436696868840330e-03
2.120424169667867307e-09,-3.800782510962139732e-04,1.062342658735558262e-03
2.140428171268507253e-09,-4.176758118557784066e-04,9.978602573147900712e-04
2.160432172869147612e-09,-4.425941403576807032e-04,9.661115175883397757e-04
2.180436174469787971e-09,-4.506575322659118793e-04,9.688400003905371042e-04
2.200440176070427916e-09,-4.389013292985690490e-04,1.005296473475414832e-03
2.220444177671068276e-09,-4.057778535950088187e-04,1.072292234909252720e-03
2.240448179271708635e-09,-3.512787502244032784e-04,1.164416739249005475e-03
2.260452180872348994e-09,-2.769660426971962196e-04,1.274405500281323034e-03
2.280456182472989353e-09,-1.859094918437451463e-04,1.393634451621278718e-03
2.300460184073629298e-09,-8.253327926015587045e-05,1.512708662139816695e-03
2.320464185674269657e-09,2.761970142781510680e-05,1.622107056470364862e-03
2.340468187274910016e-09,1.381928726151615875e-04,1.712840983416923394e-03
2.360472188875549962e-09,2.423732056803808946e-04,1.777083355490667767e-03
2.380476190476190321e-09,3.332804828233739813e-04,1.808726730644912278e-03
2.400480192076830680e-09,4.043665047685277816e-04,1.803833027944660820e-03
2.420484193677471039e-09,4.498015168650755860e-04,1.760944299161619703e-03
2.440488195278111398e-09,4.648257791702962451e-04,1.681232702389740723e-03
2.460492196878751344e-09,4.460461171015144845e-04,1.568477999134999324e-03
2.480496198479391703e-09,3.916603466693226437e-04,1.428871887105587516e-03
