# Time (s),DUT (V),TEM (V)
0.000000000000000000e+00,-1.759725287493525692e-03,-1.759725287493525692e-03
2.000400160064025567e-11,-1.635031566970978527e-03,-1.635031566970978527e-03
4.000800320128051133e-11,-1.493649164095222108e-03,-1.493649164095222108e-03
6.001200480192076700e-11,-1.344022814500757043e-03,-1.344022814500757043e-03
8.001600640256102266e-11,-1.195194657247702777e-03,-1.195194657247702777e-03
1.000200080032012783e-10,-1.056257643419831202e-03,-1.056257643419831202e-03
1.200240096038415340e-10,-9.358009211264323775e-04,-9.358009211264323775e-04
1.400280112044817897e-10,-8.413806724215198030e-04,-8.413806724215198030e-04
1.600320128051220453e-10,-7.790485832704792911e-04,-7.790485832704792911e-04
1.800360144057623010e-10,-7.529668894955167261e-04,-7.529668894955167261e-04
2.000400160064025567e-10,-7.651339430846560308e-04,-7.651339430846560308e-04
2.200440176070428123e-10,-8.152377745375608388e-04,-8.152377745375608388e-04
2.400480192076830680e-10,-9.006475680245681079e-04,-9.006475680245681079e-04
2.600520208083233237e-10,-1.016544764386833428e-03,-1.016544764386833428e-03
2.800560224089635793e-10,-1.156187150526093036e-03,-1.156187150526093036e-03
3.000600240096038350e-10,-1.311291282291564709e-03,-1.311291282291564709e-03
3.200640256102440907e-10,-1.472511403022321377e-03,-1.472511403022321377e-03
3.400680272108843463e-10,-1.629987095623008269e-03,-1.629987095623008269e-03
3.600720288115246020e-10,-1.773927603088272260e-03,-1.773927603088272260e-03
3.800760304121648577e-10,-1.895198335964200969e-03,-1.895198335964200969e-03
4.000800320128051133e-10,-1.985874708860712635e-03,-1.985874708860712635e-03
4.200840336134453690e-10,-2.039730144031852866e-03,-2.039730144031852866e-03
4.400880352140856247e-10,-2.052628756792863104e-03,-2.052628756792863104e-03
4.600920368147258803e-10,-2.022798685134891659e-03,-2.022798685134891659e-03
4.800960384153661360e-10,-1.950968927920891573e-03,-1.950968927920891573e-03
5.001000400160063916e-10,-1.840360508316265251e-03,-1.840360508316265251e-03
5.201040416166466473e-10,-1.696531313562764116e-03,-1.696531313562764116e-03
5.401080432172869030e-10,-1.527082574722180789e-03,-1.527082574722180789e-03
5.601120448179271586e-10,-1.341243130421492392e-03,-1.341243130421492392e-03
5.801160464185674143e-10,-1.149354881145352647e-03,-1.149354881145352647e-03
6.001200480192076700e-10,-9.622887528791394026e-04,-9.622887528791394026e-04
6.201240496198479256e-10,-7.908246978493109740e-04,-7.908246978493109740e-04
6.401280512204881813e-10,-6.450315131223972312e-04,-6.450315131223972312e-04
6.601320528211284370e-10,-5.336824179314736665e-04,-5.336824179314736665e-04
6.801360544217686926e-10,-4.637403847160695772e-04,-4.637403847160695772e-04
7.001400560224089483e-10,-4.399432786450907648e-04,-4.399432786450907648e-04
7.201440576230492040e-10,-4.645131556726214434e-04,-4.645131556726214434e-04
7.401480592236894596e-10,-5.370069342546269229e-04,-5.370069342546269229e-04
7.601520608243297153e-10,-6.543175096255638258e-04,-6.543175096255638258e-04
7.801560624249699710e-10,-8.108257005145548275e-04,-8.108257005145548275e-04
8.001600640256102266e-10,-9.986947160204630303e-04,-9.986947160204630303e-04
8.201640656262504823e-10,-1.208290615505349481e-03,-1.208290615505349481e-03
8.401680672268907380e-10,-1.428704987722078865e-03,-1.428704987722078865e-03
8.601720688275309936e-10,-1.648350219790265230e-03,-1.648350219790265230e-03
8.801760704281712493e-10,-1.855593601868366343e-03,-1.855593601868366343e-03
9.001800720288115050e-10,-2.039394356144899091e-03,-2.039394356144899091e-03
9.201840736294517606e-10,-2.189907608999423425e-03,-2.189907608999423425e-03
9.401880752300919129e-10,-2.299021339182270428e-03,-2.299021339182270428e-03
9.601920768307322720e-10,-2.360796306026958190e-03,-2.360796306026958190e-03
9.801960784313726310e-10,-2.371784648525550581e-03,-2.371784648525550581e-03
1.000200080032012783e-09,-2.331209906978962305e-03,-2.331209906978962305e-03
1.020204081632652936e-09,-2.240999232997046599e-03,-2.240999232997046599e-03
1.040208083233293295e-09,-2.105667046137001206e-03,-2.105667046137001206e-03
1.060212084833933654e-09,-1.932057866372237885e-03,-1.932057866372237885e-03
1.080216086434573806e-09,-1.728964005422957374e-03,-1.728964005422957374e-03
1.100220088035213958e-09,-1.506640775374739737e-03,-1.506640775374739737e-03
1.120224089635854317e-09,-1.276247469937091946e-03,-1.276247469937091946e-03
1.140228091236494676e-09,-1.049246276906147307e-03,-1.049246276906147307e-03
1.160232092837134829e-09,-8.367932776267338404e-04,-8.367932776267338404e-04
1.180236094437774981e-09,-6.491556830920449522e-04,-6.491556830920449522e-04
1.200240096038415340e-09,-4.951874691171065032e-04,-4.951874691171065032e-04
1.220244097639055699e-09,-3.818917445320743728e-04,-3.818917445320743728e-04
1.240248099239695851e-09,-3.140927643103471906e-04,-3.140927643103471906e-04
1.260252100840336004e-09,-2.942338238836602693e-04,-2.942338238836602693e-04
1.280256102440976363e-09,-3.223097523721539515e-04,-3.223097523721539515e-04
1.300260104041616722e-09,-3.959348173220455678e-04,-3.959348173220455678e-04
1.320264105642256874e-09,-5.105390356069656847e-04,-5.105390356069656847e-04
