# Time (s),DUT (V),TEM (V)
0.000000000000000000e+00,-6.374113940655135643e-04,-8.514435995926516922e-04
2.000400160064025567e-11,-6.883615307913308829e-04,-5.559558813443935292e-04
4.000800320128051133e-11,-7.480067545754799608e-04,-1.610074387458855006e-04
6.001200480192076700e-11,-8.221666472003100971e-04,3.168567015177707028e-04
8.001600640256102266e-11,-9.153225482962869426e-04,8.568237509512715904e-04
1.000200080032012783e-10,-1.030213026031437081e-03,1.434950908811832588e-03
1.200240096038415340e-10,-1.167541769497658756e-03,2.025478735915271691e-03
1.400280112044817897e-10,-1.325817109337165808e-03,2.602241203624632276e-03
1.600320128051220453e-10,-1.501334665263648208e-03,3.140088512320989532e-03
1.800360144057623010e-10,-1.688306206317851353e-03,3.616238940822862676e-03
2.000400160064025567e-10,-1.879129167266656904e-03,4.011481203575814961e-03
2.200440176070428123e-10,-2.064782882537412757e-03,4.311158674050600756e-03
2.400480192076830680e-10,-2.235329954908795574e-03,4.505880719688475783e-03
2.600520208083233237e-10,-2.380494708001356253e-03,4.591923389877679111e-03
2.800560224089635793e-10,-2.490285753689481553e-03,4.571300730539484304e-03
3.000600240096038350e-10,-2.555626627155940973e-03,4.451507884314843087e-03
3.200640256102440907e-10,-2.568957391224617991e-03,4.244956655846138932e-03
3.400680272108843463e-10,-2.524771163267194342e-03,3.968142198386245822e-03
3.600720288115246020e-10,-2.420052630754232059e-03,3.640594843033202310e-03
3.800760304121648577e-10,-2.254590638486755980e-03,3.283682952150534205e-03
4.000800320128051133e-10,-2.031143587646729465e-03,2.919340367906964311e-03
4.200840336134453690e-10,-1.755444326972343400e-03,2.568795143931617512e-03
4.400880352140856247e-10,-1.436040008815405410e-03,2.251374676938445400e-03
4.600920368147258803e-10,-1.083971546527387995e-03,1.983456268481440833e-03
4.800960384153661360e-10,-7.123063395386476388e-04,1.777621991188827258e-03
5.001000400160063916e-10,-3.355463273900081587e-04,1.642063197669526176e-03
5.201040416166466473e-10,3.105927603709349410e-05,1.580263978985538406e-03
5.401080432172869030e-10,3.722614442922454422e-04,1.590975377346134055e-03
5.601120448179271586e-10,6.735799494437260011e-04,1.668474282533082519e-03
5.801160464185674143e-10,9.220522359034209574e-04,1.803083796514286415e-03
6.001200480192076700e-10,1.106922034659207780e-03,1.981916475550427395e-03
6.201240496198479256e-10,1.220229765765926556e-03,2.189789167128671291e-03
6.401280512204881813e-10,1.257271434795064879e-03,2.410248882457665352e-03
6.601320528211284370e-10,1.216899241987712873e-03,2.626643792544010141e-03
6.801360544217686926e-10,1.101645156489339337e-03,2.823172263794397445e-03
7.001400560224089483e-10,9.176578431905974215e-04,2.985845850599230800e-03
7.201440576230492040e-10,6.744530850938938336e-04,3.103309071136327573e-03
7.401480592236894596e-10,3.844877020470835872e-04,3.167469103731071055e-03
7.601520608243297153e-10,6.257640069852277523e-05,3.173901546123310009e-03
7.801560624249699710e-10,-2.748205062222280372e-04,3.122013214506664906e-03
8.001600640256102266e-10,-6.104034606840713249e-04,3.014958659249241876e-03
8.201640656262504823e-10,-9.268937160851404341e-04,2.859322638186968628e-03
8.401680672268907380e-10,-1.207903446893187575e-03,2.664595240476798268e-03
8.601720688275309936e-10,-1.438771270529522325e-03,2.442478805048902205e-03
8.801760704281712493e-10,-1.607319872175680484e-03,2.206075479817685200e-03
9.001800720288115050e-10,-1.704496028155845066e-03,1.969010659342415939e-03
9.201840736294517606e-10,-1.724859026443135903e-03,1.744550276766452081e-03
9.401880752300919129e-10,-1.666890996634421557e-03,1.544768905040007096e-03
9.601920768307322720e-10,-1.533111603080897049e-03,1.379820977469081505e-03
9.801960784313726310e-10,-1.329989464155423903e-03,1.257359531679485155e-03
1.000200080032012783e-09,-1.067653026181403187e-03,1.182136279250126576e-03
1.020204081632652936e-09,-7.594139054181291582e-04,1.155804233815721851e-03
1.040208083233293295e-09,-4.211253817440182364e-04,1.176930436124729940e-03
1.060212084833933654e-09,-7.040728033761743730e-05,1.241212397302644127e-03
1.080216086434573806e-09,2.742245329054982623e-04,1.341878644140054788e-03
1.100220088035213958e-09,5.942807552772071860e-04,1.470242038395518178e-03
1.120224089635854317e-09,8.722271959483690173e-04,1.616365091315243594e-03
1.140228091236494676e-09,1.092372592931297902e-03,1.769789884176151693e-03
1.160232092837134829e-09,1.241670876257707076e-03,1.920281823657270888e-03
1.180236094437774981e-09,1.310397194456301142e-03,2.058536481243150064e-03
1.200240096038415340e-09,1.292663235845162512e-03,2.176802140004465303e-03
1.220244097639055699e-09,1.186745349940746420e-03,2.269377134285949053e-03
1.240248099239695851e-09,9.952083015222043701e-04,2.332950154856594863e-03
1.260252100840336004e-09,7.248176958828303051e-04,2.366762775201526788e-03
1.280256102440976363e-09,3.862446797190095902e-04,2.372585781890587837e-03
1.300260104041616722e-09,-6.423088192157908022e-06,2.354513637984155441e-03
1.320264105642256874e-09,-4.363405147670702377e-04,2.318593728567303145e-03
1.340268107242897026e-09,-8.847020202674906082e-04,2.272318122661944138e-03
1.360272108843537385e-09,-1.331637297921701730e-03,2.224014714589245701e-03
1.380276110444177744e-09,-1.757161908924886450e-03,2.182181192771406094e-03
1.400280112044817897e-09,-2.142136020776581190e-03,2.154808908300010102e-03
1.420284113645458049e-09,-2.469184214860036582e-03,2.148744159413698562e-03
1.440288115246098408e-09,-2.723531252299873223e-03,2.169131661066365201e-03
1.460292116846738767e-09,-2.893712888962295376e-03,2.218979229825634482e-03
1.480296118447378919e-09,-2.972127052366950808e-03,2.298874377150067483e-03
1.500300120048019072e-09,-2.955398616312377141e-03,2.406873130685809742e-03
1.520304121648659431e-09,-2.844540230702064659e-03,2.538569686619114932e-03
1.540308123249299790e-09,-2.644901719288435954e-03,2.687343214705025050e-03
1.560312124849939942e-09,-2.365910942972617240e-03,2.844766104235368909e-03
1.580316126450580094e-09,-2.020619223925283672e-03,3.001146948347487887e-03
1.600320128051220453e-09,-1.625073932055267050e-03,3.146172340210827856e-03
