# Time (s),DUT (V),TEM (V)
0.000000000000000000e+00,-8.994201788436537040e-04,-7.275668981145122505e-05
2.000285795941697536e-11,-1.077883852985320580e-03,1.506875248286104372e-04
4.000571591883395072e-11,-1.244917527830194381e-03,3.660249448276853322e-04
6.000857387825092932e-11,-1.396188088035365702e-03,5.624689077409072849e-04
8.001143183766790145e-11,-1.527683484597491207e-03,7.297760330476476404e-04
1.000142897970848736e-10,-1.635889030732626476e-03,8.587592340302472845e-04
1.200171477565018586e-10,-1.717947593184111256e-03,9.417609330508179598e-04
1.400200057159188178e-10,-1.771794468743415757e-03,9.730614057231907208e-04
1.600228636753358029e-10,-1.796258919065071673e-03,9.491998997217130024e-04
1.800257216347527880e-10,-1.791126018797415754e-03,8.691901689802149569e-04
2.000285795941697472e-10,-1.757154560335046946e-03,7.346171503852094026e-04
2.200314375535867322e-10,-1.696049135185604502e-03,5.496074375451027137e-04
2.400342955130037173e-10,-1.610387040322718705e-03,3.206726703389062728e-04
2.600371534724207023e-10,-1.503503190552398080e-03,5.643161700680424624e-05
2.800400114318376357e-10,-1.379338605491189007e-03,-2.327767846878348599e-04
3.000428693912546207e-10,-1.242260139883742415e-03,-5.353712006457852319e-04
3.200457273506716058e-10,-1.096860811904750961e-03,-8.390731709184309599e-04
3.400485853100885908e-10,-9.477512523214169475e-04,-1.131492637848620277e-03
3.600514432695055759e-10,-7.993533741213525385e-04,-1.400723976218520503e-03
3.800543012289225093e-10,-6.557073079048851300e-04,-1.635921824556020067e-03
4.000571591883394943e-10,-5.203019603583395420e-04,-1.827826721141789139e-03
4.200600171477564794e-10,-3.959382661334672903e-04,-1.969212889490349998e-03
4.400628751071734644e-10,-2.846323876319921463e-04,-2.055234390912623853e-03
4.600657330665904495e-10,-1.875638742886282493e-04,-2.083651072937815676e-03
4.800685910260074345e-10,-1.050712504736128359e-04,-2.054922020205266538e-03
5.000714489854243679e-10,-3.669480498581929298e-05,-1.972161223224843177e-03
5.200743069448414046e-10,1.873633896055219725e-05,-1.840957538709538620e-03
5.400771649042583380e-10,6.297832983488339711e-05,-1.669068317090085206e-03
5.600800228636752714e-10,9.821555541080264349e-05,-1.466002910913826677e-03
5.800828808230923081e-10,1.268819487426913362e-04,-1.242518266567306604e-03
6.000857387825092415e-10,1.514713574015643716e-04,-1.010053599895333618e-03
6.200885967419262782e-10,1.743483310161562222e-04,-7.801344869593281484e-04
6.400914547013432116e-10,1.975706555388568339e-04,-5.637783685141235356e-04
6.600943126607601449e-10,2.227342785651389588e-04,-3.709333679572018655e-04
6.800971706201771817e-10,2.508499660801201273e-04,-2.099804544949807322e-04
7.001000285795941150e-10,2.822591809837962369e-04,-8.732544386595714062e-05
7.201028865390111518e-10,3.165943834185445927e-04,-7.102311902105855335e-06
7.401057444984280852e-10,3.527863539013535417e-04,2.899691932180576575e-05
7.601086024578450185e-10,3.891183823736726389e-04,2.175752795666136908e-05
7.801114604172620553e-10,4.233244088493517683e-04,-2.565800807183916737e-05
8.001143183766789886e-10,4.527256039165968656e-04,-1.079386987670195842e-04
8.201171763360960254e-10,4.743975904194354474e-04,-2.179683231862029490e-04
8.401200342955129587e-10,4.853586638688933675e-04,-3.472629877465373228e-04
8.601228922549298921e-10,4.827680756344447351e-04,-4.864774955384336083e-04
8.801257502143469288e-10,4.641227751041113463e-04,-6.259513765784748083e-04
9.001286081737638622e-10,4.274410040217832074e-04,-7.562634201696381972e-04
9.201314661331808990e-10,3.714217989970374032e-04,-8.687633291130888221e-04
9.401343240925978323e-10,2.955707492541255303e-04,-9.560506899790330651e-04
9.601371820520148691e-10,2.002842024302232005e-04,-1.012374728212073454e-03
9.801400400114316990e-10,8.688640623494189299e-05,-1.033933096853975695e-03
1.000142897970848736e-09,-4.238331299526102022e-05,-1.019053950898305642e-03
1.020145755930265773e-09,-1.844334513937808751e-04,-9.682524324919976853e-04
1.040148613889682809e-09,-3.354306315736398547e-04,-8.841600318257375121e-04
1.060151471849099639e-09,-4.909519871423055019e-04,-7.713326645562820815e-04
1.080154329808516676e-09,-6.461719567317895669e-04,-6.359502877741579456e-04
1.100157187767933713e-09,-7.960738969560608638e-04,-4.854270560041613501e-04
1.120160045727350543e-09,-9.356755398946545524e-04,-3.279560380003968987e-04
1.140162903686767579e-09,-1.060256548369054030e-03,-1.720160852337534736e-04
1.160165761646184616e-09,-1.165576301844670334e-03,-2.587036162717516676e-05
1.180168619605601446e-09,-1.248070580301599303e-03,1.029137925797844321e-04
1.200171477565018483e-09,-1.305016968635105924e-03,2.078955813236812371e-04
1.220174335524435520e-09,-1.334660510808724195e-03,2.841172172368243583e-04
1.240177193483852556e-09,-1.336293301072823689e-03,3.283659782208471576e-04
1.260180051443269386e-09,-1.310284184336256430e-03,3.393275515658162938e-04
1.280182909402686423e-09,-1.258057407180022264e-03,3.176230116393836348e-04
1.300185767362103460e-09,-1.182021764005277992e-03,2.657288282590060998e-04
1.320188625321520290e-09,-1.085454368218034208e-03,1.877863298133453974e-04
1.340191483280937327e-09,-9.723455035114665721e-04,8.931362670940387214e-05
1.360194341240354363e-09,-8.472129492214765592e-04,-2.316125578558331059e-05
1.380197199199771400e-09,-7.148956241308533415e-04,-1.425227210542704521e-04
1.400200057159188230e-09,-5.803372820309739841e-04,-2.615189875056515498e-04
1.420202915118605267e-09,-4.483712799972725807e-04,-3.732145901222352251e-04
1.440205773078022304e-09,-3.235171218346618248e-04,-4.714162802560680279e-04
1.460208631037439134e-09,-2.097985843571751967e-04,-5.510464988640268250e-04
1.480211488996856170e-09,-1.105918253747258941e-04,-6.084420463528820901e-04
1.500214346956273207e-09,-2.851004005108006358e-05,-6.415603567424845149e-04
1.520217204915690037e-09,3.467091021556633539e-05,-6.500816054516966435e-04
1.540220062875107074e-09,7.804379640482644312e-05,-6.354013774968567552e-04
1.560222920834524111e-09,1.015585174388410885e-04,-6.005153956443588879e-04
1.580225778793941147e-09,1.059703409184952199e-04,-5.498044405849507755e-04
1.600228636753357977e-09,9.275249776375982550e-05,-4.887336825522041938e-04
1.620231494712775014e-09,6.397946995301213901e-05,-4.234858163122156064e-04
1.640234352672192051e-09,2.218862121061630468e-05,-3.605513371824354261e-04
1.660237210631608881e-09,-2.977135150455615796e-05,-3.063017794304275150e-04
1.680240068591025917e-09,-8.889635526208839421e-05,-2.665726155957381981e-04
1.700242926550442954e-09,-1.521786409092340964e-04,-2.462817408609056596e-04
1.720245784509859784e-09,-2.167464505870486311e-04,-2.491070972221089293e-04
1.740248642469276821e-09,-2.799847994657019131e-04,-2.772431824480970372e-04
1.760251500428693858e-09,-3.396320870153814219e-04,-3.312511813029264652e-04
1.780254358388110894e-09,-3.938489490798840467e-04,-4.100115666709366847e-04
1.800257216347527724e-09,-4.412576123392539761e-04,-5.107816145918438622e-04
1.820260074306944761e-09,-4.809518797825168275e-04,-6.293537584747520026e-04
1.840262932266361798e-09,-5.124796443211201502e-04,-7.603044780260661628e-04
1.860265790225778628e-09,-5.358013918911008712e-04,-8.973178622255382694e-04
1.880268648185195665e-09,-5.512294253661411585e-04,-1.033563444225975379e-03
1.900271506144612495e-09,-5.593534474445899067e-04,-1.162104656225012222e-03
1.920274364104029738e-09,-5.609586403868143962e-04,-1.276312489777941227e-03
1.940277222063446568e-09,-5.569424561753849503e-04,-1.370258774141649288e-03
1.960280080022863398e-09,-5.482359930325243725e-04,-1.439064905288346121e-03
1.980282937982280642e-09,-5.357351202340474017e-04,-1.479184775299319894e-03
2.000285795941697472e-09,-5.202454831582685110e-04,-1.488604877180131191e-03
2.020288653901114715e-09,-5.024442538730313238e-04,-1.466949824126692180e-03
2.040291511860531545e-09,-4.828600821860334728e-04,-1.415487491511984754e-03
2.060294369819948375e-09,-4.618712480999944705e-04,-1.337034288119282304e-03
2.080297227779365619e-09,-4.397206197557540388e-04,-1.235767294949261007e-03
2.100300085738782449e-09,-4.165447759452648845e-04,-1.116955785329328465e-03
2.120302943698199279e-09,-3.924136417459753558e-04,-9.866295989913922287e-04
2.140305801657616522e-09,-3.673762750055365595e-04,-8.512056775366383995e-04
2.160308659617033352e-09,-3.415080740839637058e-04,-7.170965430321141415e-04
2.180311517576450182e-09,-3.149546731604715858e-04,-5.903254652650047427e-04
2.200314375535867426e-09,-2.879681451508865273e-04,-4.761724616509433513e-04
2.220317233495284255e-09,-2.609318139926949161e-04,-3.788731507730041105e-04
2.240320091454701085e-09,-2.343709356068382813e-04,-3.013889754946576889e-04
2.260322949414118329e-09,-2.089476695069727736e-04,-2.452626507205535019e-04
2.280325807373535159e-09,-1.854400463328894971e-04,-2.105671726981232631e-04
2.300328665332951989e-09,-1.647059480800268014e-04,-1.959507032185515247e-04
2.320331523292369232e-09,-1.476343632873205309e-04,-1.987734963449143226e-04
2.340334381251786062e-09,-1.350872693404241663e-04,-2.153271575393563367e-04
2.360337239211202892e-09,-1.278363493908054726e-04,-2.411212878446644290e-04
2.380340097170620136e-09,-1.264993091812589062e-04,-2.712183005755225244e-04
2.400342955130036966e-09,-1.314807765266922941e-04,-3.005941742701415055e-04
2.420345813089454209e-09,-1.429226237070976586e-04,-3.245013139499918061e-04
2.440348671048871039e-09,-1.606680555445637272e-04,-3.388096325498383293e-04
2.460351529008287869e-09,-1.842429827884225720e-04,-3.403034379693163289e-04
2.480354386967705113e-09,-2.128571035161071700e-04,-3.269146234239670530e-04
2.500357244927121943e-09,-2.454258157266003240e-04,-2.978768231070229484e-04
2.520360102886538773e-09,-2.806126679828486298e-04,-2.537903454768928018e-04
2.540362960845956016e-09,-3.168906167630130676e-04,-1.965935038274406303e-04
2.560365818805372846e-09,-3.526189968904028184e-04,-1.294420572449550989e-04
2.580368676764789676e-09,-3.861319192271610301e-04,-5.650446514636738656e-05
2.600371534724206920e-09,-4.158328720744892677e-04,1.731383800078641327e-05
2.620374392683623750e-09,-4.402896882111024851e-04,8.669927733855643532e-05
2.640377250643040580e-09,-4.583237967303781333e-04,1.462906869673142891e-04
2.660380108602457823e-09,-4.690878325743729187e-04,1.910480226650872052e-04
2.680382966561874653e-09,-4.721262259837492501e-04,2.166050391269320585e-04
2.700385824521291483e-09,-4.674143120533273319e-04,2.195826401846148865e-04
2.720388682480708727e-09,-4.553727356297137771e-04,1.978420195408606228e-04
2.740391540440125557e-09,-4.368554056687336219e-04,1.506604716028977088e-04
2.760394398399542800e-09,-4.131108853851009084e-04,7.881763173976313679e-05
2.780397256358959630e-09,-3.857187878860381591e-04,-1.541440440868465257e-05
