# Time (s),DUT (V),TEM (V)
0.000000000000000000e+00,-2.132645285706530336e-03,-2.132645285706530336e-03
2.000400160064025567e-11,-1.968155548099064477e-03,-1.968155548099064477e-03
4.000800320128051133e-11,-1.778375927142500802e-03,-1.778375927142500802e-03
6.001200480192076700e-11,-1.573806372247002613e-03,-1.573806372247002613e-03
8.001600640256102266e-11,-1.365657552474391261e-03,-1.365657552474391261e-03
1.000200080032012783e-10,-1.165171926431886719e-03,-1.165171926431886719e-03
1.200240096038415340e-10,-9.829426386044877537e-04,-9.829426386044877537e-04
1.400280112044817897e-10,-8.282723153985692552e-04,-8.282723153985692552e-04
1.600320128051220453e-10,-7.086115116564987949e-04,-7.086115116564987949e-04
1.800360144057623010e-10,-6.291117565986923494e-04,-6.291117565986923494e-04
2.000400160064025567e-10,-5.923211567409190003e-04,-5.923211567409190003e-04
2.200440176070428123e-10,-5.980417596107462678e-04,-5.980417596107462678e-04
2.400480192076830680e-10,-6.433579046784717844e-04,-6.433579046784717844e-04
2.600520208083233237e-10,-7.228342035267261781e-04,-7.228342035267261781e-04
2.800560224089635793e-10,-8.288712564038992108e-04,-8.288712564038992108e-04
3.000600240096038350e-10,-9.521973823863849303e-04,-9.521973823863849303e-04
3.200640256102440907e-10,-1.082466128868945707e-03,-1.082466128868945707e-03
3.400680272108843463e-10,-1.208922666107967690e-03,-1.208922666107967690e-03
3.600720288115246020e-10,-1.321097783309021839e-03,-1.321097783309021839e-03
3.800760304121648577e-10,-1.409486363234613553e-03,-1.409486363234613553e-03
4.000800320128051133e-10,-1.466168043443050704e-03,-1.466168043443050704e-03
4.200840336134453690e-10,-1.485331229047782585e-03,-1.485331229047782585e-03
4.400880352140856247e-10,-1.463667495802180221e-03,-1.463667495802180221e-03
4.600920368147258803e-10,-1.400611354026917547e-03,-1.400611354026917547e-03
4.800960384153661360e-10,-1.298409845319802372e-03,-1.298409845319802372e-03
5.001000400160063916e-10,-1.162016928504134563e-03,-1.162016928504134563e-03
5.201040416166466473e-10,-9.988184301029613341e-04,-9.988184301029613341e-04
5.401080432172869030e-10,-8.182038171897487982e-04,-8.182038171897487982e-04
5.601120448179271586e-10,-6.310105461350487424e-04,-6.310105461350487424e-04
5.801160464185674143e-10,-4.488746594559860060e-04,-4.488746594559860060e-04
6.001200480192076700e-10,-2.835271519730850473e-04,-2.835271519730850473e-04
6.201240496198479256e-10,-1.460790423079500258e-04,-1.460790423079500258e-04
6.401280512204881813e-10,-4.633885296293512154e-05,-4.633885296293512154e-05
6.601320528211284370e-10,7.795727148200378744e-06,7.795727148200378744e-06
6.801360544217686926e-10,1.083473112227536345e-05,1.083473112227536345e-05
7.001400560224089483e-10,-3.994910698173941222e-05,-3.994910698173941222e-05
7.201440576230492040e-10,-1.443290600149798090e-04,-1.443290600149798090e-04
7.401480592236894596e-10,-2.991085585149319721e-04,-2.991085585149319721e-04
7.601520608243297153e-10,-4.982818027860040633e-04,-4.982818027860040633e-04
7.801560624249699710e-10,-7.333610666874913319e-04,-7.333610666874913319e-04
8.001600640256102266e-10,-9.938507539977348062e-04,-9.938507539977348062e-04
8.201640656262504823e-10,-1.267839346858535372e-03,-1.267839346858535372e-03
8.401680672268907380e-10,-1.542673263919862791e-03,-1.542673263919862791e-03
8.601720688275309936e-10,-1.805671761891813106e-03,-1.805671761891813106e-03
8.801760704281712493e-10,-2.044839666604482235e-03,-2.044839666604482235e-03
9.001800720288115050e-10,-2.249535048014061466e-03,-2.249535048014061466e-03
9.201840736294517606e-10,-2.411051930198422621e-03,-2.411051930198422621e-03
9.401880752300919129e-10,-2.523083559216584681e-03,-2.523083559216584681e-03
9.601920768307322720e-10,-2.582039292609195069e-03,-2.582039292609195069e-03
9.801960784313726310e-10,-2.587197346965086717e-03,-2.587197346965086717e-03
1.000200080032012783e-09,-2.540685865988514397e-03,-2.540685865988514397e-03
1.020204081632652936e-09,-2.447295407909946645e-03,-2.447295407909946645e-03
1.040208083233293295e-09,-2.314136330886009622e-03,-2.314136330886009622e-03
1.060212084833933654e-09,-2.150164029153158168e-03,-2.150164029153158168e-03
1.080216086434573806e-09,-1.965602950861139279e-03,-1.965602950861139279e-03
1.100220088035213958e-09,-1.771306316327589609e-03,-1.771306316327589609e-03
1.120224089635854317e-09,-1.578092085458506497e-03,-1.578092085458506497e-03
1.140228091236494676e-09,-1.396096777719553353e-03,-1.396096777719553353e-03
1.160232092837134829e-09,-1.234187173161269049e-03,-1.234187173161269049e-03
1.180236094437774981e-09,-1.099465831003988486e-03,-1.099465831003988486e-03
1.200240096038415340e-09,-9.969000247378753763e-04,-9.969000247378753763e-04
