# Time (s),DUT (V),TEM (V)
0.000000000000000000e+00,-2.288481537739278648e-03,-2.288481537739278648e-03
2.000400160064025567e-11,-2.425701872342547315e-03,-2.425701872342547315e-03
4.000800320128051133e-11,-2.569957365884153588e-03,-2.569957365884153588e-03
6.001200480192076700e-11,-2.714127998218867580e-03,-2.714127998218867580e-03
8.001600640256102266e-11,-2.850942889713094838e-03,-2.850942889713094838e-03
1.000200080032012783e-10,-2.973364133907781173e-03,-2.973364133907781173e-03
1.200240096038415340e-10,-3.074951856561603143e-03,-3.074951856561603143e-03
1.400280112044817897e-10,-3.150191389387493272e-03,-3.150191389387493272e-03
1.600320128051220453e-10,-3.194765861374268805e-03,-3.194765861374268805e-03
1.800360144057623010e-10,-3.205760787062229833e-03,-3.205760787062229833e-03
2.000400160064025567e-10,-3.181791173983939888e-03,-3.181791173983939888e-03
2.200440176070428123e-10,-3.123046051782618106e-03,-3.123046051782618106e-03
2.400480192076830680e-10,-3.031249894357868329e-03,-3.031249894357868329e-03
2.600520208083233237e-10,-2.909544909052271412e-03,-2.909544909052271412e-03
2.800560224089635793e-10,-2.762302357223504583e-03,-2.762302357223504583e-03
3.000600240096038350e-10,-2.594874724489330993e-03,-2.594874724489330993e-03
3.200640256102440907e-10,-2.413303486664022772e-03,-2.413303486664022772e-03
3.400680272108843463e-10,-2.223999273222535683e-03,-2.223999273222535683e-03
3.600720288115246020e-10,-2.033412319747579609e-03,-2.033412319747579609e-03
3.800760304121648577e-10,-1.847711185581735454e-03,-1.847711185581735454e-03
4.000800320128051133e-10,-1.672486810774695366e-03,-1.672486810774695366e-03
4.200840336134453690e-10,-1.512497169784983398e-03,-1.512497169784983398e-03
4.400880352140856247e-10,-1.371465169836301803e-03,-1.371465169836301803e-03
4.600920368147258803e-10,-1.251939202209873068e-03,-1.251939202209873068e-03
4.800960384153661360e-10,-1.155222079199657269e-03,-1.155222079199657269e-03
5.001000400160063916e-10,-1.081370191726175635e-03,-1.081370191726175635e-03
5.201040416166466473e-10,-1.029260823692011891e-03,-1.029260823692011891e-03
5.401080432172869030e-10,-9.967218747008249006e-04,-9.967218747008249006e-04
5.601120448179271586e-10,-9.807149711077321405e-04,-9.807149711077321405e-04
5.801160464185674143e-10,-9.775602568622824597e-04,-9.775602568622824597e-04
6.001200480192076700e-10,-9.831891837542008558e-04,-9.831891837542008558e-04
6.201240496198479256e-10,-9.934104556026815760e-04,-9.934104556026815760e-04
6.401280512204881813e-10,-1.004173965438607662e-03,-1.004173965438607662e-03
6.601320528211284370e-10,-1.011818093174112355e-03,-1.011818093174112355e-03
6.801360544217686926e-10,-1.013287051149917069e-03,-1.013287051149917069e-03
7.001400560224089483e-10,-1.006306981228833426e-03,-1.006306981228833426e-03
7.201440576230492040e-10,-9.895120886151841013e-04,-9.895120886151841013e-04
7.401480592236894596e-10,-9.625150855153068001e-04,-9.625150855153068001e-04
7.601520608243297153e-10,-9.259194353290658552e-04,-9.259194353290658552e-04
7.801560624249699710e-10,-8.812741510013928463e-04,-8.812741510013928463e-04
8.001600640256102266e-10,-8.309750282343329134e-04,-8.309750282343329134e-04
8.201640656262504823e-10,-7.781190173799163758e-04,-7.781190173799163758e-04
8.401680672268907380e-10,-7.263208110575634750e-04,-7.263208110575634750e-04
8.601720688275309936e-10,-6.795025315592423832e-04,-6.795025315592423832e-04
8.801760704281712493e-10,-6.416685617881949261e-04,-6.416685617881949261e-04
9.001800720288115050e-10,-6.166780332576970048e-04,-6.166780332576970048e-04
9.201840736294517606e-10,-6.080272616221199349e-04,-6.080272616221199349e-04
9.401880752300919129e-10,-6.186535398166296976e-04,-6.186535398166296976e-04
9.601920768307322720e-10,-6.507702317154631742e-04,-6.507702317154631742e-04
9.801960784313726310e-10,-7.057411557010285314e-04,-7.057411557010285314e-04
1.000200080032012783e-09,-7.839999312179717246e-04,-7.839999312179717246e-04
1.020204081632652936e-09,-8.850174211521630438e-04,-8.850174211521630438e-04
1.040208083233293295e-09,-1.007317784584420848e-03,-1.007317784584420848e-03
1.060212084833933654e-09,-1.148541102517014077e-03,-1.148541102517014077e-03
1.080216086434573806e-09,-1.305548188497219261e-03,-1.305548188497219261e-03
1.100220088035213958e-09,-1.474561164962618319e-03,-1.474561164962618319e-03
1.120224089635854317e-09,-1.651331770424857614e-03,-1.651331770424857614e-03
1.140228091236494676e-09,-1.831328231199844548e-03,-1.831328231199844548e-03
1.160232092837134829e-09,-2.009930923698712620e-03,-2.009930923698712620e-03
1.180236094437774981e-09,-2.182626978370288875e-03,-2.182626978370288875e-03
1.200240096038415340e-09,-2.345194413868394081e-03,-2.345194413868394081e-03
1.220244097639055699e-09,-2.493867292704249165e-03,-2.493867292704249165e-03
1.240248099239695851e-09,-2.625474687444727048e-03,-2.625474687444727048e-03
