# Time (s),DUT (V),TEM (V)
0.000000000000000000e+00,-2.960212746050762444e-04,2.107396779208470412e-03
2.000400160064025567e-11,-3.961126129999711551e-04,1.793449993166239915e-03
4.000800320128051133e-11,-4.960598202834175545e-04,1.462661761670499107e-03
6.001200480192076700e-11,-5.908279511619799482e-04,1.131257770092889510e-03
8.001600640256102266e-11,-6.758866051687716483e-04,8.151407215462906034e-04
1.000200080032012783e-10,-7.474443173815333756e-04,5.290466296217844269e-04
1.200240096038415340e-10,-8.026360342026960318e-04,2.857812431051550729e-04
1.400280112044817897e-10,-8.396537006293252735e-04,9.557804643508659593e-05
1.600320128051220453e-10,-8.578133942464931123e-04,-3.438815554385074537e-05
1.800360144057623010e-10,-8.575562013003370631e-04,-1.003073624144504197e-04
2.000400160064025567e-10,-8.403839187559085855e-04,-1.018461223002380388e-04
2.200440176070428123e-10,-8.087344540424729706e-04,-4.206210815697545283e-05
2.400480192076830680e-10,-7.658052593484144252e-04,7.286993131639982299e-05
2.600520208083233237e-10,-7.153360783460025471e-04,2.341016050017595605e-04
2.800560224089635793e-10,-6.613645308136386009e-04,4.306950027514772506e-04
3.000600240096038350e-10,-6.079694875747785991e-04,6.503111441026383386e-04
3.200640256102440907e-10,-5.590177166954501432e-04,8.799609272613107555e-04
3.400680272108843463e-10,-5.179288879526136374e-04,1.106773797819678076e-03
3.600720288115246020e-10,-4.874727370893695995e-04,1.318739051108533834e-03
3.800760304121648577e-10,-4.696100979685127220e-04,1.505377014758967503e-03
4.000800320128051133e-10,-4.653867405835125171e-04,1.658302162471429276e-03
4.200840336134453690e-10,-4.748856765673999006e-04,1.771647176030211566e-03
4.400880352140856247e-10,-4.972400109632263421e-04,1.842325665994468250e-03
4.600920368147258803e-10,-5.307047461393616739e-04,1.870121150570301649e-03
4.800960384153661360e-10,-5.727824013145768178e-04,1.857600380111060516e-03
5.001000400160063916e-10,-6.203941103715981693e-04,1.809859555413167748e-03
5.201040416166466473e-10,-6.700851907722034330e-04,1.734121803403110024e-03
5.401080432172869030e-10,-7.182521936340326976e-04,1.639212870408675608e-03
5.601120448179271586e-10,-7.613772633098786057e-04,1.534948875524713447e-03
5.801160464185674143e-10,-7.962553191792813654e-04,1.431474745893979248e-03
6.001200480192076700e-10,-8.202001353803076459e-04,1.338594372076423299e-03
6.201240496198479256e-10,-8.312167954865187433e-04,1.265133458094153856e-03
6.401280512204881813e-10,-8.281301480588152634e-04,1.218373528794162997e-03
6.601320528211284370e-10,-8.106616504788962882e-04,1.203590773692186748e-03
6.801360544217686926e-10,-7.794501913093921557e-04,1.223726661604349931e-03
7.001400560224089483e-10,-7.360159288602955568e-04,1.279208977887082502e-03
7.201440576230492040e-10,-6.826696653461539373e-04,1.367932626992657535e-03
7.401480592236894596e-10,-6.223735808796728797e-04,1.485399774293232923e-03
7.601520608243297153e-10,-5.585620804231270029e-04,1.625009261368336004e-03
7.801560624249699710e-10,-4.949338845150557352e-04,1.778476293185558919e-03
8.001600640256102266e-10,-4.352281803320053651e-04,1.936355691041351810e-03
8.201640656262504823e-10,-3.829985454197509841e-04,2.088635980213534183e-03
8.401680672268907380e-10,-3.413984126974378285e-04,2.225367579718264942e-03
8.601720688275309936e-10,-3.129910637909300974e-04,2.337286602854463016e-03
8.801760704281712493e-10,-2.995955709416560885e-04,2.416396344756947291e-03
9.001800720288115050e-10,-3.021778556354475214e-04,2.456471370647735596e-03
9.201840736294517606e-10,-3.207932357827481332e-04,2.453454034570198578e-03
9.401880752300919129e-10,-3.545836661719510476e-04,2.405719939594575495e-03
9.601920768307322720e-10,-4.018295340592968720e-04,2.314196880990708038e-03
9.801960784313726310e-10,-4.600525578619280584e-04,2.182330701424053509e-03
1.000200080032012783e-09,-5.261632538508752809e-04,2.015900693299582398e-03
1.020204081632652936e-09,-5.966437702363224221e-04,1.822696155726431918e-03
1.040208083233293295e-09,-6.677548003984170363e-04,1.612073919378160516e-03
1.060212084833933654e-09,-7.357539014491112266e-04,1.394423609956568647e-03
1.080216086434573806e-09,-7.971119415085235749e-04,1.180572727422661127e-03
1.100220088035213958e-09,-8.487146114902184655e-04,9.811669734318597541e-04
1.120224089635854317e-09,-8.880369472391568290e-04,8.060624825316485033e-04
1.140228091236494676e-09,-9.132805492441295990e-04,6.637656514299357900e-04
1.160232092837134829e-09,-9.234655490658440560e-04,5.609531932954950556e-04
1.180236094437774981e-09,-9.184722057789631352e-04,5.021000732885887467e-04
1.200240096038415340e-09,-8.990301455320626276e-04,4.892364209929254059e-04
1.220244097639055699e-09,-8.666564888399411193e-04,5.218467698422095836e-04
1.240248099239695851e-09,-8.235472440968384395e-04,5.969165136513813726e-04
1.260252100840336004e-09,-7.724291895487182336e-04,7.091218037936254659e-04
1.280256102440976363e-09,-7.163818457468157722e-04,8.511507517518899666e-04
1.300260104041616722e-09,-6.586409117448569633e-04,1.014136240907725526e-03
1.320264105642256874e-09,-6.023955944752634305e-04,1.188174325694202251e-03
1.340268107242897026e-09,-5.505925398104005112e-04,1.362897464461517057e-03
1.360272108843537385e-09,-5.057585619220875605e-04,1.528068954700353759e-03
1.380276110444177744e-09,-4.698530997275425242e-04,1.674164062840495949e-03
1.400280112044817897e-09,-4.441593870882538258e-04,1.792904492682319099e-03
1.420284113645458049e-09,-4.292208301023839800e-04,1.877715923379569491e-03
1.440288115246098408e-09,-4.248261971635827164e-04,1.924083163436525858e-03
1.460292116846738767e-09,-4.300441263306441111e-04,1.929783705769612693e-03
1.480296118447378919e-09,-4.433043336511246287e-04,1.894987745092488463e-03
1.500300120048019072e-09,-4.625199599178893652e-04,1.822220591511280324e-03
1.520304121648659431e-09,-4.852429052243031091e-04,1.716191413275315169e-03
1.540308123249299790e-09,-5.088419314240042249e-04,1.583499896637965846e-03
1.560312124849939942e-09,-5.306918905705617587e-04,1.432239278699750425e-03
1.580316126450580094e-09,-5.483617506500213391e-04,1.271519900173549017e-03
1.600320128051220453e-09,-5.597891807116596018e-04,1.110941625039246761e-03
1.620324129651860812e-09,-5.634303197889509261e-04,9.600459618348856916e-04
1.640328131252500965e-09,-5.583749337665861248e-04,8.277793802324372825e-04
1.660332132853141117e-09,-5.444193629631654706e-04,7.219981396728971171e-04
1.680336134453781476e-09,-5.220923435246245872e-04,6.490420355478129137e-04
1.700340136054421835e-09,-4.926317805870671996e-04,6.134000244175541895e-04
1.720344137655061987e-09,-4.579136736925830072e-04,6.174850013244060536e-04
1.740348139255702140e-09,-4.203374501004085613e-04,6.615284255329264814e-04
1.760352140856342499e-09,-3.826747583144834205e-04,7.435984276045875261e-04
1.780356142456982858e-09,-3.478911369798232296e-04,8.597379029065776957e-04
1.800360144057623010e-09,-3.189517545373603160e-04,1.004212322006515189e-03
1.820364145658263162e-09,-2.986234997896338090e-04,1.169850954958170756e-03
1.840368147258903521e-09,-2.892860228499190408e-04,1.348460250303906184e-03
1.860372148859543880e-09,-2.927638571807953945e-04,1.531284495881836622e-03
1.880376150460183826e-09,-3.101905227555185702e-04,1.709486797243959730e-03
1.900380152060824185e-09,-3.419135912979709858e-04,1.874622926645697508e-03
1.920384153661464544e-09,-3.874472034718335852e-04,2.019081710072915224e-03
1.940388155262104903e-09,-4.454756170160309057e-04,2.136468226356685873e-03
1.960392156862745262e-09,-5.139082129052730420e-04,2.221910000098246182e-03
1.980396158463385208e-09,-5.899831879685067323e-04,2.272271315637650318e-03
2.000400160064025567e-09,-6.704141149777656256e-04,2.286266444646379951e-03
2.020404161664665926e-09,-7.515708444235407642e-04,2.264468612758081204e-03
2.040408163265305871e-09,-8.296840251653315361e-04,2.209217566282280481e-03
2.060412164865946230e-09,-9.010609722940358338e-04,2.124434283665827070e-03
2.080416166466586589e-09,-9.622998089061534418e-04,2.015356384131279568e-03
2.100420168067226948e-09,-1.010488807508588566e-03,1.888211843625889948e-03
2.120424169667867307e-09,-1.043378660831969194e-03,1.749851526480809220e-03
2.140428171268507253e-09,-1.059516975807217945e-03,1.607362646298727410e-03
2.160432172869147612e-09,-1.058336516305072045e-03,1.467685529465767927e-03
2.180436174469787971e-09,-1.040191486444146237e-03,1.337254999630496828e-03
2.200440176070427916e-09,-1.006339279902393772e-03,1.221685439951719718e-03
2.220444177671068276e-09,-9.588684314555272117e-04,1.125515299502874433e-03
2.240448179271708635e-09,-9.005767928905721465e-04,1.052022724752148383e-03
2.260452180872348994e-09,-8.348070150487066571e-04,1.003119390482075293e-03
2.280456182472989353e-09,-7.652490624894767732e-04,9.793247728869720371e-04
2.300460184073629298e-09,-6.957215530868210819e-04,9.798183500396746848e-04
2.320464185674269657e-09,-6.299450723486708101e-04,1.002562815166377786e-03
2.340468187274910016e-09,-5.713211746703894403e-04,1.044487597440703006e-03
2.360472188875549962e-09,-5.227305125331438602e-04,1.101719007563207141e-03
2.380476190476190321e-09,-4.863624420164355550e-04,1.169841307399941245e-03
2.400480192076830680e-09,-4.635866012867644005e-04,1.244172025391307532e-03
2.420484193677471039e-09,-4.548744569389653663e-04,1.320034915333183692e-03
2.440488195278111398e-09,-4.597758103530357539e-04,1.393015032165565619e-03
2.460492196878751344e-09,-4.769519329795528077e-04,1.459182360738669245e-03
2.480496198479391703e-09,-5.042635564583924056e-04,1.515273117265414750e-03
2.500500200080032062e-09,-5.389085897311108935e-04,1.558821044801029371e-03
2.520504201680672007e-09,-5.776013754068404487e-04,1.588234516017184711e-03
2.540508203281312366e-09,-6.167827192556536980e-04,1.602818802678704531e-03
2.560512204881952725e-09,-6.528479891092898264e-04,1.602746242667111177e-03
2.580516206482593084e-09,-6.823794037275022692e-04,1.588980025026830254e-03
2.600520208083233443e-09,-7.023682937053524460e-04,1.563159748799581314e-03
2.620524209683873389e-09,-7.104136401340824768e-04,1.527458664421842832e-03
2.640528211284513748e-09,-7.048845551605505827e-04,1.484423500603528154e-03
2.660532212885154107e-09,-6.850364837251257969e-04,1.436807992746613229e-03
2.680536214485794052e-09,-6.510736532610230266e-04,1.387410692770153255e-03
2.700540216086434412e-09,-6.041535147789568348e-04,1.338926435888657031e-03
2.720544217687074771e-09,-5.463324121448690819e-04,1.293819090704135914e-03
