# Time (s),DUT (V),TEM (V)
0.000000000000000000e+00,-8.724039115617984860e-04,2.072490412373289778e-03
2.000400160064025567e-11,-7.718390942362973349e-04,1.783879387610767852e-03
4.000800320128051133e-11,-6.675694373831893638e-04,1.475979970750811209e-03
6.001200480192076700e-11,-5.627924110066437596e-04,1.166580286286700253e-03
8.001600640256102266e-11,-4.606062658902756860e-04,8.731992675828784481e-04
1.000200080032012783e-10,-3.638850336062202811e-04,6.120645320752667127e-04
1.200240096038415340e-10,-2.751693581237882411e-04,3.971914632232621833e-04
1.400280112044817897e-10,-1.965783258906812357e-04,2.396154545426862478e-04
1.600320128051220453e-10,-1.297461778325172403e-04,1.468191767809812567e-04
1.800360144057623010e-10,-7.578630674903236641e-05,1.223843431688623987e-04
2.000400160064025567e-10,-3.528335437993180635e-05,1.658835403496660777e-04
2.200440176070428123e-10,-8.312616832925301234e-06,2.730131139915773636e-04
2.400480192076830680e-10,5.515561887236097405e-06,4.359537258561960497e-04
2.600520208083233237e-10,6.990093105212044614e-06,6.439318858668065986e-04
2.800560224089635793e-10,-2.783048829986605624e-06,8.839442855808659271e-04
3.000600240096038350e-10,-2.247388812287263451e-05,1.141597774509285537e-03
3.200640256102440907e-10,-5.062628207918368672e-05,1.402011825350807980e-03
3.400680272108843463e-10,-8.575433410359669620e-05,1.650727639434759319e-03
3.600720288115246020e-10,-1.264314654510680514e-04,1.874568757897821609e-03
3.800760304121648577e-10,-1.713668530531618534e-04,2.062402069313378460e-03
4.000800320128051133e-10,-2.194648784001127905e-04,2.205755144758821465e-03
4.200840336134453690e-10,-2.698644210680054174e-04,2.299255413333382327e-03
4.400880352140856247e-10,-3.219561958320176810e-04,2.340868195054377453e-03
4.600920368147258803e-10,-3.753777901523615984e-04,2.331923306765562240e-03
4.800960384153661360e-10,-4.299875199151504844e-04,2.276933061210237915e-03
5.001000400160063916e-10,-4.858195967430703954e-04,2.183217187440170473e-03
5.201040416166466473e-10,-5.430243066672966155e-04,2.060361745377233163e-03
5.401080432172869030e-10,-6.017978647377607250e-04,1.919548803239560023e-03
5.601120448179271586e-10,-6.623072753638324303e-04,1.772800930376178166e-03
5.801160464185674143e-10,-7.246158541993547638e-04,1.632189021266627817e-03
6.001200480192076700e-10,-7.886150351574727421e-04,1.509053378131725151e-03
6.201240496198479256e-10,-8.539676982497391338e-04,1.413286298367788301e-03
6.401280512204881813e-10,-9.200675344136959120e-04,1.352719787111844292e-03
6.601320528211284370e-10,-9.860179562978515101e-04,1.332654771198438833e-03
6.801360544217686926e-10,-1.050632830371807033e-03,1.355558811242381628e-03
7.001400560224089483e-10,-1.112459920577021618e-03,1.420948400962512327e-03
7.201440576230492040e-10,-1.169826480991524933e-03,1.525460200574812368e-03
7.401480592236894596e-10,-1.220905002696937285e-03,1.663103710074623643e-03
7.601520608243297153e-10,-1.263795795086762336e-03,1.825676681318166416e-03
7.801560624249699710e-10,-1.296621944778338434e-03,2.003314679735714726e-03
8.001600640256102266e-10,-1.317631315496329029e-03,2.185138232374459182e-03
8.201640656262504823e-10,-1.325299683949077980e-03,2.359955408661879462e-03
8.401680672268907380e-10,-1.318428885540838535e-03,2.516974790918784840e-03
8.601720688275309936e-10,-1.296233984925776938e-03,2.646483749701263998e-03
8.801760704281712493e-10,-1.258413983660573460e-03,2.740449713123302867e-03
9.001800720288115050e-10,-1.205201403264941334e-03,2.793007503964297072e-03
9.201840736294517606e-10,-1.137387190168665223e-03,2.800803448576172448e-03
9.401880752300919129e-10,-1.056318716007975667e-03,2.763176336946991576e-03
9.601920768307322720e-10,-9.638701163650830687e-04,2.682165830193530050e-03
9.801960784313726310e-10,-8.623857387916989510e-04,2.562349901900817708e-03
1.000200080032012783e-09,-7.545989689047496052e-04,2.410523671957758018e-03
1.020204081632652936e-09,-6.435300853514207145e-04,2.235241874921495720e-03
1.040208083233293295e-09,-5.323679811843397844e-04,2.046255590156654310e-03
1.060212084833933654e-09,-4.243415127630490434e-04,1.853880237544389348e-03
1.080216086434573806e-09,-3.225868451443587707e-04,1.668335829586988688e-03
1.100220088035213958e-09,-2.300174208180874114e-04,1.499101839566879205e-03
1.120224089635854317e-09,-1.492030726007787834e-04,1.354327732491719194e-03
1.140228091236494676e-09,-8.226433847045779447e-05,1.240336315051875950e-03
1.160232092837134829e-09,-3.078724346556205061e-05,1.161250856881331037e-03
1.180236094437774981e-09,4.237262490091726209e-06,1.118768824550640025e-03
1.200240096038415340e-09,2.244631994732446801e-05,1.112095574479592380e-03
1.220244097639055699e-09,2.410918324239470667e-05,1.138041076640252530e-03
1.240248099239695851e-09,1.010231809356551998e-05,1.191272337389955764e-03
1.260252100840336004e-09,-1.814286738792220959e-05,1.264704310755633424e-03
1.280256102440976363e-09,-5.871670779876698271e-05,1.350003349925924401e-03
1.300260104041616722e-09,-1.093282171726793971e-04,1.438170196613372401e-03
1.320264105642256874e-09,-1.674171409626279091e-04,1.520164569196355911e-03
1.340268107242897026e-09,-2.302753071964149260e-04,1.587530890507730247e-03
1.360272108843537385e-09,-2.951711058591197524e-04,1.632984739830799789e-03
1.380276110444177744e-09,-3.594709091248989236e-04,1.650922207455019722e-03
1.400280112044817897e-09,-4.207515611184400395e-04,1.637819301416888404e-03
1.420284113645458049e-09,-4.768986896151113943e-04,1.592495584727258561e-03
1.440288115246098408e-09,-5.261864815798254899e-04,1.516224860506479918e-03
1.460292116846738767e-09,-5.673356634664111255e-04,1.412685426515468889e-03
1.480296118447378919e-09,-5.995476687700911425e-04,1.287752579828110953e-03
1.500300120048019072e-09,-6.225142858676748110e-04,1.149146030932393777e-03
1.520304121648659431e-09,-6.364033829929917167e-04,1.005954061853577258e-03
1.540308123249299790e-09,-6.418225309746007764e-04,8.680640643528005291e-04
1.560312124849939942e-09,-6.397634214908153472e-04,7.455350383316561779e-04
1.580316126450580094e-09,-6.315308529428550642e-04,6.479513504066214879e-04
1.600320128051220453e-09,-6.186606850596864304e-04,5.837983203232594096e-04
1.620324129651860812e-09,-6.028315202595274777e-04,5.598989431591133888e-04
1.640328131252500965e-09,-5.857749448135577460e-04,5.809473495488636560e-04
1.660332132853141117e-09,-5.691889633061596523e-04,6.491686870818430153e-04
1.680336134453781476e-09,-5.546588092696523500e-04,7.641273425474606361e-04
1.700340136054421835e-09,-5.435886509822838259e-04,9.226962989838100168e-04
1.720344137655061987e-09,-5.371468835934724339e-04,1.119190498754678992e-03
1.740348139255702140e-09,-5.362267644638762064e-04,1.345656977395406776e-03
1.760352140856342499e-09,-5.414231696832012700e-04,1.592304866088073553e-03
1.780356142456982858e-09,-5.530252882698198647e-04,1.848049728427208355e-03
1.800360144057623010e-09,-5.710241850547303826e-04,2.101139629882950183e-03
1.820364145658263162e-09,-5.951334049677869205e-04,2.339825269101913300e-03
1.840368147258903521e-09,-6.248202013446251066e-04,2.553033738394056527e-03
1.860372148859543880e-09,-6.593445773089988589e-04,2.731005193708353502e-03
1.880376150460183826e-09,-6.978031465377594524e-04,2.865853917285790531e-03
1.900380152060824185e-09,-7.391748474928924815e-04,2.952019811578930966e-03
1.920384153661464544e-09,-7.823657691078539367e-04,2.986582989760856385e-03
1.940388155262104903e-09,-8.262507388260780612e-04,2.969422418880263582e-03
1.960392156862745262e-09,-8.697098481741285646e-04,2.903209018243561521e-03
1.980396158463385208e-09,-9.116587014222865505e-04,2.793233640186443788e-03
2.000400160064025567e-09,-9.510718197223091844e-04,2.647080351288394647e-03
2.020404161664665926e-09,-9.869992660182099701e-04,2.474164780970395175e-03
2.040408163265305871e-09,-1.018577127373184159e-03,2.285165443536568176e-03
2.060412164865946230e-09,-1.045032959586611118e-03,2.091382376370382479e-03
2.080416166466586589e-09,-1.065687631435884974e-03,1.904061783327859253e-03
2.100420168067226948e-09,-1.079955181003936730e-03,1.733727368695784851e-03
2.120424169667867307e-09,-1.087342305252273801e-03,1.589558577261582098e-03
2.140428171268507253e-09,-1.087448950154772109e-03,1.478853054090128669e-03
2.160432172869147612e-09,-1.079971168763742230e-03,1.406605485099242034e-03
2.180436174469787971e-09,-1.064706996247786423e-03,1.375227894078661067e-03
2.200440176070427916e-09,-1.041565591108987868e-03,1.384427887257026236e-03
2.220444177671068276e-09,-1.010579353787578391e-03,1.431251776212806841e-03
2.240448179271708635e-09,-9.719182042761445031e-04,1.510289554555893339e-03
2.260452180872348994e-09,-9.259047255892188799e-04,1.614028956018199925e-03
2.280456182472989353e-09,-8.730285027400510635e-04,1.733336869333454867e-03
2.300460184073629298e-09,-8.139577432076791283e-04,1.858038766249615632e-03
2.320464185674269657e-09,-7.495461810990746701e-04,1.977560968274240036e-03
2.340468187274910016e-09,-6.808333580071940314e-04,2.081596880559205640e-03
2.360472188875549962e-09,-6.090366406399905751e-04,2.160756972726277786e-03
2.380476190476190321e-09,-5.355337669658024290e-04,2.207163358820088059e-03
2.400480192076830680e-09,-4.618352843522863585e-04,2.214953248017186190e-03
2.420484193677471039e-09,-3.895469190254980101e-04,2.180661089120513891e-03
2.440488195278111398e-09,-3.203226510598189045e-04,2.103456572669965344e-03
2.460492196878751344e-09,-2.558100117595700756e-04,1.985224336030696601e-03
2.480496198479391703e-09,-1.975898167024140524e-04,1.830480711938438322e-03
2.500500200080032062e-09,-1.471131448523543264e-04,1.646132596325182180e-03
2.520504201680672007e-09,-1.056388236994895100e-04,1.441092902085411298e-03
2.540508203281312366e-09,-7.417494224669227620e-05,1.225775551002403338e-03
2.560512204881952725e-09,-5.342795899665259211e-05,1.011500033199025156e-03
2.580516206482593084e-09,-4.376278565824124933e-05,8.098408166818060966e-04
2.600520208083233443e-09,-4.517680895152446924e-05,6.319600153748949206e-04
2.620524209683873389e-09,-5.729017813118707605e-05,4.879625487091702107e-04
2.640528211284513748e-09,-7.935386526954566735e-05,3.863115147980501307e-04
2.660532212885154107e-09,-1.102760431323030128e-04,3.333377583128376638e-04
2.680536214485794052e-09,-1.486662769549982038e-04,3.328718821735512684e-04
2.700540216086434412e-09,-1.928959547524786036e-04,3.860195855244652626e-04
2.720544217687074771e-09,-2.411723531162387243e-04,4.910926608765651090e-04
2.740548219287715130e-09,-2.916228186672169785e-04,6.436987698133344454e-04
2.760552220888355489e-09,-3.423848017302918490e-04,8.369837938501402657e-04
2.780556222488995434e-09,-3.916969619218524726e-04,1.062011681344070214e-03
2.800560224089635793e-09,-4.379863162701971152e-04,1.308258807517647228e-03
2.820564225690276152e-09,-4.799464448251805171e-04,1.564193394420514008e-03
2.840568227290916098e-09,-5.166021144948262835e-04,1.817905872469117654e-03
2.860572228891556457e-09,-5.473563185049520495e-04,2.057753464694965506e-03
2.880576230492196816e-09,-5.720166273649916148e-04,2.272981872182950735e-03
2.900580232092837175e-09,-5.907988613030047383e-04,2.454288734315177023e-03
2.920584233693477534e-09,-6.043073627950063843e-04,2.594297398334811065e-03
2.940588235294117480e-09,-6.134924986752349901e-04,2.687915204742670656e-03
2.960592236894757839e-09,-6.195873748199343155e-04,2.732557617466785209e-03
2.980596238495398198e-09,-6.240270205715969234e-04,2.728227656832068939e-03
3.000600240096038143e-09,-6.283544155328574937e-04,2.677448729969096261e-03
3.020604241696678502e-09,-6.341186162964057571e-04,2.585057573733282651e-03
3.040608243297318861e-09,-6.427708354633992821e-04,2.457872113188391654e-03
3.060612244897959220e-09,-6.555645864656013157e-04,2.304256116597303179e-03
3.080616246498599579e-09,-6.734659109871880735e-04,2.133608185179960287e-03
3.100620248099239525e-09,-6.970792480740523739e-04,1.955806533463002109e-03
3.120624249699879884e-09,-7.265937040464271563e-04,1.780642984290573992e-03
3.140628251300520243e-09,-7.617533800012583206e-04,1.617279532970456943e-03
3.160632252901160188e-09,-8.018540681289384282e-04,1.473758764030241777e-03
3.180636254501800547e-09,-8.457671144359614479e-04,1.356595489291546235e-03
3.200640256102440907e-09,-8.919896507299960794e-04,1.270471485130053113e-03
3.220644257703081266e-09,-9.387188166304000821e-04,1.218048499885368997e-03
3.240648259303721625e-09,-9.839461178862570455e-04,1.199907208527194267e-03
3.260652260904361570e-09,-1.025566790886051852e-03,1.214611981904141751e-03
3.280656262505001929e-09,-1.061498045334398690e-03,1.258893695691342286e-03
3.300660264105642288e-09,-1.089799402937860181e-03,1.327935795585851245e-03
3.320664265706282234e-09,-1.108788085518839063e-03,1.415742880555046195e-03
3.340668267306922593e-09,-1.117142554712885006e-03,1.515566513984455566e-03
3.360672268907562952e-09,-1.113987866434696869e-03,1.620360080509593726e-03
3.380676270508203311e-09,-1.098957451051114443e-03,1.723233424675152912e-03
3.400680272108843670e-09,-1.072227215495133055e-03,1.817878772315045018e-03
3.420684273709483615e-09,-1.034519416143074664e-03,1.898941967317576427e-03
3.440688275310123975e-09,-9.870754836880605426e-04,1.962317166895771389e-03
3.460692276910764334e-09,-9.315987937407324906e-04,2.005348543397875855e-03
3.480696278511404279e-09,-8.701701632392816552e-04,2.026928878842053274e-03
3.500700280112044638e-09,-8.051405064761779249e-04,2.027491795005467463e-03
3.520704281712684997e-09,-7.390065052881647761e-04,2.008901295359986905e-03
3.540708283313325356e-09,-6.742762475609024621e-04,1.974248864784220858e-03
3.560712284913965715e-09,-6.133324961890580101e-04,1.927574166813459137e-03
3.580716286514605661e-09,-5.583015186686379663e-04,1.873530038466680349e-03
3.600720288115246020e-09,-5.109352126033157165e-04,1.817015727801486562e-03
3.620724289715886379e-09,-4.725136087091957133e-04,1.762803960765940182e-03
3.640728291316526324e-09,-4.437737517901978656e-04,1.715187377132198696e-03
3.660732292917166683e-09,-4.248695088011237653e-04,1.677668164132841864e-03
3.680736294517807043e-09,-4.153651114433993272e-04,1.652711470496358087e-03
3.700740296118447402e-09,-4.142633070014544784e-04,1.641578629141472300e-03
3.720744297719087761e-09,-4.200669763268173791e-04,1.644250661535647320e-03
3.740748299319727706e-09,-4.308710993553613831e-04,1.659446349614670082e-03
3.760752300920367652e-09,-4.444801231210548280e-04,1.684732748518449246e-03
3.780756302521008424e-09,-4.585442242853207499e-04,1.716719792827679607e-03
3.800760304121648370e-09,-4.707067531107596162e-04,1.751325022757032343e-03
3.820764305722289142e-09,-4.787543741364119190e-04,1.784089786333687387e-03
3.840768307322929088e-09,-4.807611316118886105e-04,1.810524856887414744e-03
3.860772308923569033e-09,-4.752178882567596502e-04,1.826461457989033126e-03
3.880776310524209806e-09,-4.611393078578375883e-04,1.828383330668917426e-03
3.900780312124849751e-09,-4.381417398524940668e-04,1.813716728082192132e-03
3.920784313725490524e-09,-4.064869539225869828e-04,1.781057995240265153e-03
3.940788315326130470e-09,-3.670885770216288893e-04,1.730322503059442693e-03
3.960792316926770415e-09,-3.214801970847030142e-04,1.662803888431836586e-03
3.980796318527411188e-09,-2.717462965467977616e-04,1.581138468878804217e-03
4.000800320128051133e-09,-2.204193379843573982e-04,1.489175968707963805e-03
4.020804321728691079e-09,-1.703483179710411151e-04,1.391763908546661370e-03
4.040808323329331851e-09,-1.245458162614536597e-04,1.294458770508681014e-03
4.060812324929971797e-09,-8.602189367776832529e-05,1.203181985132608951e-03
4.080816326530611742e-09,-5.761405299999993829e-05,1.123842574455118787e-03
4.100820328131252515e-09,-4.182281850797854491e-05,1.061950681960806275e-03
4.120824329731892460e-09,-4.066228706333352395e-05,1.022247066990521853e-03
4.140828331332533233e-09,-5.553426360933951705e-05,1.008372879239903108e-03
4.160832332933173179e-09,-8.713335478320159038e-05,1.022601701142782657e-03
4.180836334533813124e-09,-1.353887232867232511e-04,1.065652094558362925e-03
4.200840336134453897e-09,-1.994461955627390044e-04,1.136593946094706896e-03
4.220844337735093842e-09,-2.776921792606056646e-04,1.232856081261190758e-03
4.240848339335734615e-09,-3.678185118380788727e-04,1.350336276543695002e-03
4.260852340936374560e-09,-4.669250608358481653e-04,1.483608339031336400e-03
4.280856342537014506e-09,-5.716547620461382134e-04,1.626214752461757791e-03
4.300860344137655278e-09,-6.783539372264301738e-04,1.771027896490825690e-03
4.320864345738295224e-09,-7.832492852933566150e-04,1.910658381067438646e-03
4.340868347338935169e-09,-8.826319747366557968e-04,2.037885885006810588e-03
4.360872348939575942e-09,-9.730388375203280092e-04,2.146086250843437775e-03
4.380876350540215887e-09,-1.051420802288170536e-03,2.229628576241276909e-03
4.400880352140855833e-09,-1.115289401019818475e-03,2.284217663900091864e-03
