# Time (s),DUT (V),TEM (V)
0.000000000000000000e+00,-6.087861734224652398e-04,1.691414007946921358e-03
2.000400160064025567e-11,-5.763666108652606415e-04,1.330468018296472642e-03
4.000800320128051133e-11,-5.473772241815755800e-04,9.638864919513338977e-04
6.001200480192076700e-11,-5.212005842931352346e-04,6.154136771114521783e-04
8.001600640256102266e-11,-4.971757763924908617e-04,3.079164548011652453e-04
1.000200080032012783e-10,-4.746822021612528324e-04,6.200583344745396906e-05
1.200240096038415340e-10,-4.532133424220156546e-04,-1.051957988170743215e-04
1.400280112044817897e-10,-4.324353534111327179e-04,-1.810705635707437013e-04
1.600320128051220453e-10,-4.122266562028965658e-04,-1.582465724396453434e-04
1.800360144057623010e-10,-3.926961873247115649e-04,-3.502423363022841963e-05
2.000400160064025567e-10,-3.741796023557169377e-04,1.845343814878884308e-04
2.200440176070428123e-10,-3.572143513337942096e-04,4.908548113310077891e-04
2.400480192076830680e-10,-3.424960654509646573e-04,8.694198778356505971e-04
2.600520208083233237e-10,-3.308200085123751653e-04,1.301622888554187802e-03
2.800560224089635793e-10,-3.230123694015151446e-04,1.765851252585671919e-03
3.000600240096038350e-10,-3.198568397030091470e-04,2.238734478981863323e-03
3.200640256102440907e-10,-3.220221947789462689e-04,2.696481661132400700e-03
3.400680272108843463e-10,-3.299964649303595006e-04,3.116229215202390504e-03
3.600720288115246020e-10,-3.440327609874306515e-04,3.477320038599474635e-03
3.800760304121648577e-10,-3.641109467793698104e-04,3.762440305625720186e-03
4.000800320128051133e-10,-3.899181932432465485e-04,3.958549465905410181e-03
4.200840336134453690e-10,-4.208500875481379667e-04,4.057552049066413986e-03
4.400880352140856247e-10,-4.560325003323785964e-04,4.056675785894118050e-03
4.600920368147258803e-10,-4.943629360886425076e-04,3.958538349746617245e-03
4.800960384153661360e-10,-5.345687065976593121e-04,3.770903619480214016e-03
5.001000400160063916e-10,-5.752780688045327400e-04,3.506146648588245960e-03
5.201040416166466473e-10,-6.150995372332148650e-04,3.180463409227418572e-03
5.401080432172869030e-10,-6.527039792146117686e-04,2.812875875953618938e-03
5.601120448179271586e-10,-6.869038688553167878e-04,2.424094289322753157e-03
5.801160464185674143e-10,-7.167242280252324486e-04,2.035305864619669537e-03
6.001200480192076700e-10,-7.414603092896760025e-04,1.666962395493581158e-03
6.201240496198479256e-10,-7.607179414220843327e-04,1.337638015549069996e-03
6.401280512204881813e-10,-7.744336052504787946e-04,1.063022956809999125e-03
6.601320528211284370e-10,-7.828726598808840881e-04,8.551098695321845923e-04
6.801360544217686926e-10,-7.866056070248801310e-04,7.216167570143449924e-04
7.001400560224089483e-10,-7.864637667994555780e-04,6.656756327514412076e-04
7.201440576230492040e-10,-7.834771432330368476e-04,6.857995626584218732e-04
7.401480592236894596e-10,-7.787984882027239406e-04,7.761238271818383071e-04
7.601520608243297153e-10,-7.736185462593106856e-04,9.269005573054941039e-04
7.801560624249699710e-10,-7.690781139471362026e-04,1.125211347807592499e-03
8.001600640256102266e-10,-7.661828308124041340e-04,1.355849907259426123e-03
8.201640656262504823e-10,-7.657265141056948578e-04,1.602317485369194727e-03
8.401680672268907380e-10,-7.682283591915727841e-04,1.847868142411565736e-03
8.601720688275309936e-10,-7.738884818242792877e-04,2.076539181465907047e-03
8.801760704281712493e-10,-7.825651288516559476e-04,2.274104296862385684e-03
9.001800720288115050e-10,-7.937755025805457929e-04,2.428893002797035718e-03
9.201840736294517606e-10,-8.067206183297787915e-04,2.532429267264653654e-03
9.401880752300919129e-10,-8.203330417778570199e-04,2.579854361576327387e-03
9.601920768307322720e-10,-8.333448334001540862e-04,2.570112959546934361e-03
9.801960784313726310e-10,-8.443716596555477525e-04,2.505896589361403509e-03
1.000200080032012783e-09,-8.520079037105278549e-04,2.393353709456495695e-03
1.020204081632652936e-09,-8.549267967995275016e-04,2.241590008511627069e-03
