# Time (s),DUT (V),TEM (V)
0.000000000000000000e+00,-4.939540088744361328e-04,1.950165020094354364e-03
2.000400160064025567e-11,-6.545560052806687372e-04,1.628703229268883401e-03
4.000800320128051133e-11,-8.012700977846243418e-04,1.294877356508296242e-03
6.001200480192076700e-11,-9.275874621868901134e-04,9.682094975575673444e-04
8.001600640256102266e-11,-1.028244587095085427e-03,6.676975468567666579e-04
1.000200080032012783e-10,-1.099479883477098548e-03,4.107032500699725973e-04
1.200240096038415340e-10,-1.139205551443945533e-03,2.119525732347288423e-04
1.400280112044817897e-10,-1.147086068492123283e-03,8.270548298156038720e-05
1.600320128051220453e-10,-1.124519887936719417e-03,3.014145132764030810e-05
1.800360144057623010e-10,-1.074526318959179508e-03,5.699362354961283076e-05
2.000400160064025567e-10,-1.001544798997087288e-03,1.614494434018445704e-04
2.200440176070428123e-10,-9.111585730287799370e-04,3.373195372166089127e-04
2.400480192076830680e-10,-8.097588964573225944e-04,5.744607778894706644e-04
2.600520208083233237e-10,-7.041690533416464616e-04,8.594246241888049351e-04
2.800560224089635793e-10,-6.012495574854238075e-04,1.176288928891348982e-03
3.000600240096038350e-10,-5.075067708996067531e-04,1.507621174300552078e-03
3.200640256102440907e-10,-4.287267914692313958e-04,1.835514100675316937e-03
3.400680272108843463e-10,-3.696548588330835026e-04,2.142631315903227064e-03
3.600720288115246020e-10,-3.337378025192954496e-04,2.413200866159520737e-03
3.800760304121648577e-10,-3.229433697954730122e-04,2.633898832289784369e-03
4.000800320128051133e-10,-3.376658361327627587e-04,2.794572499615725035e-03
4.200840336134453690e-10,-3.767223730488065427e-04,2.888763033927703450e-03
4.400880352140856247e-10,-4.374395069375585786e-04,2.914000219734693906e-03
4.600920368147258803e-10,-5.158239390236330456e-04,2.871855888543831375e-03
4.800960384153661360e-10,-6.068072951801230805e-04,2.767757318371978550e-03
5.001000400160063916e-10,-7.045502970597734491e-04,2.610576230618261336e-03
5.201040416166466473e-10,-8.027886178390017738e-04,2.412022187137141931e-03
5.401080432172869030e-10,-8.952004824077103165e-04,2.185880421278503256e-03
5.601120448179271586e-10,-9.757750095224034968e-04,1.947142772437229210e-03
5.801160464185674143e-10,-1.039160423479656634e-03,1.711085950873624624e-03
6.001200480192076700e-10,-1.080972568754923289e-03,1.492353548024111850e-03
6.201240496198479256e-10,-1.098046559977985948e-03,1.304096945418155035e-03
6.401280512204881813e-10,-1.088617747624397560e-03,1.157225691594821566e-03
6.601320528211284370e-10,-1.052422280377245415e-03,1.059810340247930097e-03
6.801360544217686926e-10,-9.907121606934077285e-04,1.016670681048841571e-03
7.001400560224089483e-10,-9.061845558425180459e-04,1.029170398516508680e-03
7.201440576230492040e-10,-8.028299656443311193e-04,1.095226218143209801e-03
7.401480592236894596e-10,-6.857083870866755807e-04,1.209526352467747527e-03
7.601520608243297153e-10,-5.606666009015405776e-04,1.363940357914894671e-03
7.801560624249699710e-10,-4.340129153732191769e-04,1.548091126287956792e-03
8.001600640256102266e-10,-3.121679631847971330e-04,1.750050341749475463e-03
8.201640656262504823e-10,-2.013113382489540985e-04,1.957111882014908252e-03
8.401680672268907380e-10,-1.070439230750789910e-04,2.156593714545712581e-03
8.601720688275309936e-10,-3.408469954352418940e-05,2.336618032635431625e-03
8.801760704281712493e-10,1.398127325865889047e-05,2.486821695063182961e-03
9.001800720288115050e-10,3.489006246840522450e-05,2.598954286080768124e-03
9.201840736294517606e-10,2.781136924205304569e-05,2.667328930645905451e-03
9.401880752300919129e-10,-6.619238954348199722e-06,2.689100859852036618e-03
9.601920768307322720e-10,-6.634938032986484910e-05,2.664359980562213282e-03
9.801960784313726310e-10,-1.480366201431346966e-04,2.596035639965888018e-03
1.000200080032012783e-09,-2.472450302107718134e-04,2.489623635910827738e-03
1.020204081632652936e-09,-3.586997896132820157e-04,2.352756567478607626e-03
1.040208083233293295e-09,-4.765849279327085937e-04,2.194648167507583757e-03
1.060212084833933654e-09,-5.948670458291180699e-04,2.025449731404225292e-03
1.080216086434573806e-09,-7.076265763081718025e-04,1.855561712893141150e-03
1.100220088035213958e-09,-8.093779357792702748e-04,1.694945718111485642e-03
1.120224089635854317e-09,-8.953607583365473044e-04,1.552481393587561284e-03
1.140228091236494676e-09,-9.617862507352122796e-04,1.435409152682696251e-03
1.160232092837134829e-09,-1.006025434066911556e-03,1.348893576170806475e-03
1.180236094437774981e-09,-1.026729486709124055e-03,1.295734070727040969e-03
1.200240096038415340e-09,-1.023876367902715407e-03,1.276239519447346874e-03
1.220244097639055699e-09,-9.987421510984700532e-04,1.288272851327689796e-03
1.240248099239695851e-09,-9.537997859066372607e-04,1.327460386096441635e-03
1.260252100840336004e-09,-8.925520922192139430e-04,1.387550181152096994e-03
1.280256102440976363e-09,-8.193094392178895419e-04,1.460894088678877083e-03
1.300260104041616722e-09,-7.389255721718439524e-04,1.539020417489078566e-03
1.320264105642256874e-09,-6.565072564471061394e-04,1.613258467478355948e-03
1.340268107242897026e-09,-5.771146939490316924e-04,1.675373104694802056e-03
1.360272108843537385e-09,-5.054699691596653164e-04,1.718167149835278778e-03
1.380276110444177744e-09,-4.456900938446275409e-04,1.736011668489194316e-03
1.400280112044817897e-09,-4.010595919748022905e-04,1.725269112615517367e-03
1.420284113645458049e-09,-3.738551032968813340e-04,1.684581345077101975e-03
1.440288115246098408e-09,-3.652313359306500373e-04,1.615003420094556635e-03
1.460292116846738767e-09,-3.751740536608950461e-04,1.519974021716034027e-03
1.480296118447378919e-09,-4.025218569784354576e-04,1.405124037787909520e-03
1.500300120048019072e-09,-4.450545370131316200e-04,1.277935195621013103e-03
1.520304121648659431e-09,-4.996419774733797938e-04,1.147270346351360500e-03
1.540308123249299790e-09,-5.624441681417482975e-04,1.022805249683813233e-03
1.560312124849939942e-09,-6.291500660288147726e-04,9.143980619458710359e-04
1.580316126450580094e-09,-6.952409529194184673e-04,8.314367736300688197e-04
1.600320128051220453e-09,-7.562627024225766510e-04,7.822063302262196585e-04
1.620324129651860812e-09,-8.080910471603729769e-04,7.733160161417534277e-04
1.640328131252500965e-09,-8.471745355289045506e-04,8.092239661146413861e-04
1.660332132853141117e-09,-8.707413424780728823e-04,8.918896323716043930e-04
1.680336134453781476e-09,-8.769583548997122134e-04,1.020577064081744844e-03
1.700340136054421835e-09,-8.650338503805841701e-04,1.191822453422850848e-03
1.720344137655061987e-09,-8.352584536360037250e-04,1.399569162514421221e-03
1.740348139255702140e-09,-7.889826881889858623e-04,1.635463010533417649e-03
1.760352140856342499e-09,-7.285331288252756008e-04,1.889290623320228615e-03
1.780356142456982858e-09,-6.570726892399537120e-04,2.149534750564330993e-03
1.800360144057623010e-09,-5.784137468457058910e-04,2.404013190445048603e-03
1.820364145658263162e-09,-4.967954338092753566e-04,2.640562776810499550e-03
1.840368147258903521e-09,-4.166383641389065189e-04,2.847727096687715544e-03
1.860372148859543880e-09,-3.422912165210452266e-04,3.015406382656084759e-03
1.880376150460183826e-09,-2.777838940190074045e-04,3.135430371605736448e-03
1.900380152060824185e-09,-2.266014269229268551e-04,3.202019684838542171e-03
1.920384153661464544e-09,-1.914914159323944157e-04,3.212108160769285015e-03
1.940388155262104903e-09,-1.743157181881464866e-04,3.165507126818393590e-03
1.960392156862745262e-09,-1.759543883089096880e-04,3.064902294931013196e-03
1.980396158463385208e-09,-1.962667635590245553e-04,2.915684200117890559e-03
2.000400160064025567e-09,-2.341112129443349442e-04,2.725623237201029586e-03
2.020404161664665926e-09,-2.874216530524603599e-04,2.504409760090597209e-03
2.040408163265305871e-09,-3.533356680586809432e-04,2.263087810780224206e-03
2.060412164865946230e-09,-4.283661457490236472e-04,2.013417345868983178e-03
