# Time (s),DUT (V),TEM (V)
0.000000000000000000e+00,-5.430811325540507977e-04,1.839641816295435259e-03
2.000400160064025567e-11,-6.268711859825955171e-04,1.523213196025745590e-03
4.000800320128051133e-11,-6.878767886218772453e-04,1.208858089711603969e-03
6.001200480192076700e-11,-7.246415690291232352e-04,9.154020895433567263e-04
8.001600640256102266e-11,-7.373588650527215359e-04,6.604319651488327683e-04
1.000200080032012783e-10,-7.277947949990459017e-04,4.592362434654044317e-04
1.200240096038415340e-10,-6.991189593431532947e-04,3.238891327191576060e-04
1.400280112044817897e-10,-6.556548905951473062e-04,2.625316449166598272e-04
1.600320128051220453e-10,-6.025669502071306612e-04,2.788917262035663807e-04
1.800360144057623010e-10,-5.455038902736983200e-04,3.720707425717250370e-04
2.000400160064025567e-10,-4.902215571103016789e-04,5.366076621179512130e-04
2.200440176070428123e-10,-4.422080938915996600e-04,7.628156842539685024e-04
2.400480192076830680e-10,-4.063344645330153556e-04,1.037369880686850061e-03
2.600520208083233237e-10,-3.865512201942361689e-04,1.344109593112092658e-03
2.800560224089635793e-10,-3.856492938202721018e-04,1.665006752493371992e-03
3.000600240096038350e-10,-4.050984403771204609e-04,1.981241680600364166e-03
3.200640256102440907e-10,-4.449720040388184007e-04,2.274321860954089426e-03
3.400680272108843463e-10,-5.039612950909870548e-04,2.527176964920320196e-03
3.600720288115246020e-10,-5.794773298307421541e-04,2.725165198201760005e-03
3.800760304121648577e-10,-6.678323617593886520e-04,2.856931664354908813e-03
4.000800320128051133e-10,-7.644888315493453485e-04,2.915068567278134015e-03
4.200840336134453690e-10,-8.643593713711303361e-04,2.896539129744796128e-03
4.400880352140856247e-10,-9.621385492156439611e-04,2.802841354466786145e-03
4.600920368147258803e-10,-1.052645298604144072e-03,2.639903335873613078e-03
4.800960384153661360e-10,-1.131154541557626752e-03,2.417717808527069297e-03
5.001000400160063916e-10,-1.193697391273647237e-03,2.149739037722521624e-03
5.201040416166466473e-10,-1.237311449318435810e-03,1.852079104447309273e-03
5.401080432172869030e-10,-1.260225949039120528e-03,1.542552289241278483e-03
5.601120448179271586e-10,-1.261970635387494634e-03,1.239624938586374571e-03
5.801160464185674143e-10,-1.243402051881846698e-03,9.613334060984320964e-04
6.001200480192076700e-10,-1.206646032044290202e-03,7.242341123409590502e-04
6.201240496198479256e-10,-1.154960351144850624e-03,5.424474011506426980e-04
6.401280512204881813e-10,-1.092526371192862819e-03,4.268508550049680784e-04
6.601320528211284370e-10,-1.024182814412725193e-03,3.844684520940675919e-04
6.801360544217686926e-10,-9.551182718812748981e-04,4.180899806885028593e-04
7.001400560224089483e-10,-8.905414910558530003e-04,5.261412059550264059e-04
7.201440576230492040e-10,-8.353497493841038034e-04,7.028102559078703085e-04
7.401480592236894596e-10,-7.938156440151892829e-04,9.384204621347221227e-04
7.601520608243297153e-10,-7.693114183377667246e-04,1.220025368172107400e-03
7.801560624249699710e-10,-7.640875875224153665e-04,1.532188665574463465e-03
8.001600640256102266e-10,-7.791192689957667341e-04,1.857901195950104143e-03
8.201640656262504823e-10,-8.140294802799204026e-04,2.179579482195624206e-03
8.401680672268907380e-10,-8.670939920210462420e-04,2.480085958183150807e-03
8.601720688275309936e-10,-9.353274042225115945e-04,2.743710381508762414e-03
8.801760704281712493e-10,-1.014645246868572676e-03,2.957054848614386420e-03
9.001800720288115050e-10,-1.100092384606250273e-03,3.109771178458459705e-03
9.201840736294517606e-10,-1.186124097846596049e-03,3.195108779617252155e-03
9.401880752300919129e-10,-1.266923149019656735e-03,3.210242879024407820e-03
9.601920768307322720e-10,-1.336734099334181951e-03,3.156366441038217958e-03
9.801960784313726310e-10,-1.390195231769877048e-03,3.038543420308661026e-03
1.000200080032012783e-09,-1.422648704397046432e-03,2.865335303030725183e-03
1.020204081632652936e-09,-1.430410977428492325e-03,2.648226338142578226e-03
1.040208083233293295e-09,-1.410988031671915263e-03,2.400884641672946379e-03
1.060212084833933654e-09,-1.363223266814248208e-03,2.138305779688401582e-03
1.080216086434573806e-09,-1.287370024503705409e-03,1.875891952188041062e-03
1.100220088035213958e-09,-1.185085173745152381e-03,1.628523145792746575e-03
1.120224089635854317e-09,-1.059344851378162455e-03,1.409676431698902218e-03
1.140228091236494676e-09,-9.142879882373580042e-04,1.230646000622075261e-03
1.160232092837134829e-09,-7.549974020353133336e-04,1.099909796558205723e-03
1.180236094437774981e-09,-5.872317574416919574e-04,1.022679172447316489e-03
1.200240096038415340e-09,-4.171243794101592685e-04,1.000656439771847785e-03
1.220244097639055699e-09,-2.508666072482278100e-04,1.032012240176320358e-03
1.240248099239695851e-09,-9.439400501454471939e-05,1.111581128150412531e-03
1.260252100840336004e-09,4.690672489978019779e-05,1.231260446923044876e-03
1.280256102440976363e-09,1.684538007404204709e-04,1.380585311337873379e-03
1.300260104041616722e-09,2.666755391020698604e-04,1.547442018390520879e-03
1.320264105642256874e-09,3.391540540250663613e-04,1.718874111348684189e-03
1.340268107242897026e-09,3.847007152790935230e-04,1.881930099336751473e-03
1.360272108843537385e-09,4.033607779458572157e-04,2.024499775157894386e-03
1.380276110444177744e-09,3.963488519512660792e-04,2.136087279460469144e-03
1.400280112044817897e-09,3.659209605121568920e-04,2.208473429342133320e-03
1.420284113645458049e-09,3.151925962970829461e-04,2.236227072563005437e-03
1.440288115246098408e-09,2.479152080851713545e-04,2.217034880473854087e-03
1.460292116846738767e-09,1.682257651187100706e-04,2.151830446107712378e-03
1.480296118447378919e-09,8.038532918191405104e-05,2.044716095895357869e-03
1.500300120048019072e-09,-1.147714777816043828e-05,1.902683680192520863e-03
1.520304121648659431e-09,-1.036002917477287834e-04,1.735152991550705046e-03
1.540308123249299790e-09,-1.927911784412092823e-04,1.553357616965407801e-03
1.560312124849939942e-09,-2.765802153003952537e-04,1.369617287562531135e-03
1.580316126450580094e-09,-3.533217658457681780e-04,1.196542592946154724e-03
1.600320128051220453e-09,-4.222358284735993738e-04,1.046221877437890748e-03
1.620324129651860812e-09,-4.833898880134287167e-04,9.294410078282127220e-04
1.640328131252500965e-09,-5.376238519379887820e-04,8.549844620625703193e-04
1.660332132853141117e-09,-5.864245290744648977e-04,8.290609903283535642e-04
1.680336134453781476e-09,-6.317591903914376080e-04,8.548892782925069387e-04
1.700340136054421835e-09,-6.758801838234449778e-04,9.324690884942980502e-04
1.720344137655061987e-09,-7.211142155981785460e-04,1.058551888702201479e-03
1.740348139255702140e-09,-7.696506674791665347e-04,1.226812702442677244e-03
1.760352140856342499e-09,-8.233431570260881308e-04,1.428212588890247865e-03
1.780356142456982858e-09,-8.835374882573753886e-04,1.651529527851645527e-03
1.800360144057623010e-09,-9.509372604004941425e-04,1.884025255029096041e-03
1.820364145658263162e-09,-1.025515830341100195e-03,2.112207378337545814e-03
1.840368147258903521e-09,-1.106480229283225399e-03,2.322640397075160894e-03
1.860372148859543880e-09,-1.192289216167865314e-03,2.502756376624748827e-03
1.880376150460183826e-09,-1.280724127800837199e-03,2.641616162287904312e-03
1.900380152060824185e-09,-1.369007780992478364e-03,2.730575124112525655e-03
1.920384153661464544e-09,-1.453963608366443984e-03,2.763813307044513459e-03
1.940388155262104903e-09,-1.532204657230612499e-03,2.738698147284343489e-03
1.960392156862745262e-09,-1.600340206092169381e-03,2.655958092675140929e-03
1.980396158463385208e-09,-1.655186668406465056e-03,2.519656907059930964e-03
2.000400160064025567e-09,-1.693969220023779391e-03,2.336970447608318745e-03
2.020404161664665926e-09,-1.714501213834948232e-03,2.117779551675134583e-03
2.040408163265305871e-09,-1.715329886783273144e-03,1.874103641418291754e-03
2.060412164865946230e-09,-1.695839024609419304e-03,1.619409092997545251e-03
2.080416166466586589e-09,-1.656301988137605808e-03,1.367833762151995317e-03
2.100420168067226948e-09,-1.597881646176242936e-03,1.133373878705804319e-03
2.120424169667867307e-09,-1.522577104816912746e-03,9.290815436075512300e-04
2.140428171268507253e-09,-1.433120460312379109e-03,7.663201788014666017e-04
2.160432172869147612e-09,-1.332829923843187282e-03,6.541215638756205878e-04
2.180436174469787971e-09,-1.225428377178020781e-03,5.986817858636378324e-04
2.200440176070427916e-09,-1.114838551094446493e-03,6.030249263469060483e-04
2.220444177671068276e-09,-1.004967443052473021e-03,6.668531393652971009e-04
2.240448179271708635e-09,-8.994932214745921537e-04,7.865905578319995484e-04
2.260452180872348994e-09,-8.016676654686121211e-04,9.556168870270464934e-04
2.280456182472989353e-09,-7.141461771504901621e-04,1.164675300177568130e-03
2.300460184073629298e-09,-6.388556456263631573e-04,1.402429016620904481e-03
2.320464185674269657e-09,-5.769080500175633331e-04,1.656132325199065856e-03
2.340468187274910016e-09,-5.285648153451481986e-04,1.912375319832818011e-03
2.360472188875549962e-09,-4.932537605448397006e-04,2.157857614232723716e-03
2.380476190476190321e-09,-4.696372011291665609e-04,2.380145018483062914e-03
2.400480192076830680e-09,-4.557265942671265497e-04,2.568364646205506703e-03
2.420484193677471039e-09,-4.490362382930662569e-04,2.713798063961039495e-03
2.440488195278111398e-09,-4.467661394661359849e-04,2.810338621783854338e-03
2.460492196878751344e-09,-4.460023834561037057e-04,2.854787600844540044e-03
2.480496198479391703e-09,-4.439223055294093043e-04,2.846973751282288589e-03
2.500500200080032062e-09,-4.379915039672377212e-04,2.789691557781411729e-03
2.520504201680672007e-09,-4.261402986529843782e-04,2.688464505293285296e-03
2.540508203281312366e-09,-4.069085638004173644e-04,2.551150060603584943e-03
2.560512204881952725e-09,-3.795498757376216011e-04,2.387412410931324773e-03
2.580516206482593084e-09,-3.440884867230484105e-04,2.208096655299406855e-03
2.600520208083233443e-09,-3.013256030746318649e-04,2.024543681004188113e-03
2.620524209683873389e-09,-2.527946255417650129e-04,1.847888061398630542e-03
