# Time (s),DUT (V),TEM (V)
0.000000000000000000e+00,-2.647350837964058956e-03,-2.647350837964058956e-03
2.000400160064025567e-11,-2.035949159042721272e-03,-2.035949159042721272e-03
4.000800320128051133e-11,-1.379996952740728195e-03,-1.379996952740728195e-03
6.001200480192076700e-11,-7.234654105890938247e-04,-7.234654105890938247e-04
8.001600640256102266e-11,-1.103648544635358854e-04,-1.103648544635358854e-04
1.000200080032012783e-10,4.180727164126870048e-04,4.180727164126870048e-04
1.200240096038415340e-10,8.260387817853428105e-04,8.260387817853428105e-04
1.400280112044817897e-10,1.085453984482973987e-03,1.085453984482973987e-03
1.600320128051220453e-10,1.177788162326218581e-03,1.177788162326218581e-03
1.800360144057623010e-10,1.095278775609819302e-03,1.095278775609819302e-03
2.000400160064025567e-10,8.414693650666754199e-04,8.414693650666754199e-04
2.200440176070428123e-10,4.310322818099031339e-04,4.310322818099031339e-04
2.400480192076830680e-10,-1.111151046991652676e-04,-1.111151046991652676e-04
2.600520208083233237e-10,-7.513470090966685964e-04,-7.513470090966685964e-04
2.800560224089635793e-10,-1.449423681198618594e-03,-1.449423681198618594e-03
3.000600240096038350e-10,-2.161013348949512337e-03,-2.161013348949512337e-03
3.200640256102440907e-10,-2.840483996576394742e-03,-2.840483996576394742e-03
3.400680272108843463e-10,-3.443789854642804928e-03,-3.443789854642804928e-03
3.600720288115246020e-10,-3.931270971127651115e-03,-3.931270971127651115e-03
3.800760304121648577e-10,-4.270189125131441422e-03,-4.270189125131441422e-03
4.000800320128051133e-10,-4.436839363723396601e-03,-4.436839363723396601e-03
4.200840336134453690e-10,-4.418102614591765641e-03,-4.418102614591765641e-03
4.400880352140856247e-10,-4.212339538725084348e-03,-4.212339538725084348e-03
4.600920368147258803e-10,-3.829566883288637071e-03,-3.829566883288637071e-03
4.800960384153661360e-10,-3.290902512508537409e-03,-3.290902512508537409e-03
5.001000400160063916e-10,-2.627311223173391021e-03,-2.627311223173391021e-03
5.201040416166466473e-10,-1.877727508527305376e-03,-1.877727508527305376e-03
5.401080432172869030e-10,-1.086670845692377322e-03,-1.086670845692377322e-03
5.601120448179271586e-10,-3.015013563325371791e-04,-3.015013563325371791e-04
5.801160464185674143e-10,4.305132224405099029e-04,4.305132224405099029e-04
6.001200480192076700e-10,1.065135899722106537e-03,1.065135899722106537e-03
6.201240496198479256e-10,1.563919829105792038e-03,1.563919829105792038e-03
6.401280512204881813e-10,1.896615086105375150e-03,1.896615086105375150e-03
6.601320528211284370e-10,2.043070751415385338e-03,2.043070751415385338e-03
6.801360544217686926e-10,1.994511435684561372e-03,1.994511435684561372e-03
7.001400560224089483e-10,1.754106285190550063e-03,1.754106285190550063e-03
7.201440576230492040e-10,1.336792686561517332e-03,1.336792686561517332e-03
7.401480592236894596e-10,7.683635834677829748e-04,7.683635834677829748e-04
7.601520608243297153e-10,8.387360286853085510e-05,8.387360286853085510e-05
7.801560624249699710e-10,-6.745378470674325911e-04,-6.745378470674325911e-04
8.001600640256102266e-10,-1.460271411865467911e-03,-1.460271411865467911e-03
8.201640656262504823e-10,-2.225176901837801636e-03,-2.225176901837801636e-03
8.401680672268907380e-10,-2.922564656712296847e-03,-2.922564656712296847e-03
8.601720688275309936e-10,-3.510130158635859851e-03,-3.510130158635859851e-03
8.801760704281712493e-10,-3.952607766529895456e-03,-3.952607766529895456e-03
9.001800720288115050e-10,-4.223985917045733167e-03,-4.223985917045733167e-03
9.201840736294517606e-10,-4.309143207816448599e-03,-4.309143207816448599e-03
9.401880752300919129e-10,-4.204800781992213896e-03,-4.204800781992213896e-03
9.601920768307322720e-10,-3.919729136750408141e-03,-3.919729136750408141e-03
9.801960784313726310e-10,-3.474194221344630018e-03,-3.474194221344630018e-03
1.000200080032012783e-09,-2.898675547858046986e-03,-2.898675547858046986e-03
1.020204081632652936e-09,-2.231935005330144741e-03,-2.231935005330144741e-03
1.040208083233293295e-09,-1.518556248499067360e-03,-1.518556248499067360e-03
1.060212084833933654e-09,-8.061083195692842710e-04,-8.061083195692842710e-04
1.080216086434573806e-09,-1.421114037495788769e-04,-1.421114037495788769e-04
1.100220088035213958e-09,4.290042428142384163e-04,4.290042428142384163e-04
1.120224089635854317e-09,8.687539884299046514e-04,8.687539884299046514e-04
1.140228091236494676e-09,1.147087865754385693e-03,1.147087865754385693e-03
1.160232092837134829e-09,1.244354053815000232e-03,1.244354053815000232e-03
1.180236094437774981e-09,1.152610365397915143e-03,1.152610365397915143e-03
1.200240096038415340e-09,8.761978572441612902e-04,8.761978572441612902e-04
1.220244097639055699e-09,4.315368070724003892e-04,4.315368070724003892e-04
1.240248099239695851e-09,-1.538458753876782541e-04,-1.538458753876782541e-04
1.260252100840336004e-09,-8.430002726497969447e-04,-8.430002726497969447e-04
1.280256102440976363e-09,-1.591845530042728610e-03,-1.591845530042728610e-03
1.300260104041616722e-09,-2.351928974425074141e-03,-2.351928974425074141e-03
1.320264105642256874e-09,-3.073480785622085577e-03,-3.073480785622085577e-03
1.340268107242897026e-09,-3.708573265898547269e-03,-3.708573265898547269e-03
1.360272108843537385e-09,-4.214186197859614083e-03,-4.214186197859614083e-03
1.380276110444177744e-09,-4.554984655348160057e-03,-4.554984655348160057e-03
1.400280112044817897e-09,-4.705632682659903823e-03,-4.705632682659903823e-03
1.420284113645458049e-09,-4.652494467774454662e-03,-4.652494467774454662e-03
1.440288115246098408e-09,-4.394612284787531228e-03,-4.394612284787531228e-03
1.460292116846738767e-09,-3.943895250386708975e-03,-3.943895250386708975e-03
1.480296118447378919e-09,-3.324502054721288277e-03,-3.324502054721288277e-03
1.500300120048019072e-09,-2.571451230738325787e-03,-2.571451230738325787e-03
1.520304121648659431e-09,-1.728541067499036630e-03,-1.728541067499036630e-03
1.540308123249299790e-09,-8.457049057267505094e-04,-8.457049057267505094e-04
1.560312124849939942e-09,2.403647334526300833e-05,2.403647334526300833e-05
1.580316126450580094e-09,8.278376245595866611e-04,8.278376245595866611e-04
1.600320128051220453e-09,1.516304221587049059e-03,1.516304221587049059e-03
1.620324129651860812e-09,2.046577830507394571e-03,2.046577830507394571e-03
1.640328131252500965e-09,2.385036532603250665e-03,2.385036532603250665e-03
1.660332132853141117e-09,2.509441230921743808e-03,2.509441230921743808e-03
1.680336134453781476e-09,2.410391167632028493e-03,2.410391167632028493e-03
1.700340136054421835e-09,2.091994527032902795e-03,2.091994527032902795e-03
1.720344137655061987e-09,1.571708392969167192e-03,1.571708392969167192e-03
1.740348139255702140e-09,8.793537730399127172e-04,8.793537730399127172e-04
1.760352140856342499e-09,5.536269781290288237e-05,5.536269781290288237e-05
1.780356142456982858e-09,-8.516376481922836254e-04,-8.516376481922836254e-04
1.800360144057623010e-09,-1.787757207305701312e-03,-1.787757207305701312e-03
1.820364145658263162e-09,-2.697112549487999146e-03,-2.697112549487999146e-03
1.840368147258903521e-09,-3.525232794997049633e-03,-3.525232794997049633e-03
1.860372148859543880e-09,-4.222391966900604539e-03,-4.222391966900604539e-03
1.880376150460183826e-09,-4.746661613102639080e-03,-4.746661613102639080e-03
1.900380152060824185e-09,-5.066494197578504284e-03,-5.066494197578504284e-03
1.920384153661464544e-09,-5.162676250777424591e-03,-5.162676250777424591e-03
1.940388155262104903e-09,-5.029528850769405569e-03,-5.029528850769405569e-03
1.960392156862745262e-09,-4.675279306434597382e-03,-4.675279306434597382e-03
1.980396158463385208e-09,-4.121579070573375483e-03,-4.121579070573375483e-03
2.000400160064025567e-09,-3.402195752293130787e-03,-3.402195752293130787e-03
2.020404161664665926e-09,-2.560958338914050367e-03,-2.560958338914050367e-03
2.040408163265305871e-09,-1.649081183720900630e-03,-1.649081183720900630e-03
2.060412164865946230e-09,-7.220310639104856676e-04,-7.220310639104856676e-04
2.080416166466586589e-09,1.638697672922849382e-04,1.638697672922849382e-04
2.100420168067226948e-09,9.548949236328969133e-04,9.548949236328969133e-04
2.120424169667867307e-09,1.603206323810254467e-03,1.603206323810254467e-03
2.140428171268507253e-09,2.069783988428284052e-03,2.069783988428284052e-03
2.160432172869147612e-09,2.326811707610323011e-03,2.326811707610323011e-03
2.180436174469787971e-09,2.359370659932855281e-03,2.359370659932855281e-03
2.200440176070427916e-09,2.166335882128157114e-03,2.166335882128157114e-03
2.220444177671068276e-09,1.760419904962774468e-03,1.760419904962774468e-03
2.240448179271708635e-09,1.167360814388052970e-03,1.167360814388052970e-03
2.260452180872348994e-09,4.243051731775915000e-04,4.243051731775915000e-04
2.280456182472989353e-09,-4.225136689376746872e-04,-4.225136689376746872e-04
2.300460184073629298e-09,-1.320657468162100487e-03,-1.320657468162100487e-03
2.320464185674269657e-09,-2.214745852337321116e-03,-2.214745852337321116e-03
2.340468187274910016e-09,-3.049896857533778219e-03,-3.049896857533778219e-03
2.360472188875549962e-09,-3.775131010201076241e-03,-3.775131010201076241e-03
2.380476190476190321e-09,-4.346526964635987270e-03,-4.346526964635987270e-03
2.400480192076830680e-09,-4.729932175435760597e-03,-4.729932175435760597e-03
2.420484193677471039e-09,-4.903059838030664370e-03,-4.903059838030664370e-03
2.440488195278111398e-09,-4.856841646457391720e-03,-4.856841646457391720e-03
2.460492196878751344e-09,-4.595952412152129636e-03,-4.595952412152129636e-03
2.480496198479391703e-09,-4.138474361471401047e-03,-4.138474361471401047e-03
2.500500200080032062e-09,-3.514722749125625753e-03,-3.514722749125625753e-03
2.520504201680672007e-09,-2.765306923343423783e-03,-2.765306923343423783e-03
2.540508203281312366e-09,-1.938548867961119868e-03,-1.938548867961119868e-03
