# Time (s),DUT (V),TEM (V)
0.000000000000000000e+00,-2.545861675243763205e-04,6.293006055416009749e-04
2.000400160064025567e-11,-6.719116648552569742e-05,1.211757289473388557e-03
4.000800320128051133e-11,9.173063777783057920e-05,1.649084916223527049e-03
6.001200480192076700e-11,2.186688950517680678e-04,1.923386531676621585e-03
8.001600640256102266e-11,3.117357582316151858e-04,2.026317695291539323e-03
1.000200080032012783e-10,3.706881293002914335e-04,1.959364328679255585e-03
1.200240096038415340e-10,3.968634960567948822e-04,1.733528362101701293e-03
1.400280112044817897e-10,3.930350221064648998e-04,1.368450324831096271e-03
1.600320128051220453e-10,3.631958897195012746e-04,8.910319474013286400e-04
1.800360144057623010e-10,3.122865846780512522e-04,3.336514149715056384e-04
2.000400160064025567e-10,2.458816556745344549e-04,-2.679126321173026532e-04
2.200440176070428123e-10,1.698543318683786341e-04,-8.767162766183219302e-04
2.400480192076830680e-10,9.003815436372847227e-05,-1.456904994713242949e-03
2.600520208083233237e-10,1.190444802717268519e-05,-1.975849242242921477e-03
2.800560224089635793e-10,-5.972692927021985962e-05,-2.406032029151581545e-03
3.000600240096038350e-10,-1.209284701361899796e-04,-2.726577029151470728e-03
3.200640256102440907e-10,-1.688455935092683842e-04,-2.924329884936273383e-03
3.400680272108843463e-10,-2.018087251596048255e-04,-2.994434536844243350e-03
3.600720288115246020e-10,-2.193728207682384352e-04,-2.940378746395755534e-03
3.800760304121648577e-10,-2.222845211079739394e-04,-2.773516453379474330e-03
4.000800320128051133e-10,-2.123812572130633872e-04,-2.512107099478581157e-03
4.200840336134453690e-10,-1.924303919731268342e-04,-2.179941562568688158e-03
4.400880352140856247e-10,-1.659196830034300396e-04,-1.804649074002200601e-03
4.600920368147258803e-10,-1.368128077603297788e-04,-1.415797956733849368e-03
4.800960384153661360e-10,-1.092852810568218670e-04,-1.042914153959420770e-03
5.001000400160063916e-10,-8.745674668591899828e-05,-7.135447156965564735e-04
5.201040416166466473e-10,-7.513532505994040896e-05,-4.514885769626496379e-04
5.401080432172869030e-10,-7.558849048635194151e-05,-2.753045017461357201e-04
5.601120448179271586e-10,-9.135293060081273403e-05,-1.971868600284533662e-04
5.801160464185674143e-10,-1.240931481929200182e-04,-2.222752411537547569e-04
6.001200480192076700e-10,-1.745153802918016626e-04,-3.484354033538869869e-04
