# Time (s),DUT (V),TEM (V)
0.000000000000000000e+00,-3.284821589434134474e-04,-5.434846154922408357e-04
2.000285795941697536e-11,-2.614717463439254546e-04,-4.797187517405266158e-04
4.000571591883395072e-11,-1.889105868734409631e-04,-4.172015533187162228e-04
6.000857387825092932e-11,-1.149784958038895579e-04,-3.611034013544298224e-04
8.001143183766790145e-11,-4.404206672253736945e-05,-3.163543036138245388e-04
1.000142897970848736e-10,1.957957868453848329e-05,-2.873743480118521004e-04
1.200171477565018586e-10,7.184863002788559577e-05,-2.778256879408811178e-04
1.400200057159188178e-10,1.092294281204814020e-04,-2.903991212811775878e-04
1.600228636753358029e-10,1.288843594338300925e-04,-3.266467884078623680e-04
1.800257216347527880e-10,1.288341576089469507e-04,-3.868703483654612483e-04
2.000285795941697472e-10,1.080738495183321518e-04,-4.700712979170348655e-04
2.200314375535867322e-10,6.663795279486846724e-05,-5.739670072996334339e-04
2.400342955130037173e-10,5.611256242389986933e-06,-6.950727152789616323e-04
2.600371534724207023e-10,-7.291555530861665139e-05,-8.288463266694132527e-04
2.800400114318376357e-10,-1.659431955173872671e-04,-9.698895670885344803e-04
3.000428693912546207e-10,-2.697088990693364088e-04,-1.112196048924787590e-03
3.200457273506716058e-10,-3.798717026351367551e-04,-1.249434253505455348e-03
3.400485853100885908e-10,-4.917280555237140771e-04,-1.375251479815327955e-03
3.600514432695055759e-10,-6.004463101996831368e-04,-1.483583562522812959e-03
3.800543012289225093e-10,-7.013076487253445740e-04,-1.568954697631198695e-03
4.000571591883394943e-10,-7.899406880724563684e-04,-1.626752067516609680e-03
4.200600171477564794e-10,-8.625373911564437413e-04,-1.653461119239072559e-03
4.400628751071734644e-10,-9.160389685442426244e-04,-1.646849267524353941e-03
4.600657330665904495e-10,-9.482821277074088284e-04,-1.606088371663470056e-03
4.800685910260074345e-10,-9.580982179666307479e-04,-1.531809441643512421e-03
5.000714489854243679e-10,-9.453604067066656482e-04,-1.426086500781703669e-03
5.200743069448414046e-10,-9.109768610944863785e-04,-1.292350186073394809e-03
5.400771649042583380e-10,-8.568308409428473070e-04,-1.135235307872804137e-03
5.600800228636752714e-10,-7.856714694948143838e-04,-9.603700210163000238e-04
5.800828808230923081e-10,-7.009615813716336139e-04,-7.741172937425717720e-04
6.000857387825092415e-10,-6.066913058972125310e-04,-5.832818329505190524e-04
6.200885967419262782e-10,-5.071678063493172779e-04,-3.947973985933662206e-04
6.400914547013432116e-10,-4.067927668159812679e-04,-2.154104182276857455e-04
6.600943126607601449e-10,-3.098397374731949377e-04,-5.137594031531267662e-05
6.800971706201771817e-10,-2.202432925437109476e-04,9.181876593987686568e-05
7.001000285795941150e-10,-1.414111374844613208e-04,2.096892058718160319e-04
7.201028865390111518e-10,-7.606887483928787615e-05,2.989357741190325039e-04
7.401057444984280852e-10,-2.614518751697246076e-05,3.575644030022001813e-04
7.601086024578450185e-10,7.297161156041139021e-06,3.849404951909310771e-04
7.801114604172620553e-10,2.408174228633978774e-05,3.817744894640335207e-04
8.001143183766789886e-10,2.489027404551838175e-05,3.500410682296665370e-04
8.201171763360960254e-10,1.118852930381253139e-05,2.928375339751292518e-04
8.401200342955129587e-10,-1.488844062608674319e-05,2.141900641220024744e-04
8.601228922549298921e-10,-5.068435298024668027e-05,1.188192244263417975e-04
8.801257502143469288e-10,-9.319385906387389748e-05,1.187813404980875975e-05
9.001286081737638622e-10,-1.392484841374201144e-04,-1.013220775209027185e-04
9.201314661331808990e-10,-1.857054144659955257e-04,-2.155844646934693609e-04
9.401343240925978323e-10,-2.296282564311232747e-04,-3.260814841462384372e-04
9.601371820520148691e-10,-2.684495692148181610e-04,-4.285798553881617822e-04
9.801400400114316990e-10,-3.001062270912256691e-04,-5.196236630152285298e-04
1.000142897970848736e-09,-3.231404202098073523e-04,-5.966668976634509867e-04
1.020145755930265773e-09,-3.367612462057452275e-04,-6.581496907972808315e-04
1.040148613889682809e-09,-3.408642496481941201e-04,-7.035158361638481654e-04
1.060151471849099639e-09,-3.360087888894733852e-04,-7.331726118142945729e-04
1.080154329808516676e-09,-3.233556014562062879e-04,-7.483972212938803936e-04
1.100157187767933713e-09,-3.045692540994889854e-04,-7.511971693884448914e-04
1.120160045727350543e-09,-2.816921680821409782e-04,-7.441344045506422542e-04
1.140162903686767579e-09,-2.569984897836575144e-04,-7.301249542174002632e-04
1.160165761646184616e-09,-2.328371428408727633e-04,-7.122269459132542398e-04
1.180168619605601446e-09,-2.114738934495406688e-04,-6.934302854778819818e-04
1.200171477565018483e-09,-1.949421619560857814e-04,-6.764608405022294862e-04
1.220174335524435520e-09,-1.849116336138922076e-04,-6.636107866250446404e-04
1.240177193483852556e-09,-1.825825058639589111e-04,-6.566048969947380120e-04
1.260180051443269386e-09,-1.886115366006262790e-04,-6.565101119385096913e-04
1.280182909402686423e-09,-2.030740320341326986e-04,-6.636928710128120208e-04
1.300185767362103460e-09,-2.254636585991662441e-04,-6.778256013328285388e-04
1.320188625321520290e-09,-2.547296181993170209e-04,-6.979406256121386751e-04
1.340191483280937327e-09,-2.893484316847604564e-04,-7.225267733051540971e-04
1.360194341240354363e-09,-3.274254695873348949e-04,-7.496613309480455430e-04
1.380197199199771400e-09,-3.668195773444300214e-04,-7.771678141742275432e-04
1.400200057159188230e-09,-4.052827704803062649e-04,-8.027885137553763747e-04
1.420202915118605267e-09,-4.406061035965269353e-04,-8.243599522059507929e-04
1.440205773078022304e-09,-4.707624951730054129e-04,-8.399793323564368891e-04
1.460208631037439134e-09,-4.940375343986732216e-04,-8.481507639879287902e-04
1.480211488996856170e-09,-5.091400886845002215e-04,-8.479014711773058023e-04
1.500214346956273207e-09,-5.152858203674480020e-04,-8.388602194024735942e-04
1.520217204915690037e-09,-5.122484278249849442e-04,-8.212927273069077841e-04
1.540220062875107074e-09,-5.003754443841484630e-04,-7.960916826454440430e-04
1.560222920834524111e-09,-4.805676341985270226e-04,-7.647219843044258340e-04
1.580225778793941147e-09,-4.542232829170730337e-04,-7.291247922431664088e-04
1.600228636753357977e-09,-4.231508549099672126e-04,-6.915866972160087788e-04
1.620231494712775014e-09,-3.894554459482065076e-04,-6.545826489540534877e-04
1.640234352672192051e-09,-3.554060818571269306e-04,-6.206030569132232194e-04
1.660237210631608881e-09,-3.232921016010458621e-04,-5.919765878344705788e-04
1.680240068591025917e-09,-2.952775457188745885e-04,-5.707005567626491620e-04
1.700242926550442954e-09,-2.732626069092877188e-04,-5.582904164548946812e-04
1.720245784509859784e-09,-2.587607808632687626e-04,-5.556587157203730486e-04
1.740248642469276821e-09,-2.527994077325634815e-04,-5.630320882758040784e-04
1.760251500428693858e-09,-2.558498754768511125e-04,-5.799124608600043744e-04
1.780254358388110894e-09,-2.677919518407435645e-04,-6.050858791637498280e-04
1.800257216347527724e-09,-2.879146312874810115e-04,-6.366793160451803902e-04
1.820260074306944761e-09,-3.149536530044207507e-04,-6.722627381796126731e-04
1.840262932266361798e-09,-3.471636013716369461e-04,-7.089907589284500863e-04
1.860265790225778628e-09,-3.824203773111106469e-04,-7.437755834641304308e-04
1.880268648185195665e-09,-4.183479567442374486e-04,-7.734808245602920081e-04
1.900271506144612495e-09,-4.524618450088102421e-04,-7.951242717913380512e-04
1.920274364104029738e-09,-4.823205856597684608e-04,-8.060769326449163455e-04
1.940277222063446568e-09,-5.056761532685836308e-04,-8.042456859246101698e-04
1.960280080022863398e-09,-5.206140859115585473e-04,-7.882277020716625931e-04
1.980282937982280642e-09,-5.256747938104129733e-04,-7.574263488072480134e-04
2.000285795941697472e-09,-5.199485823751678415e-04,-7.121205241614475415e-04
2.020288653901114715e-09,-5.031384854823161114e-04,-6.534821113388214519e-04
2.040291511860531545e-09,-4.755869253160670512e-04,-5.835393660915071503e-04
2.060294369819948375e-09,-4.382643834863543292e-04,-5.050873386721762247e-04
2.080297227779365619e-09,-3.927205541318068405e-04,-4.215496980615178902e-04
2.100300085738782449e-09,-3.410007155780143181e-04,-3.367993650213298791e-04
2.120302943698199279e-09,-2.855321659242980267e-04,-2.549479839527303798e-04
2.140305801657616522e-09,-2.289873918029223219e-04,-1.801163068648757354e-04
2.160308659617033352e-09,-1.741320673973945424e-04,-1.161988955473990158e-04
2.180311517576450182e-09,-1.236669250347711719e-04,-6.663708229626979390e-05
2.200314375535867426e-09,-8.007294054839752238e-05,-3.421382537389902780e-05
2.220317233495284255e-09,-4.546910989098053958e-05,-2.088296371747126054e-05
2.240320091454701085e-09,-2.149136608382889508e-05,-2.764347764360376594e-05
2.260322949414118329e-09,-9.199939253544455608e-06,-5.446680683550837428e-05
2.280325807373535159e-09,-9.020770403003674842e-06,-1.002822128264945731e-04
2.300328665332951989e-09,-2.072455201235016400e-05,-1.630217814061924472e-04
2.320331523292369232e-09,-4.344470712426228812e-05,-2.397231427590060140e-04
2.340334381251786062e-09,-7.573326880253920227e-05,-3.266845544009802475e-04
2.360337239211202892e-09,-1.156513252563263968e-04,-4.196638508871832732e-04
2.380340097170620136e-09,-1.608885914334550078e-04,-5.141101051032222636e-04
2.400342955130036966e-09,-2.089048835325289224e-04,-6.054148309188797910e-04
2.420345813089454209e-09,-2.570849180376465334e-04,-6.891683102339693587e-04
2.440348671048871039e-09,-3.028970155995453070e-04,-7.614062274494202542e-04
2.460351529008287869e-09,-3.440460159400917273e-04,-8.188322690414734763e-04
2.480354386967705113e-09,-3.786110226473560474e-04,-8.590036706394896899e-04
2.500357244927121943e-09,-4.051594807313243108e-04,-8.804687931669263716e-04
2.520360102886538773e-09,-4.228304951125098172e-04,-8.828485608847594151e-04
2.540362960845956016e-09,-4.313821431194677855e-04,-8.668568358962362849e-04
2.560365818805372846e-09,-4.311997099112658974e-04,-8.342583444500686679e-04
2.580368676764789676e-09,-4.232641532390021269e-04,-7.877664006375598767e-04
2.600371534724206920e-09,-4.090825408469231394e-04,-7.308861776532816611e-04
2.620374392683623750e-09,-3.905845532726143275e-04,-6.677124478843051575e-04
2.640377250643040580e-09,-3.699912642366300964e-04,-6.026933628102629096e-04
2.660380108602457823e-09,-3.496641703981871697e-04,-5.403738153353426690e-04
2.680382966561874653e-09,-3.319437328158454030e-04,-4.851331046620275850e-04
2.700385824521291483e-09,-3.189874321238348300e-04,-4.409319386492402404e-04
2.720388682480708727e-09,-3.126174787496992322e-04,-4.110832439039808009e-04
2.740391540440125557e-09,-3.141878445830666297e-04,-3.980598453122564766e-04
2.760394398399542800e-09,-3.244792161684787552e-04,-4.033499102787705499e-04
2.780397256358959630e-09,-3.436288701484076571e-04,-4.273682595386223831e-04
2.800400114318376460e-09,-3.711004301290737103e-04,-4.694283938712825186e-04
2.820402972277793704e-09,-4.056960984207501060e-04,-5.277765689067387585e-04
2.840405830237210534e-09,-4.456114046805626601e-04,-5.996856778020433080e-04
2.860408688196627364e-09,-4.885299271779007784e-04,-6.816032853360566753e-04
2.880411546156044607e-09,-5.317529755196488120e-04,-7.693450976998849125e-04
2.900414404115461437e-09,-5.723570248817570370e-04,-8.583226279731097233e-04
2.920417262074878267e-09,-6.073698952520576724e-04,-9.437919725997003526e-04
2.940420120034295511e-09,-6.339553864719743885e-04,-1.021109551797991927e-03
2.960422977993712341e-09,-6.495953931662814228e-04,-1.085980441567630395e-03
2.980425835953129171e-09,-6.522584806732647155e-04,-1.134685540749072116e-03
3.000428693912546414e-09,-6.405445139293231959e-04,-1.164275226727353027e-03
3.020431551871963244e-09,-6.137961674951129430e-04,-1.172719263710584204e-03
3.040434409831380074e-09,-5.721699409293461332e-04,-1.159005402683936170e-03
3.060437267790797318e-09,-5.166615602824478973e-04,-1.123182184185226662e-03
3.080440125750214148e-09,-4.490832362751643876e-04,-1.066344734056705714e-03
3.100442983709630978e-09,-3.719930245883619870e-04,-9.905656283135571075e-04
3.120445841669048221e-09,-2.885793331443717519e-04,-8.987759985916768911e-04
3.140448699628465051e-09,-2.025062818243356804e-04,-7.946047711816573485e-04
3.160451557587882295e-09,-1.177279847997659250e-04,-6.821861229898613412e-04
3.180454415547299125e-09,-3.828175340346384416e-05,-5.659467746179941026e-04
3.200457273506715955e-09,3.192840876833310967e-05,-4.503855441864199711e-04
3.220460131466133198e-09,8.934591284550925765e-05,-3.398576224133211822e-04
3.240462989425550028e-09,1.309611432398540280e-04,-2.383753149617474725e-04
3.260465847384966858e-09,1.544849712776788975e-04,-1.494355940412113578e-04
3.280468705344384102e-09,1.584860496072789510e-04,-7.588281175140301022e-05
3.300471563303800931e-09,1.424836336861617285e-04,-1.981249176266628630e-05
3.320474421263217761e-09,1.069900907139413945e-04,1.748060156892786249e-05
3.340477279222635005e-09,5.350002953162230482e-05,3.550973703336623148e-05
3.360480137182051835e-09,-1.557403891002972259e-05,3.456119246544272258e-05
3.380482995141468665e-09,-9.701659097110399701e-05,1.562177583550391238e-05
3.400485853100885908e-09,-1.869687385627115611e-04,-1.972419018349986849e-05
3.420488711060302738e-09,-2.811242775368689756e-04,-6.941996000865192657e-05
3.440491569019719568e-09,-3.749516630327816681e-04,-1.310741515362718788e-04
3.460494426979136812e-09,-4.639299012034019121e-04,-2.021015883236247028e-04
3.480497284938553642e-09,-5.437854781688893297e-04,-2.798579654058571450e-04
3.500500142897970885e-09,-6.107173010674960077e-04,-3.617601314491665802e-04
3.520503000857387715e-09,-6.615972153151091547e-04,-4.453853364068652743e-04
