# Time (s),DUT (V),TEM (V)
0.000000000000000000e+00,8.580480193161087524e-04,2.552907015430160714e-03
2.000400160064025567e-11,6.835986048318582050e-04,2.139882290052301256e-03
4.000800320128051133e-11,4.837252492095916643e-04,1.743465034631001441e-03
6.001200480192076700e-11,2.635741571844186192e-04,1.377153893367300160e-03
8.001600640256102266e-11,2.885886208844658251e-05,1.052796597883134434e-03
1.000200080032012783e-10,-2.143536425220541155e-04,7.801249161204263597e-04
1.200240096038415340e-10,-4.598681187553712007e-04,5.663957394208098736e-04
1.400280112044817897e-10,-7.015875020269676755e-04,4.161538014839830210e-04
1.600320128051220453e-10,-9.337304166429853235e-04,3.311253146077222371e-04
1.800360144057623010e-10,-1.151030226203320767e-03,3.102451831393986744e-04
2.000400160064025567e-10,-1.348907065484476883e-03,3.498137598748084546e-04
2.200440176070428123e-10,-1.523605725216101506e-03,4.437726985805183488e-04
2.400480192076830680e-10,-1.672294025186686671e-03,5.840836581948382570e-04
2.600520208083233237e-10,-1.793118321162828115e-03,7.611887298650834004e-04
2.800560224089635793e-10,-1.885214941411524981e-03,9.645277340781625852e-04
3.000600240096038350e-10,-1.948678526562194150e-03,1.183085154859450736e-03
3.200640256102440907e-10,-1.984490338738206100e-03,1.405938550778985810e-03
3.400680272108843463e-10,-1.994411504248993442e-03,1.622780838591450069e-03
3.600720288115246020e-10,-1.980847761708510058e-03,1.824390834835740421e-03
3.800760304121648577e-10,-1.946693523592127112e-03,2.003029736906407343e-03
4.000800320128051133e-10,-1.895163863919764992e-03,2.152745632069781243e-03
4.200840336134453690e-10,-1.829623381663339661e-03,2.269573386918299473e-03
4.400880352140856247e-10,-1.753420747909253952e-03,2.351623093850351270e-03
4.600920368147258803e-10,-1.669737140052112833e-03,2.399056311870968392e-03
4.800960384153661360e-10,-1.581455738632651193e-03,2.413955304544041641e-03
5.001000400160063916e-10,-1.491058074735180684e-03,2.400096026618751040e-03
5.201040416166466473e-10,-1.400551349962755486e-03,2.362640448836870934e-03
5.401080432172869030e-10,-1.311429003037638090e-03,2.307767687628644194e-03
5.601120448179271586e-10,-1.224664872003575775e-03,2.242266129867824531e-03
5.801160464185674143e-10,-1.140739406746040050e-03,2.173110186744217111e-03
6.001200480192076700e-10,-1.059694627904328489e-03,2.107045422501825725e-03
6.201240496198479256e-10,-9.812130010951472872e-04,2.050204605765763854e-03
6.401280512204881813e-10,-9.047141813347257030e-04,2.007774818653267502e-03
6.601320528211284370e-10,-8.294627445690790210e-04,1.983732293311403147e-03
6.801360544217686926e-10,-7.546796021512232680e-04,1.980657344532386378e-03
7.001400560224089483e-10,-6.796498065995487062e-04,1.999636891151227846e-03
7.201440576230492040e-10,-6.038198947769337667e-04,2.040256895935936392e-03
7.401480592236894596e-10,-5.268787452727023224e-04,2.100681902117305412e-03
7.601520608243297153e-10,-4.488170956349220829e-04,2.177813996422411393e-03
7.801560624249699710e-10,-3.699622987629329514e-04,2.267519252105118423e-03
8.001600640256102266e-10,-2.909865083772370854e-04,2.364906231407716726e-03
8.201640656262504823e-10,-2.128881739472759070e-04,2.464638634727637535e-03
8.401680672268907380e-10,-1.369483951381103462e-04,2.561262792809794291e-03
8.601720688275309936e-10,-6.466523640634055361e-05,2.649530461744166541e-03
8.801760704281712493e-10,2.329556494868118612e-06,2.724698283625667447e-03
9.001800720288115050e-10,6.236594178605862069e-05,2.782787237718085775e-03
9.201840736294517606e-10,1.138368639504053426e-04,2.820788287142677979e-03
9.401880752300919129e-10,1.552989045555967426e-04,2.836804033081742702e-03
9.601920768307322720e-10,1.855658496476677091e-04,2.830120292305107407e-03
9.801960784313726310e-10,2.037891902656231724e-04,2.801205860238400666e-03
1.000200080032012783e-09,2.095204016845174486e-04,2.751643047648154750e-03
1.020204081632652936e-09,2.027509839954131407e-04,2.683995628001784040e-03
1.040208083233293295e-09,1.839276210264457253e-04,2.601624370232831669e-03
1.060212084833933654e-09,1.539413421850221206e-04,2.508463158978260516e-03
1.080216086434573806e-09,1.140911597321127931e-04,2.408770668942985822e-03
1.100220088035213958e-09,6.602420639834953261e-05,2.306873564353169315e-03
1.120224089635854317e-09,1.165582187500056424e-05,2.206917200669025313e-03
1.140228091236494676e-09,-4.692575350752760215e-05,2.112638836958505989e-03
1.160232092837134829e-09,-1.075644955294325798e-04,2.027176505163292598e-03
1.180236094437774981e-09,-1.681453569421364623e-04,1.952924061019341902e-03
1.200240096038415340e-09,-2.267002961399277195e-04,1.891439738241036846e-03
1.220244097639055699e-09,-2.815053725552852694e-04,1.843411952367029951e-03
1.240248099239695851e-09,-3.311632561714748617e-04,1.808682381776503464e-03
1.260252100840336004e-09,-3.746663859776803258e-04,1.786322723747066962e-03
1.280256102440976363e-09,-4.114371839770186896e-04,1.774758206242864561e-03
1.300260104041616722e-09,-4.413431159404563112e-04,1.771928131399138403e-03
1.320264105642256874e-09,-4.646859032932482516e-04,1.775471599332473661e-03
1.340268107242897026e-09,-4.821657405868911314e-04,1.782925231221239295e-03
1.360272108843537385e-09,-4.948228661850727914e-04,1.791919247462390747e-03
1.380276110444177744e-09,-5.039601799311654732e-04,1.800358674140784812e-03
1.400280112044817897e-09,-5.110517195640318366e-04,1.806577708112587846e-03
1.420284113645458049e-09,-5.176426303261014421e-04,1.809457275092870351e-03
1.440288115246098408e-09,-5.252467403456398745e-04,1.808498428374007237e-03
1.460292116846738767e-09,-5.352479596845739762e-04,1.803847284151041371e-03
1.480296118447378919e-09,-5.488114477684234282e-04,1.796270473937097451e-03
1.500300120048019072e-09,-5.668098595772968606e-04,1.787083403956316822e-03
1.520304121648659431e-09,-5.897690247323748641e-04,1.778036735400745924e-03
1.540308123249299790e-09,-6.178361942866451200e-04,1.771169241710113468e-03
1.560312124849939942e-09,-6.507725824650854776e-04,1.768637389292819105e-03
1.580316126450580094e-09,-6.879704211342223177e-04,1.772533492394043255e-03
1.600320128051220453e-09,-7.284932260153489936e-04,1.784705021468830765e-03
1.620324129651860812e-09,-7.711365388353065174e-04,1.806587557198680982e-03
1.640328131252500965e-09,-8.145051469525862575e-04,1.839062990436566344e-03
1.660332132853141117e-09,-8.571017693134041918e-04,1.882352933419782336e-03
1.680336134453781476e-09,-8.974214975115729805e-04,1.935955037136680504e-03
1.700340136054421835e-09,-9.340459368353178646e-04,1.998627150329140845e-03
1.720344137655061987e-09,-9.657310263076245363e-04,2.068421183365548414e-03
1.740348139255702140e-09,-9.914829275146890952e-04,2.142765349618951012e-03
1.760352140856342499e-09,-1.010617134939007780e-03,2.218590348698719090e-03
1.780356142456982858e-09,-1.022797029259455955e-03,2.292492224261197427e-03
1.800360144057623010e-09,-1.028049404294084602e-03,2.360922250194261249e-03
1.820364145658263162e-09,-1.026755967446594479e-03,2.420392419677855345e-03
1.840368147258903521e-09,-1.019621351888265991e-03,2.467684040930533205e-03
1.860372148859543880e-09,-1.007619690691545370e-03,2.500046645867187115e-03
1.880376150460183826e-09,-9.919231942003561234e-04,2.515374909794310110e-03
1.900380152060824185e-09,-9.738173543928364513e-04,2.512352529213480578e-03
1.920384153661464544e-09,-9.546082984539144877e-04,2.490553931876440981e-03
1.940388155262104903e-09,-9.355283698041109769e-04,2.450497178229528190e-03
1.960392156862745262e-09,-9.176461907072605735e-04,2.393644302495382369e-03
1.980396158463385208e-09,-9.017872417685868442e-04,2.322348457171594972e-03
2.000400160064025567e-09,-8.884703898761802049e-04,2.239750376188711679e-03
2.020404161664665926e-09,-8.778648410685546558e-04,2.149629667886667969e-03
2.040408163265305871e-09,-8.697707441180254056e-04,2.056219108637785589e-03
2.060412164865946230e-09,-8.636251988492196687e-04,1.963992272448776121e-03
2.080416166466586589e-09,-8.585338193855861569e-04,1.877436373655338780e-03
2.100420168067226948e-09,-8.533263648317773731e-04,1.800823030239609868e-03
2.120424169667867307e-09,-8.466333798171994576e-04,1.737989729730806060e-03
2.140428171268507253e-09,-8.369793833982229567e-04,1.692144099824162418e-03
2.160432172869147612e-09,-8.228869966293508734e-04,1.665701699328275744e-03
2.180436174469787971e-09,-8.029855817056729805e-04,1.660166041841319500e-03
2.200440176070427916e-09,-7.761175346846833521e-04,1.676057071199625083e-03
2.220444177671068276e-09,-7.414353622055530179e-04,1.712891479153554964e-03
2.240448179271708635e-09,-6.984830878951337309e-04,1.769215265393395825e-03
2.260452180872348994e-09,-6.472563578180137419e-04,1.842685969166379684e-03
2.280456182472989353e-09,-5.882368026870653721e-04,1.930199227983903304e-03
2.300460184073629298e-09,-5.223977009698251191e-04,2.028051905600122568e-03
2.320464185674269657e-09,-4.511796856798292788e-04,2.132132117562585659e-03
2.340468187274910016e-09,-3.764370484497176275e-04,2.238125174667774699e-03
2.360472188875549962e-09,-3.003570089697538787e-04,2.341723830388450691e-03
2.380476190476190321e-09,-2.253560256158347727e-04,2.438831283206314114e-03
2.400480192076830680e-09,-1.539587183545920843e-04,2.525746130866419418e-03
2.420484193677471039e-09,-8.866616321505867734e-05,2.599319841326454793e-03
2.440488195278111398e-09,-3.182112118353091476e-05,2.657079197745254324e-03
2.460492196878751344e-09,1.452187232651164562e-05,2.697308464656756905e-03
2.480496198479391703e-09,4.871373828271995148e-05,2.719088559633448671e-03
2.500500200080032062e-09,6.960816551044646857e-05,2.722293136836746123e-03
2.520504201680672007e-09,7.663278917613754605e-05,2.707544031317286101e-03
2.540508203281312366e-09,6.982944164186543799e-05,2.676130819477250036e-03
2.560512204881952725e-09,4.986041538633240714e-05,2.629901183493056280e-03
2.580516206482593084e-09,1.797962939115784224e-05,2.571130214010172027e-03
2.600520208083233443e-09,-2.403035308810845961e-05,2.502377667601569586e-03
2.620524209683873389e-09,-7.395246679871198849e-05,2.426342472618172631e-03
2.640528211284513748e-09,-1.292555552331364267e-04,2.345723448232175847e-03
2.660532212885154107e-09,-1.872345084803700497e-04,2.263094305008801852e-03
2.680536214485794052e-09,-2.451622927814083247e-04,2.180799605749249564e-03
