# Time (s),DUT (V),TEM (V)
0.000000000000000000e+00,-6.441634995145873593e-04,1.280733550530739964e-03
2.000400160064025567e-11,-7.814055072087713926e-04,6.709461327103964472e-04
4.000800320128051133e-11,-8.930412067837083375e-04,-3.029023684321751979e-05
6.001200480192076700e-11,-9.741317565777101372e-04,-7.916254267737840751e-04
8.001600640256102266e-11,-1.021630266589105543e-03,-1.578267096940492043e-03
1.000200080032012783e-10,-1.034533752706827880e-03,-2.353906270011226279e-03
1.200240096038415340e-10,-1.013913730915561549e-03,-3.082739062838886577e-03
1.400280112044817897e-10,-9.628239841367621215e-04,-3.731463853176061451e-03
1.600320128051220453e-10,-8.860913765322027532e-04,-4.271134889307422189e-03
1.800360144057623010e-10,-7.900025774733068469e-04,-4.678762303964092983e-03
2.000400160064025567e-10,-6.819057689405392912e-04,-4.938564087156026641e-03
2.200440176070428123e-10,-5.697514717043224803e-04,-5.042796821355327933e-03
2.400480192076830680e-10,-4.616002326069637454e-04,-4.992117563722867774e-03
2.600520208083233237e-10,-3.651268509057064237e-04,-4.795457594579680995e-03
2.800560224089635793e-10,-2.871509702579390561e-04,-4.469418101740291714e-03
3.000600240096038350e-10,-2.332222168073904247e-04,-4.037226448238490258e-03
3.200640256102440907e-10,-2.072847236127951884e-04,-3.527317746371362150e-03
3.400680272108843463e-10,-2.114410502033948103e-04,-2.971628467416857419e-03
3.600720288115246020e-10,-2.458294760655475321e-04,-2.403705445420434815e-03
3.800760304121648577e-10,-3.086217831577776406e-04,-1.856743912775589162e-03
4.000800320128051133e-10,-3.961413598728573990e-04,-1.361671555709172317e-03
4.200840336134453690e-10,-5.030941968036114305e-04,-9.453918456741109951e-04
4.400880352140856247e-10,-6.228985410540824894e-04,-6.292893665393172343e-04
4.600920368147258803e-10,-7.480930402879128931e-04,-4.280832077937258033e-04
4.800960384153661360e-10,-8.707984969215596662e-04,-3.490927880372333525e-04
5.001000400160063916e-10,-9.832051491637228396e-04,-3.919550677554948289e-04
5.201040416166466473e-10,-1.078055889964344262e-03,-5.488045773314571222e-04
5.401080432172869030e-10,-1.149096115647532407e-03,-8.048997141117908384e-04
5.601120448179271586e-10,-1.191462943479447249e-03,-1.139652052975010993e-03
5.801160464185674143e-10,-1.201990225588382179e-03,-1.527991579283331834e-03
6.001200480192076700e-10,-1.179410890744790087e-03,-1.941981213971098828e-03
6.201240496198479256e-10,-1.124444355820472530e-03,-2.352579906662324253e-03
6.401280512204881813e-10,-1.039763689487542336e-03,-2.731445731221899317e-03
6.601320528211284370e-10,-9.298444628075335991e-04,-3.052669247885197220e-03
6.801360544217686926e-10,-8.007043477903782666e-04,-3.294332905297238726e-03
7.001400560224089483e-10,-6.595490972119006897e-04,-3.439804044936357018e-03
7.201440576230492040e-10,-5.143461626635773215e-04,-3.478686360163856135e-03
7.401480592236894596e-10,-3.733515465913894564e-04,-3.407376344246550691e-03
7.601520608243297153e-10,-2.446182796220504980e-04,-3.229195969562460508e-03
7.801560624249699710e-10,-1.355160018257823857e-04,-2.954099034808838932e-03
8.001600640256102266e-10,-5.229044384182726668e-05,-2.597974682711500470e-03
8.201640656262504823e-10,3.108043825285236421e-07,-2.181595934783618282e-03
8.401680672268907380e-10,1.932383498533324703e-05,-1.729282239787921461e-03
8.601720688275309936e-10,3.748191851526952900e-06,-1.267361726002621787e-03
8.801760704281712493e-10,-4.538987989481087042e-05,-8.225301066325520997e-04
9.001800720288115050e-10,-1.250944882338312313e-04,-4.202083778099791425e-04
9.201840736294517606e-10,-2.305740583779693068e-04,-8.300031317075702532e-05
9.401880752300919129e-10,-3.555218518261029541e-04,1.706565676156306186e-04
9.601920768307322720e-10,-4.924863570542072598e-04,3.275658832761750051e-04
9.801960784313726310e-10,-6.333095487000863204e-04,3.805102797110306240e-04
1.000200080032012783e-09,-7.696070153459357369e-04,3.286109734700311605e-04
1.020204081632652936e-09,-8.932615165718943212e-04,1.772914129864554115e-04
1.040208083233293295e-09,-9.969007880671015929e-04,-6.214784304399683518e-05
1.060212084833933654e-09,-1.074331407458675291e-03,-3.733119973226079391e-04
1.080216086434573806e-09,-1.120903197528346894e-03,-7.357998408829818232e-04
1.100220088035213958e-09,-1.133782812575169323e-03,-1.126525470723633649e-03
1.120224089635854317e-09,-1.112120573714849361e-03,-1.521189148529089466e-03
1.140228091236494676e-09,-1.057100962317900116e-03,-1.895804249964484507e-03
1.160232092837134829e-09,-9.718740665594475820e-04,-2.228184796623363002e-03
1.180236094437774981e-09,-8.613722927770161783e-04,-2.499301542964881169e-03
1.200240096038415340e-09,-7.320233839835629851e-04,-2.694423734916930307e-03
1.220244097639055699e-09,-5.913768347746372299e-04,-2.803977844194896745e-03
1.240248099239695851e-09,-4.476658003050536499e-04,-2.824072885747813157e-03
1.260252100840336004e-09,-3.093302762148101605e-04,-2.756663172147339261e-03
1.280256102440976363e-09,-1.845294664648568206e-04,-2.609342204050506698e-03
1.300260104041616722e-09,-8.067173999960744924e-05,-2.394784409453463384e-03
