# Time (s),DUT (V),TEM (V)
0.000000000000000000e+00,-8.417644927586361405e-04,1.882951883404906414e-03
2.000400160064025567e-11,-8.634387950393042572e-04,1.311093850685813829e-03
4.000800320128051133e-11,-8.826645822474827761e-04,7.525831168831562850e-04
6.001200480192076700e-11,-8.976085974853205939e-04,2.376705166742980378e-04
8.001600640256102266e-11,-9.065135102738101436e-04,-2.060015686553987382e-04
1.000200080032012783e-10,-9.078112344138782952e-04,-5.549573430021411411e-04
1.200240096038415340e-10,-9.002283059512157385e-04,-7.911870865494478921e-04
1.400280112044817897e-10,-8.828769156369419132e-04,-9.031154326812079356e-04
1.600320128051220453e-10,-8.553259558157241902e-04,-8.861859591554451182e-04
1.800360144057623010e-10,-8.176475424086740874e-04,-7.430325975162360578e-04
2.000400160064025567e-10,-7.704358466378205929e-04,-4.832328378703723646e-04
2.200440176070428123e-10,-7.147966403817702539e-04,-1.226622241207402488e-04
2.400480192076830680e-10,-6.523076339938725654e-04,3.175072456605124616e-04
2.600520208083233237e-10,-5.849513700236801030e-04,8.121018260597731792e-04
2.800560224089635793e-10,-5.150240335609769082e-04,1.333454398541178768e-03
3.000600240096038350e-10,-4.450249574692490408e-04,1.853035473947046378e-03
3.200640256102440907e-10,-3.775327561059133702e-04,2.343109674270037711e-03
3.400680272108843463e-10,-3.150748464260523345e-04,2.778320229977891687e-03
3.600720288115246020e-10,-2.599975614243431972e-04,3.137109469307061867e-03
3.800760304121648577e-10,-2.143440999538892880e-04,3.402894089806680379e-03
4.000800320128051133e-10,-1.797471844719767417e-04,3.564929493728141371e-03
4.200840336134453690e-10,-1.573425330737152550e-04,3.618816670342667619e-03
4.400880352140856247e-10,-1.477081356273646478e-04,3.566626841634136340e-03
4.600920368147258803e-10,-1.508329174479548416e-04,3.416642035796843904e-03
4.800960384153661360e-10,-1.661167560113467395e-04,3.182732539091369384e-03
5.001000400160063916e-10,-1.924020773345327582e-04,2.883413447801852058e-03
5.201040416166466473e-10,-2.280354966726369048e-04,2.540641049119136442e-03
5.401080432172869030e-10,-2.709562826406913816e-04,2.178424431079851488e-03
5.601120448179271586e-10,-3.188069103332756495e-04,1.821337725395839663e-03
5.801160464185674143e-10,-3.690597136693770449e-04,1.493023178569950283e-03
6.001200480192076700e-10,-4.191527219091607066e-04,1.214774598660733462e-03
6.201240496198479256e-10,-4.666272235310372704e-04,1.004284737614353313e-03
6.401280512204881813e-10,-5.092594743837138135e-04,8.746292608500765963e-04
6.601320528211284370e-10,-5.451792648416441860e-04,8.335448356106168067e-04
6.801360544217686926e-10,-5.729687672921238064e-04,8.830404911625897415e-04
7.001400560224089483e-10,-5.917361622712748008e-04,1.019360906123056333e-03
7.201440576230492040e-10,-6.011599295680969575e-04,1.233298914806780534e-03
7.401480592236894596e-10,-6.015013125842659254e-04,1.510833587788019917e-03
7.601520608243297153e-10,-5.935842297679660203e-04,1.834050984464487841e-03
7.801560624249699710e-10,-5.787437173470964900e-04,2.182288235304786616e-03
8.001600640256102266e-10,-5.587457414552422872e-04,2.533428944714927276e-03
8.201640656262504823e-10,-5.356828166422194495e-04,2.865269730446738834e-03
8.401680672268907380e-10,-5.118512217985822293e-04,3.156874472024757006e-03
8.601720688275309936e-10,-4.896166374274346297e-04,3.389834666412667660e-03
8.801760704281712493e-10,-4.712756816297491210e-04,3.549361014324680774e-03
9.001800720288115050e-10,-4.589210590389308005e-04,3.625142521518297332e-03
9.201840736294517606e-10,-4.543178435121700861e-04,3.611924269541182640e-03
9.401880752300919129e-10,-4.587978020831525458e-04,3.509772647036484266e-03
9.601920768307322720e-10,-4.731776685158720812e-04,3.324016136269618369e-03
9.801960784313726310e-10,-4.977059454814653427e-04,3.064869531831824687e-03
1.000200080032012783e-09,-5.320412291893411409e-04,2.746768525607934039e-03
1.020204081632652936e-09,-5.752632979211640954e-04,2.387458777634199510e-03
1.040208083233293295e-09,-6.259163844343976343e-04,2.006897886398397932e-03
1.060212084833933654e-09,-6.820822636055450319e-04,1.626039241429019268e-03
1.080216086434573806e-09,-7.414791311045979558e-04,1.265572988299328624e-03
1.100220088035213958e-09,-8.015808189721144962e-04,9.447009335053100851e-04
1.120224089635854317e-09,-8.597497696379806636e-04,6.800191226816798334e-04
1.140228091236494676e-09,-9.133764338923386480e-04,4.845742849512486719e-04
1.160232092837134829e-09,-9.600174125660483485e-04,3.671488616131579662e-04
1.180236094437774981e-09,-9.975247450694118331e-04,3.318146756284748701e-04
1.200240096038415340e-09,-1.024159255186026787e-03,3.777783822074476036e-04
1.220244097639055699e-09,-1.038681766491335746e-03,4.995237300827459759e-04
1.240248099239695851e-09,-1.040417245145780056e-03,6.872374786289782954e-04
1.260252100840336004e-09,-1.029288446012903641e-03,9.274886706013485069e-04
1.280256102440976363e-09,-1.005817343218564676e-03,1.204115890569456030e-03
1.300260104041616722e-09,-9.710944221426993060e-04,1.499265043045419502e-03
1.320264105642256874e-09,-9.267176952156872894e-04,1.794511767524880176e-03
1.340268107242897026e-09,-8.747049783547568205e-04,2.071998342365908869e-03
1.360272108843537385e-09,-8.173844344649256171e-04,2.315515027814263240e-03
1.380276110444177744e-09,-7.572695729634498817e-04,2.511460202418482664e-03
1.400280112044817897e-09,-6.969257240055869683e-04,2.649622034495775942e-03
1.420284113645458049e-09,-6.388354373554734839e-04,2.723736237716204833e-03
1.440288115246098408e-09,-5.852702657055476642e-04,2.731788919477374632e-03
1.460292116846738767e-09,-5.381759816998120480e-04,2.676049719798882613e-03
1.480296118447378919e-09,-4.990774718149562509e-04,2.562837337661387667e-03
1.500300120048019072e-09,-4.690083958564879221e-04,2.402036098956344609e-03
1.520304121648659431e-09,-4.484692650664531127e-04,2.206397415832249843e-03
1.540308123249299790e-09,-4.374159574728977594e-04,1.990672896558961808e-03
1.560312124849939942e-09,-4.352789499753843697e-04,1.770635714592918696e-03
1.580316126450580094e-09,-4.410118022938801447e-04,1.562053059279595217e-03
1.600320128051220453e-09,-4.531657778524125291e-04,1.379674723699469280e-03
1.620324129651860812e-09,-4.699860247767518673e-04,1.236301042924901027e-03
1.640328131252500965e-09,-4.895235492568077423e-04,1.141987637494739413e-03
1.660332132853141117e-09,-5.097563605801480862e-04,1.103435142767136270e-03
1.680336134453781476e-09,-5.287126996073777561e-04,1.123599929865499352e-03
1.700340136054421835e-09,-5.445892054705345209e-04,1.201547537293034791e-03
1.720344137655061987e-09,-5.558572302750128041e-04,1.332555046700507635e-03
1.740348139255702140e-09,-5.613512562777897607e-04,1.508452930321594471e-03
1.760352140856342499e-09,-5.603344596870488484e-04,1.718181954232994319e-03
1.780356142456982858e-09,-5.525378353647157409e-04,1.948527467099488890e-03
1.800360144057623010e-09,-5.381708667495968242e-04,2.184982650792330859e-03
1.820364145658263162e-09,-5.179034033225118948e-04,2.412684706096746620e-03
1.840368147258903521e-09,-4.928200959427545425e-04,2.617363940001114862e-03
1.860372148859543880e-09,-4.643503400883947129e-04,2.786245528465125954e-03
1.880376150460183826e-09,-4.341780954820511013e-04,2.908847327396600711e-03
1.900380152060824185e-09,-4.041371055857106358e-04,2.977624235091365108e-03
1.920384153661464544e-09,-3.760978653381991414e-04,2.988419792909500616e-03
1.940388155262104903e-09,-3.518531330249517384e-04,2.940698281409573865e-03
1.960392156862745262e-09,-3.330088271985064499e-04,2.837544716138301441e-03
1.980396158463385208e-09,-3.208867906048173350e-04,2.685434967777814048e-03
2.000400160064025567e-09,-3.164451623045090221e-04,2.493792786941932075e-03
2.020404161664665926e-09,-3.202210211948172051e-04,2.274363889671060512e-03
2.040408163265305871e-09,-3.322986133131318031e-04,2.040448621336914473e-03
2.060412164865946230e-09,-3.523049320357059993e-04,1.806043362328868746e-03
2.080416166466586589e-09,-3.794327762863572125e-04,1.584946242121688855e-03
2.100420168067226948e-09,-4.124897647821945375e-04,1.389884570057860810e-03
2.120424169667867307e-09,-4.499702319992916885e-04,1.231719578442723884e-03
2.140428171268507253e-09,-4.901455661999395714e-04,1.118778743965440211e-03
2.160432172869147612e-09,-5.311674527593672479e-04,1.056357465259395202e-03
2.180436174469787971e-09,-5.711777225566925078e-04,1.046420782764125382e-03
2.200440176070427916e-09,-6.084181210042459041e-04,1.087522848125618835e-03
2.220444177671068276e-09,-6.413333315444687526e-04,1.174947815584828593e-03
2.240448179271708635e-09,-6.686610073853557551e-04,1.301061631016489986e-03
2.260452180872348994e-09,-6.895033621682750266e-04,1.455850735382473518e-03
2.280456182472989353e-09,-7.033759969009049321e-04,1.627611827713826894e-03
2.300460184073629298e-09,-7.102310297463334046e-04,1.803747294039924863e-03
2.320464185674269657e-09,-7.104531641215309232e-04,1.971614298573481049e-03
2.340468187274910016e-09,-7.048289849623585361e-04,2.119372260660489730e-03
2.360472188875549962e-09,-6.944914134033072350e-04,2.236773702363469962e-03
2.380476190476190321e-09,-6.808427773565829373e-04,2.315847220391297444e-03
2.400480192076830680e-09,-6.654612767456782440e-04,2.351428364660055649e-03
2.420484193677471039e-09,-6.499966565473507896e-04,2.341504041439340569e-03
2.440488195278111398e-09,-6.360615842256381845e-04,2.287348073344499556e-03
2.460492196878751344e-09,-6.251255172500129248e-04,2.193438976984708223e-03
2.480496198479391703e-09,-6.184177213007446220e-04,2.067165009881466019e-03
2.500500200080032062e-09,-6.168455654299727885e-04,1.918335205386633444e-03
2.520504201680672007e-09,-6.209333065350312441e-04,1.758527593515747146e-03
2.540508203281312366e-09,-6.307853348083423180e-04,1.600316308472306140e-03
2.560512204881952725e-09,-6.460763573067442901e-04,1.456427146908565329e-03
2.580516206482593084e-09,-6.660693373357513825e-04,1.338875867875181664e-03
2.600520208083233443e-09,-6.896602826372244229e-04,1.258144816543311584e-03
2.620524209683873389e-09,-7.154472899546476632e-04,1.222451225591181636e-03
2.640528211284513748e-09,-7.418197106425065447e-04,1.237154937926410658e-03
2.660532212885154107e-09,-7.670619972548598344e-04,1.304344651511050003e-03
2.680536214485794052e-09,-7.894658068015982313e-04,1.422630650855740428e-03
2.700540216086434412e-09,-8.074433364620126844e-04,1.587159055857120240e-03
2.720544217687074771e-09,-8.196346933756430003e-04,1.789848695389016251e-03
2.740548219287715130e-09,-8.250023678459717002e-04,2.019837670982085887e-03
2.760552220888355489e-09,-8.229065785536332630e-04,2.264113393549010110e-03
2.780556222488995434e-09,-8.131563526394879147e-04,2.508288185180231836e-03
2.800560224089635793e-09,-7.960326318944240583e-04,2.737473171762120835e-03
2.820564225690276152e-09,-7.722813768740380410e-04,2.937196739658730956e-03
2.840568227290916098e-09,-7.430764752378320095e-04,3.094310699340544531e-03
2.860572228891556457e-09,-7.099541399479880393e-04,3.197827692965545931e-03
2.880576230492196816e-09,-6.747222937338038769e-04,3.239637285239039492e-03
2.900580232092837175e-09,-6.393500673570188435e-04,3.215055353518134554e-03
2.920584233693477534e-09,-6.058438886300265575e-04,3.123171407096663344e-03
2.940588235294117480e-09,-5.761176200049314151e-04,2.966970703868544810e-03
2.960592236894757839e-09,-5.518647486678140502e-04,2.753221743957367205e-03
2.980596238495398198e-09,-5.344407031452879384e-04,2.492134061566970721e-03
3.000600240096038143e-09,-5.247629509203429170e-04,2.196805325786659827e-03
3.020604241696678502e-09,-5.232356379291855375e-04,1.882489730761956800e-03
3.040608243297318861e-09,-5.297042071010746615e-04,1.565730706276476526e-03
3.060612244897959220e-09,-5.434437497651655423e-04,1.263409429751005675e-03
3.080616246498599579e-09,-5.631828939358274506e-04,9.917659478846773541e-04
3.100620248099239525e-09,-5.871629279283662123e-04,7.654515902130846778e-04
