# Time (s),DUT (V),TEM (V)
0.000000000000000000e+00,8.108827646319423637e-07,-1.217462421385697921e-03
2.000400160064025567e-11,1.483796177254594582e-04,-8.782088698786159756e-04
4.000800320128051133e-11,2.664347775571694393e-04,-4.372673358056711115e-04
6.001200480192076700e-11,3.530433385809699973e-04,8.593446067531002681e-05
8.001600640256102266e-11,4.077548773687612199e-04,6.678436647956783549e-04
1.000200080032012783e-10,4.315535755109660247e-04,1.282059951647924198e-03
1.200240096038415340e-10,4.267391087760322708e-04,1.900777230246381618e-03
1.400280112044817897e-10,3.967447164721207625e-04,2.496303972420625857e-03
1.600320128051220453e-10,3.459039683092043557e-04,3.042572361475392052e-03
1.800360144057623010e-10,2.791802628448361947e-04,3.516547502765686364e-03
2.000400160064025567e-10,2.018747733555633164e-04,3.899454327521781512e-03
2.200440176070428123e-10,1.193293233030142655e-04,4.177751133437864438e-03
2.400480192076830680e-10,3.664049799430670241e-05,4.343794225942818055e-03
2.600520208083233237e-10,-4.159979014250586696e-05,4.396156887585316898e-03
2.800560224089635793e-10,-1.115239874108571216e-04,4.339586754443656297e-03
3.000600240096038350e-10,-1.701581682208160810e-04,4.184607344202542246e-03
3.200640256102440907e-10,-2.155333873151659807e-04,3.946790646393561440e-03
3.400680272108843463e-10,-2.467351258159657069e-04,3.645747076768356392e-03
3.600720288115246020e-10,-2.638904873591699164e-04,3.303895557057585225e-03
3.800760304121648577e-10,-2.680963647160422548e-04,2.945089036752977091e-03
4.000800320128051133e-10,-2.612950744277810341e-04,2.593178697024839559e-03
4.200840336134453690e-10,-2.461067622990053909e-04,2.270602926498563670e-03
4.400880352140856247e-10,-2.256300629553306659e-04,1.997084803117512696e-03
4.600920368147258803e-10,-2.032239391478957787e-04,1.788514440791996816e-03
4.800960384153661360e-10,-1.822842644301786051e-04,1.656080651680561172e-03
5.001000400160063916e-10,-1.660285290262674307e-04,1.605700693161061154e-03
5.201040416166466473e-10,-1.573010755280678397e-04,1.637778393728257353e-03
5.401080432172869030e-10,-1.584095876105723224e-04,1.747300826301121952e-03
5.601120448179271586e-10,-1.710012814497180217e-04,1.924263153399706841e-03
5.801160464185674143e-10,-1.959845392331319278e-04,2.154391553993613428e-03
6.001200480192076700e-10,-2.334987534621607520e-04,2.420116443247455600e-03
6.201240496198479256e-10,-2.829321079790845031e-04,2.701733568102118298e-03
6.401280512204881813e-10,-3.429840953261222751e-04,2.978679862382479365e-03
6.601320528211284370e-10,-4.117669372648636358e-04,3.230844787652186606e-03
