# Time (s), DUT (V)
2.084416966786710112e-08,-1.868590676323649913e-03
2.086417366946779896e-08,-1.249284797064319956e-03
2.088417767106840086e-08,-3.676616506201069732e-04
2.090418167266909871e-08,7.453426074901939660e-04
2.092418567426970060e-08,2.045585387743519955e-03
2.094418967587039845e-08,3.477863096805670125e-03
2.096419367747100035e-08,4.978699285780410246e-03
2.098419767907159893e-08,6.479618677579700170e-03
2.100420168067230009e-08,7.910722197994799615e-03
2.102420568227289868e-08,9.204361052895449619e-03
2.104420968387359983e-08,1.029870270859960073e-02
2.106421368547419842e-08,1.114098856922140016e-02
2.108421768707480031e-08,1.169030170643570003e-02
2.110422168867550147e-08,1.191969199873920034e-02
2.112422569027610006e-08,1.181754368392549936e-02
2.114422969187680121e-08,1.138811432917520051e-02
2.116423369347739980e-08,1.065122193161890073e-02
2.118423769507799839e-08,9.641105440340910077e-03
2.120424169667869954e-08,8.404530578850429728e-03
2.122424569827930144e-08,6.998254736290779841e-03
2.124424969987999929e-08,5.486029527306359940e-03
2.126425370148060118e-08,3.934949346436100379e-03
2.128425770308119977e-08,2.413563826800700033e-03
2.130426170468190093e-08,9.841748750817769925e-04
2.132426570628249951e-08,-2.937495961758960269e-04
2.134426970788320067e-08,-1.372699460168909933e-03
2.136427370948379926e-08,-2.214115034793480170e-03
2.138427771108440115e-08,-2.795143281092539803e-03
2.140428171268509900e-08,-3.103189967345169799e-03
2.142428571428570089e-08,-3.142093612986729834e-03
2.144428971588639874e-08,-2.927168240523250146e-03
2.146429371748700064e-08,-2.485565795585710069e-03
2.148429771908759922e-08,-1.853926110846009986e-03
2.150430172068830038e-08,-1.075987892435059917e-03
2.152430572228889897e-08,-1.998789113601629950e-04
2.154430972388960012e-08,7.247210023875389536e-04
2.156431372549019871e-08,1.649377008556910003e-03
2.158431772709080061e-08,2.529496666730119900e-03
2.160432172869149845e-08,3.326584767055369794e-03
2.162432573029210035e-08,4.010037426263639987e-03
2.164432973189280151e-08,4.558388440698269567e-03
2.166433373349340009e-08,4.959956364343399808e-03
2.168433773509399868e-08,5.212878334707880118e-03
2.170434173669469983e-08,5.324553974557349849e-03
2.172434573829529842e-08,5.310557493177820235e-03
2.174434973989599958e-08,5.193106340151869629e-03
2.176435374149660147e-08,4.999198698915170366e-03
2.178435774309720006e-08,4.758548442784859590e-03
2.180436174469790122e-08,4.501454108393760332e-03
2.182436574629849980e-08,4.256737702760820044e-03
2.184436974789920096e-08,4.049880025986980422e-03
2.186437374949979955e-08,3.901462452723730105e-03
2.188437775110040144e-08,3.826002015892299851e-03
2.190438175270109929e-08,3.831238789721230081e-03
2.192438575430170118e-08,3.917903846539549755e-03
2.194438975590239903e-08,4.079964472681820060e-03
2.196439375750300093e-08,4.305312888729780248e-03
2.198439775910359951e-08,4.576837325904980353e-03
2.200440176070430067e-08,4.873791624079119693e-03
2.202440576230489926e-08,5.173362861853290050e-03
2.204440976390560041e-08,5.452326816525010326e-03
2.206441376550619900e-08,5.688678728855860178e-03
2.208441776710680090e-08,5.863131880406930244e-03
2.210442176870749874e-08,5.960388374663470011e-03
2.212442577030810064e-08,5.970104313549149701e-03
2.214442977190879849e-08,5.887493983292749894e-03
2.216443377350940038e-08,5.713543142077139730e-03
2.218443777510999897e-08,5.454828305445219572e-03
2.220444177671070013e-08,5.122965271926459806e-03
2.222444577831129871e-08,4.733734304265389652e-03
2.224444977991199987e-08,4.305949839106469959e-03
2.226445378151259846e-08,3.860158070337610121e-03
2.228445778311320035e-08,3.417255318232940119e-03
2.230446178471390151e-08,2.997123241853839881e-03
2.232446578631450009e-08,2.617373590152550188e-03
2.234446978791520125e-08,2.292285662201759815e-03
2.236447378951579984e-08,2.032004703504529820e-03
2.238447779111639842e-08,1.842050194736929948e-03
2.240448179271709958e-08,1.723160751181870018e-03
2.242448579431770148e-08,1.671478683486960068e-03
2.244448979591839932e-08,1.679053782511729905e-03
2.246449379751900122e-08,1.734624160335060047e-03
2.248449779911959981e-08,1.824604136660940013e-03
2.250450180072030096e-08,1.933938814246139977e-03
2.252450580232089955e-08,2.048845337316689864e-03
2.254450980392160071e-08,2.154478874102029942e-03
2.256451380552219929e-08,2.241344867762470102e-03
2.258451780712280119e-08,2.299209391126719963e-03
2.260452180872349904e-08,2.324096182656860011e-03
2.262452581032410093e-08,2.316627878608239904e-03
2.264452981192479878e-08,2.279985675425639895e-03
2.266453381352540067e-08,2.221635574549110127e-03
2.268453781512609852e-08,2.151578674480770191e-03
2.270454181672670042e-08,2.083917725404439876e-03
2.272454581832729900e-08,2.032060089048359861e-03
2.274454981992800016e-08,2.010815500478309835e-03
2.276455382152859875e-08,2.033578668286969895e-03
2.278455782312929990e-08,2.111647283638649810e-03
2.280456182472989849e-08,2.253176807875120063e-03
2.282456582633050039e-08,2.462388173868609864e-03
2.284456982793120154e-08,2.739039753105329805e-03
2.286457382953180013e-08,3.078204926459209879e-03
2.288457783113250129e-08,3.470375856756090054e-03
2.290458183273309987e-08,3.901891786302349834e-03
2.292458583433369846e-08,4.355667865230239584e-03
2.294458983593439962e-08,4.812179653920749776e-03
2.296459383753500151e-08,5.250640441315969874e-03
2.298459783913569936e-08,5.650294601371130127e-03
2.300460184073630125e-08,5.991741328224929955e-03
2.302460584233689984e-08,6.258199873509029745e-03
2.304460984393760100e-08,6.436630112507730171e-03
2.306461384553819958e-08,6.518630756688760346e-03
2.308461784713890074e-08,6.501051293590349826e-03
2.310462184873949933e-08,6.386271907187950417e-03
2.312462585034010122e-08,6.182127053310930258e-03
2.314462985194079907e-08,5.901471656480319905e-03
2.316463385354140097e-08,5.561412544154550365e-03
2.318463785514209881e-08,5.182250196563749876e-03
2.320464185674270071e-08,4.786195683226130218e-03
2.322464585834329929e-08,4.395943462271789670e-03
2.324464985994400045e-08,4.033191463662350040e-03
2.326465386154459904e-08,3.717204809100830166e-03
2.328465786314530020e-08,3.463518255176319810e-03
2.330466186474589878e-08,3.282864993036170142e-03
2.332466586634650068e-08,3.180406206832629788e-03
2.334466986794719852e-08,3.155317567000020217e-03
2.336467386954780042e-08,3.200766723475070071e-03
2.338467787114850158e-08,3.304291236116719925e-03
2.340468187274910016e-08,3.448560776399480117e-03
2.342468587434969875e-08,3.612482473721389999e-03
2.344468987595039991e-08,3.772585553803220037e-03
2.346469387755099849e-08,3.904602391570120151e-03
2.348469787915169965e-08,3.985149023502289854e-03
2.350470188075230154e-08,3.993399980493150120e-03
2.352470588235290013e-08,3.912647332840850367e-03
2.354470988395360129e-08,3.731396954977859916e-03
2.356471388555419987e-08,3.445452977915419972e-03
2.358471788715490103e-08,3.057391635672989955e-03
2.360472188875549962e-08,2.576412422681550064e-03
2.362472589035610151e-08,2.019751335673919835e-03
2.364472989195679936e-08,1.410357289149040102e-03
2.366473389355740126e-08,7.792756928065450520e-04
2.368473789515809910e-08,1.572074702835030049e-04
2.370474189675870100e-08,-4.197853198185000183e-04
2.372474589835929959e-08,-9.152481914447839787e-04
2.374474989996000074e-08,-1.297493130241180077e-03
2.376475390156059933e-08,-1.536526660218689912e-03
2.378475790316130049e-08,-1.606011214413689998e-03
2.380476190476189907e-08,-1.490736921488650026e-03
2.382476590636250097e-08,-1.181520554193549915e-03
2.384476990796319882e-08,-6.788395323765709791e-04
2.386477390956380071e-08,7.371565034140749636e-06
2.388477791116449856e-08,8.579509929315330121e-04
2.390478191276510045e-08,1.845240861324130019e-03
2.392478591436569904e-08,2.934289851673579832e-03
2.394478991596640020e-08,4.084465503724929621e-03
2.396479391756699878e-08,5.251390068690290312e-03
2.398479791916769994e-08,6.389094967088380407e-03
2.400480192076829853e-08,7.452275985130409931e-03
2.402480592236890042e-08,8.398525264930480766e-03
2.404480992396960158e-08,9.190417254940920141e-03
2.406481392557020017e-08,9.797334024451549717e-03
2.408481792717090132e-08,1.019693022101630063e-02
2.410482192877149991e-08,1.037615857977070011e-02
2.412482593037209850e-08,1.033180205447140065e-02
2.414482993197279965e-08,1.007048684148740061e-02
2.416483393357340155e-08,9.608180142141230229e-03
2.418483793517409940e-08,8.969205712140200168e-03
2.420484193677470129e-08,8.184837363530990395e-03
2.422484593837539914e-08,7.291554030411270294e-03
2.424484993997600103e-08,6.329058424999520205e-03
2.426485394157659962e-08,5.338173641894769852e-03
2.428485794317730078e-08,4.358737629448150401e-03
2.430486194477789936e-08,3.427613957844999858e-03
2.432486594637860052e-08,2.576928915378130097e-03
2.434486994797919911e-08,1.832630208725429975e-03
2.436487394957980100e-08,1.213442356401560080e-03
2.438487795118049885e-08,7.303201942788110435e-04
2.440488195278110075e-08,3.861098374961799765e-04
2.442488595438179859e-08,1.763781088179150035e-04
2.444488995598240049e-08,8.916720607267149539e-05
2.446489395758299908e-08,1.079228493126119936e-04
2.448489795918370023e-08,2.109742195483499893e-04
2.450490196078429882e-08,3.744921998184390084e-04
2.452490596238499998e-08,5.732166879465639547e-04
2.454490996398559856e-08,7.833023295715589975e-04
2.456491396558620046e-08,9.840544395824219435e-04
2.458491796718690161e-08,1.157408163501860016e-03
2.460492196878750020e-08,1.292318849564270044e-03
2.462492597038820136e-08,1.379455255834529910e-03
2.464492997198879994e-08,1.420840117080819903e-03
2.466493397358939853e-08,1.420274066719259907e-03
2.468493797519009969e-08,1.388911518115959910e-03
2.470494197679070158e-08,1.342019481543259979e-03
2.472494597839139943e-08,1.298203347517630068e-03
2.474494997999200133e-08,1.277962955172439949e-03
2.476495398159259991e-08,1.302105208514759945e-03
2.478495798319330107e-08,1.390121146628130015e-03
2.480496198479389966e-08,1.558626803946149908e-03
2.482496598639460081e-08,1.819967621839809922e-03
2.484496998799519940e-08,2.181076025247169915e-03
2.486497398959580129e-08,2.642656258442989837e-03
2.488497799119649914e-08,3.198750648450120193e-03
2.490498199279710104e-08,3.836718353049300111e-03
2.492498599439779888e-08,4.537632753283589795e-03
2.494498999599840078e-08,5.277078461420780207e-03
2.496499399759899937e-08,6.026304933854079691e-03
2.498499799919970052e-08,6.753672317698290045e-03
2.500500200080029911e-08,7.426307666525819827e-03
2.502500600240100027e-08,8.011877040108609724e-03
2.504501000400159885e-08,8.480371965214209343e-03
2.506501400560220075e-08,8.805807651448629980e-03
2.508501800720289860e-08,8.967735248776489976e-03
2.510502200880350049e-08,8.952480968651690615e-03
2.512502601040420165e-08,8.754040411052510864e-03
2.514503001200480023e-08,8.374576001527649430e-03
2.516503401360539882e-08,7.824487877099500430e-03
2.518503801520609998e-08,7.122052546066609709e-03
2.520504201680669856e-08,6.292647787308969926e-03
2.522504601840739972e-08,5.367605162900110187e-03
2.524505002000800162e-08,4.382751894957990363e-03
2.526505402160860020e-08,3.376720570883780075e-03
2.528505802320930136e-08,2.389117283478070074e-03
2.530506202480989995e-08,1.458645755677819966e-03
2.532506602641060110e-08,6.212864231315079954e-04
2.534507002801119969e-08,-9.137464636524570609e-05
2.536507402961180158e-08,-6.535814105727649976e-04
2.538507803121249943e-08,-1.046536383194730108e-03
2.540508203281310133e-08,-1.259167940481719901e-03
2.542508603441379918e-08,-1.288502583584620045e-03
2.544509003601440107e-08,-1.139630090774119975e-03
2.546509403761499966e-08,-8.252821523270700019e-04
2.548509803921570081e-08,-3.652934853050040153e-04
2.550510204081629940e-08,2.162620689718210089e-04
2.552510604241700056e-08,8.881745606064880274e-04
2.554511004401759914e-08,1.618460331943099911e-03
2.556511404561820104e-08,2.374434274760560144e-03
2.558511804721889889e-08,3.121645703909459949e-03
2.560512204881950078e-08,3.829974064394069816e-03
2.562512605042019863e-08,4.470176180296919939e-03
2.564513005202080053e-08,5.021551577720349824e-03
2.566513405362149837e-08,5.463669845324200386e-03
2.568513805522210027e-08,5.786565115369040301e-03
2.570514205682269886e-08,5.984310266105659706e-03
2.572514605842340001e-08,6.057646427468269847e-03
2.574515006002399860e-08,6.013223679796330171e-03
2.576515406162469976e-08,5.862794860778810374e-03
2.578515806322530165e-08,5.622362159749989818e-03
2.580516206482590024e-08,5.311109225331410270e-03
2.582516606642660139e-08,4.950227351672360256e-03
2.584517006802719998e-08,4.561703445105810134e-03
2.586517406962790114e-08,4.167136469385590396e-03
2.588517807122849972e-08,3.786644416652169831e-03
2.590518207282910162e-08,3.437915964519640093e-03
2.592518607442979947e-08,3.135450436448659894e-03
2.594519007603040136e-08,2.890017191031090185e-03
2.596519407763109921e-08,2.708351914812480010e-03
2.598519807923170111e-08,2.593093305545939985e-03
2.600520208083229969e-08,2.542950113713420175e-03
2.602520608243300085e-08,2.553076203735600049e-03
2.604521008403359944e-08,2.615620842636470073e-03
2.606521408563430059e-08,2.720413328670390034e-03
2.608521808723489918e-08,2.855735681485700207e-03
2.610522208883550107e-08,3.009134604047630172e-03
2.612522609043619892e-08,3.168188780411199806e-03
2.614523009203680082e-08,3.321881587563559925e-03
2.616523409363749867e-08,3.458875736182259828e-03
2.618523809523810056e-08,3.572209216196150193e-03
2.620524209683869915e-08,3.655554086412850061e-03
2.622524609843940030e-08,3.705065766101290053e-03
2.624525010003999889e-08,3.722458040174959817e-03
2.626525410164070005e-08,3.707897459835080099e-03
2.628525810324129863e-08,3.666208322809380148e-03
2.630526210484190053e-08,3.603425989163390030e-03
2.632526610644259838e-08,3.527096513253470070e-03
2.634527010804320027e-08,3.445572125159509971e-03
2.636527410964390143e-08,3.367467694551090109e-03
2.638527811124450002e-08,3.301090376082439944e-03
2.640528211284509860e-08,3.253906788789060096e-03
2.642528611444579976e-08,3.232076521790909918e-03
2.644529011604640165e-08,3.240075772425660139e-03
2.646529411764709950e-08,3.280428907029920085e-03
2.648529811924770140e-08,3.353559076201009792e-03
2.650530212084829998e-08,3.457762112944360103e-03
2.652530612244900114e-08,3.589301176708250066e-03
2.654531012404959973e-08,3.742613327283900171e-03
2.656531412565030088e-08,3.910613718463819971e-03
2.658531812725089947e-08,4.085078625111519639e-03
2.660532212885150137e-08,4.257085223421640426e-03
2.662532613045219921e-08,4.417484020679789646e-03
2.664533013205280111e-08,4.557379096587509983e-03
2.666533413365349896e-08,4.668591823932169600e-03
2.668533813525410085e-08,4.744055539010700283e-03
2.670534213685469944e-08,4.778680101104010140e-03
2.672534613845540059e-08,4.767840687592729901e-03
2.674535014005599918e-08,4.710085335789419847e-03
2.676535414165670034e-08,4.606325060966850148e-03
2.678535814325729892e-08,4.458630241003740287e-03
2.680536214485790082e-08,4.271529704099779820e-03
2.682536614645859867e-08,4.051321092815230417e-03
2.684537014805920056e-08,3.805846286329489948e-03
2.686537414965989841e-08,3.544144571724500148e-03
2.688537815126050031e-08,3.276049555116079901e-03
2.690538215286109889e-08,3.011747850536160113e-03
2.692538615446180005e-08,2.761319137719920030e-03
2.694539015606239864e-08,2.534277978308979978e-03
2.696539415766309979e-08,2.339137807950439872e-03
2.698539815926369838e-08,2.183016779904479836e-03
2.700540216086430027e-08,2.071303641819849904e-03
2.702540616246500143e-08,2.007399614305289785e-03
2.704541016406560002e-08,1.992549359584960041e-03
2.706541416566630117e-08,2.025770650249220008e-03
2.708541816726689976e-08,2.103888363843699899e-03
2.710542216886749835e-08,2.221674052464909892e-03
2.712542617046819950e-08,2.372087705809660003e-03
2.714543017206880140e-08,2.546613602530930186e-03
2.716543417366949925e-08,2.735677511553720118e-03
2.718543817527010114e-08,2.929128161898349788e-03
2.720544217687079899e-08,3.116751526037460189e-03
2.722544617847140089e-08,3.288806952801239837e-03
2.724545018007199947e-08,3.437272689381399952e-03
2.726545418167270063e-08,3.553711351261209985e-03
2.728545818327329922e-08,3.632780671264549972e-03
2.730546218487390111e-08,3.673407875605229876e-03
2.732546618647459896e-08,3.674660459111390130e-03
2.734547018807520085e-08,3.638662970057569834e-03
2.736547418967589870e-08,3.569983925103159973e-03
2.738547819127650060e-08,3.476767668761490161e-03
2.740548219287719845e-08,3.368627002508770008e-03
2.742548619447780034e-08,3.256936611718200172e-03
2.744549019607839893e-08,3.154208414599199949e-03
2.746549419767910008e-08,3.073381556773900018e-03
2.748549819927969867e-08,3.027071556341900168e-03
2.750550220088039983e-08,3.026788969387809915e-03
2.752550620248099841e-08,3.082168363758749832e-03
2.754551020408160031e-08,3.200250474806790209e-03
2.756551420568230147e-08,3.384860290313629859e-03
2.758551820728290005e-08,3.636121324142490164e-03
2.760552220888360121e-08,3.950141464957160342e-03
2.762552621048419980e-08,4.318898639834079650e-03
2.764553021208479838e-08,4.730345364061910342e-03
2.766553421368549954e-08,5.168740443738020079e-03
2.768553821528610143e-08,5.615204162941360433e-03
2.770554221688679928e-08,6.048480826944879936e-03
2.772554621848740118e-08,6.445880220372279638e-03
2.774555022008799976e-08,6.784358080968340421e-03
2.776555422168870092e-08,7.041685785250579623e-03
2.778555822328929951e-08,7.197651742529219757e-03
2.780556222489000066e-08,7.235232059297960067e-03
2.782556622649059925e-08,7.141666298468150008e-03
2.784557022809120115e-08,6.909375888178550390e-03
2.786557422969189899e-08,6.536668017117820001e-03
2.788557823129250089e-08,6.028176571283769963e-03
2.790558223289319874e-08,5.395003499753320102e-03
2.792558623449380063e-08,4.654538428003459662e-03
2.794559023609439922e-08,3.829950675023919941e-03
2.796559423769510038e-08,2.949365240982020162e-03
2.798559823929569896e-08,2.044751881356189887e-03
2.800560224089640012e-08,1.150573087349199925e-03
2.802560624249699871e-08,3.022516726499919842e-04
2.804561024409760060e-08,-4.655127755279100227e-04
2.806561424569829845e-08,-1.120324278525929983e-03
2.808561824729890034e-08,-1.633387597913939964e-03
2.810562224889960150e-08,-1.982501380534080170e-03
2.812562625050020009e-08,-2.149716162799679853e-03
2.814563025210079867e-08,-2.128570012185890085e-03
2.816563425370149983e-08,-1.915979689500920064e-03
2.818563825530209842e-08,-1.521463996953240040e-03
2.820564225690279957e-08,-9.604889738122479722e-04
2.822564625850340147e-08,-2.558210312901640251e-04
2.824565026010400005e-08,5.634591214203720074e-04
2.826565426170470121e-08,1.461085300997860088e-03
2.828565826330529980e-08,2.399123002566309979e-03
2.830566226490600096e-08,3.338288609531669948e-03
2.832566626650659954e-08,4.239412874117860254e-03
2.834567026810720144e-08,5.065374928314129652e-03
2.836567426970789928e-08,5.783467428230060388e-03
2.838567827130850118e-08,6.366864682512209800e-03
2.840568227290919903e-08,6.795960571396790321e-03
2.842568627450980092e-08,7.059341622682229790e-03
2.844569027611039951e-08,7.154328187432680217e-03
2.846569427771110067e-08,7.087049088172070119e-03
2.848569827931169925e-08,6.872040350580649846e-03
2.850570228091240041e-08,6.531384858938920311e-03
2.852570628251299900e-08,6.093435525892190383e-03
2.854571028411360089e-08,5.591188366187619697e-03
2.856571428571429874e-08,5.060392321824229954e-03
2.858571828731490063e-08,4.537498577892260139e-03
2.860572228891559848e-08,4.057562449331740019e-03
2.862572629051620038e-08,3.652215025344250025e-03
2.864573029211679896e-08,3.347819293968530216e-03
2.866573429371750012e-08,3.163916470867450190e-03
2.868573829531809871e-08,3.112053137310779975e-03
2.870574229691879986e-08,3.195059326460020135e-03
2.872574629851939845e-08,3.406822978194370011e-03
2.874575030012000035e-08,3.732578567015669944e-03
2.876575430172070150e-08,4.149698738394050172e-03
2.878575830332130009e-08,4.628949108765679880e-03
2.880576230492200125e-08,5.136139642793969597e-03
2.882576630652259983e-08,5.634082775403050254e-03
2.884577030812319842e-08,6.084750072525359731e-03
2.886577430972389958e-08,6.451506832266980240e-03
2.888577831132450147e-08,6.701298395440840293e-03
2.890578231292519932e-08,6.806663454563000211e-03
2.892578631452580121e-08,6.747458307340830318e-03
2.894579031612649906e-08,6.512191364685059568e-03
2.896579431772710096e-08,6.098888470372640369e-03
2.898579831932769954e-08,5.515435547759769790e-03
2.900580232092840070e-08,4.779374301486259864e-03
2.902580632252899929e-08,3.917157511326379779e-03
2.904581032412970044e-08,2.962905328078660212e-03
2.906581432573029903e-08,1.957117579866809922e-03
2.908581832733090093e-08,9.425319524825969504e-04
2.910582232893159877e-08,-3.383351153789349817e-05
2.912582633053220067e-08,-9.295987177341280029e-04
2.914583033213289852e-08,-1.693858254763749936e-03
2.916583433373350041e-08,-2.303012884689739984e-03
2.918583833533409900e-08,-2.714431225083580035e-03
2.920584233693480016e-08,-2.922599294275879823e-03
2.922584633853539874e-08,-2.908053701584879889e-03
2.924585034013609990e-08,-2.658599010627570210e-03
2.926585434173669849e-08,-2.210893525229509857e-03
2.928585834333730038e-08,-1.556726148715109918e-03
2.930586234493800154e-08,-7.440340475046870045e-04
2.932586634653860012e-08,1.998807974917490068e-04
2.934587034813930128e-08,1.234360798906160078e-03
2.936587434973989987e-08,2.312205735360439978e-03
2.938587835134049845e-08,3.390426044406110069e-03
2.940588235294119961e-08,4.425006744423669834e-03
2.942588635454180151e-08,5.376053120390239873e-03
2.944589035614249935e-08,6.209241539602130232e-03
2.946589435774310125e-08,6.897414784722459904e-03
2.948589835934369984e-08,7.421744741063649765e-03
2.950590236094440099e-08,7.772403865905000257e-03
2.952590636254499958e-08,7.948716157278620451e-03
2.954591036414570074e-08,7.958789117087540152e-03
2.956591436574629932e-08,7.818658628183540807e-03
2.958591836734690122e-08,7.551006923942660091e-03
2.960592236894759907e-08,7.183538242690670240e-03
2.962592637054820096e-08,6.747115885742830353e-03
2.964593037214889881e-08,6.273777117251309703e-03
2.966593437374950070e-08,5.794747927789990066e-03
2.968593837535009929e-08,5.338577837053519980e-03
2.970594237695080045e-08,4.929505791815849691e-03
2.972594637855139903e-08,4.586152421694579887e-03
2.974595038015210019e-08,4.320612451597969673e-03
2.976595438175269878e-08,4.137995281417649815e-03
2.978595838335330067e-08,4.036433237933680432e-03
2.980596238495399852e-08,4.007547548210009698e-03
2.982596638655459711e-08,4.037333499496940058e-03
2.984597038815530157e-08,4.107400299525329652e-03
2.986597438975590016e-08,4.196479427800429984e-03
2.988597839135649874e-08,4.282099103188699921e-03
2.990598239295720321e-08,4.342312867645510208e-03
2.992598639455780180e-08,4.357367776426450054e-03
2.994599039615849964e-08,4.311202423274260349e-03
2.996599439775909823e-08,4.192676697301850157e-03
2.998599839935969682e-08,3.996453016776939718e-03
3.000600240096040128e-08,3.723504118256990014e-03
3.002600640256099987e-08,3.380676998112259937e-03
3.004601040416169772e-08,2.982309080834179889e-03
3.006601440576230292e-08,2.545673005596410087e-03
3.008601840736290151e-08,2.090299097602880095e-03
3.010602240896359936e-08,1.649544418329010071e-03
3.012602641056419794e-08,1.235408049030209919e-03
3.014603041216490241e-08,8.925110460732269598e-04
3.016603441376550099e-08,6.233682056989709981e-04
3.018603841536609958e-08,4.496715555374949783e-04
3.020604241696679743e-08,3.906719368093840143e-04
3.022604641856740263e-08,4.417457652221010232e-04
3.024605042016810048e-08,6.154650423622780092e-04
3.026605442176869907e-08,8.999067068847690486e-04
3.028605842336929765e-08,1.276399063173620091e-03
3.030606242497000212e-08,1.725090748673150038e-03
3.032606642657060071e-08,2.220706360097979889e-03
3.034607042817129855e-08,2.734769177674479905e-03
3.036607442977189714e-08,3.237257597073800019e-03
3.038607843137260161e-08,3.698334055623620029e-03
3.040608243297320019e-08,4.090495387896789757e-03
3.042608643457379878e-08,4.390320317459069956e-03
3.044609043617450324e-08,4.580035741296600155e-03
3.046609443777510183e-08,4.648759385209449979e-03
3.048609843937579968e-08,4.593336003596199674e-03
3.050610244097639827e-08,4.418708564696709890e-03
3.052610644257699685e-08,4.137793981863190432e-03
3.054611044417770132e-08,3.770863205175950181e-03
3.056611444577829990e-08,3.344456017412509793e-03
3.058611844737899775e-08,2.889889799012580144e-03
3.060612244897960296e-08,2.441447044482780108e-03
3.062612645058020154e-08,2.034346934539590056e-03
3.064613045218089939e-08,1.702620503741019992e-03
3.066613445378149798e-08,1.477015982397510054e-03
3.068613845538220244e-08,1.383060265601069976e-03
3.070614245698280103e-08,1.439394171108559920e-03
3.072614645858339962e-08,1.656483664359269898e-03
3.074615046018409746e-08,2.035787468991470065e-03
3.076615446178470267e-08,2.569434749353369934e-03
3.078615846338540052e-08,3.240436461550459928e-03
3.080616246498599910e-08,4.023422345473769840e-03
3.082616646658659769e-08,4.885864293863419888e-03
3.084617046818730215e-08,5.789717888314870227e-03
3.086617446978790074e-08,6.693389000088529987e-03
3.088617847138859859e-08,7.553913034265060181e-03
3.090618247298919718e-08,8.329221825945710631e-03
3.092618647458980238e-08,8.980368141410949648e-03
3.094619047619050023e-08,9.473580497620469679e-03
3.096619447779109881e-08,9.782031413457710836e-03
3.098619847939180328e-08,9.887219598878399171e-03
3.100620248099240187e-08,9.779889897748120578e-03
3.102620648259300045e-08,9.460442587940900289e-03
3.104621048419369830e-08,8.938814195385219943e-03
3.106621448579429689e-08,8.233843417429430669e-03
3.108621848739500135e-08,7.372166143879340175e-03
3.110622248899559994e-08,6.386711049757769730e-03
3.112622649059619853e-08,5.314890134893230332e-03
3.114623049219690299e-08,4.196586829664199735e-03
3.116623449379750158e-08,3.071618540469159796e-03
3.118623849539819943e-08,1.979675236019990195e-03
3.120624249699879801e-08,9.563624702233699962e-04
3.122624649859940322e-08,2.930818305803639890e-05
3.124625050020010106e-08,-7.755409468164469865e-04
3.126625450180069965e-08,-1.441942021607169923e-03
3.128625850340139750e-08,-1.959613674213879844e-03
3.130626250500200270e-08,-2.327916807352340117e-03
3.132626650660260129e-08,-2.550550142832200013e-03
3.134627050820329914e-08,-2.638036918674130111e-03
3.136627450980389772e-08,-2.605120699772350140e-03
3.138627851140460219e-08,-2.469589859785700000e-03
3.140628251300520078e-08,-2.250646157376379967e-03
3.142628651460579936e-08,-1.967325623831150169e-03
3.144629051620649721e-08,-1.637038179447529917e-03
3.146629451780710241e-08,-1.274327284104249903e-03
3.148629851940780026e-08,-8.899348786491039897e-04
3.150630252100839885e-08,-4.902349020888499987e-04
3.152630652260899743e-08,-7.707247745371130238e-05
3.154631052420970190e-08,3.519828415403339784e-04
3.156631452581030049e-08,8.029907010543200184e-04
3.158631852741099833e-08,1.284649423930089938e-03
3.160632252901159692e-08,1.807035179883789960e-03
3.162632653061220213e-08,2.380164760417230203e-03
3.164633053221289997e-08,3.012489760263459965e-03
3.166633453381349856e-08,3.709436712726720074e-03
3.168633853541420303e-08,4.472106810685929842e-03
3.170634253701480161e-08,5.296240241639700239e-03
3.172634653861540020e-08,6.171534343715700220e-03
3.174635054021609805e-08,7.081382690065500182e-03
3.176635454181670325e-08,8.003075184551499202e-03
3.178635854341740110e-08,8.908468989206700175e-03
3.180636254501799968e-08,9.765108516007139569e-03
3.182636654661859827e-08,1.053774182565909989e-02
3.184637054821930274e-08,1.119015258790270056e-02
3.186637454981990132e-08,1.168720313057020066e-02
3.188637855142059917e-08,1.199696663329490043e-02
3.190638255302119776e-08,1.209281643339859928e-02
3.192638655462190222e-08,1.195533848508180050e-02
3.194639055622250081e-08,1.157393952397399971e-02
3.196639455782309940e-08,1.094803818770729957e-02
3.198639855942379724e-08,1.008774846286100008e-02
3.200640256102440245e-08,9.013993129152330849e-03
3.202640656262510030e-08,7.758017709078409568e-03
3.204641056422569888e-08,6.360323589364330100e-03
3.206641456582629747e-08,4.869026743793970248e-03
3.208641856742700193e-08,3.337211789928289964e-03
3.210642256902760052e-08,1.822902358755029966e-03
3.212642657062829837e-08,3.811242751826479820e-04
3.214643057222889696e-08,-9.312354528671310406e-04
3.216643457382950216e-08,-2.066901275547399896e-03
3.218643857543020001e-08,-2.988185721641009943e-03
3.220644257703079859e-08,-3.653279170227129863e-03
3.222644657863150306e-08,-4.048941025028609739e-03
3.224645058023210165e-08,-4.167794250892109878e-03
3.226645458183270023e-08,-4.015255977500960076e-03
3.228645858343339808e-08,-3.609735846132160197e-03
3.230646258503400328e-08,-2.979638627469939887e-03
3.232646658663470113e-08,-2.166847612380189917e-03
3.234647058823529972e-08,-1.219024668132320062e-03
3.236647458983589831e-08,-1.896442416033240058e-04
3.238647859143660277e-08,8.654124531346159581e-04
3.240648259303720136e-08,1.890896297239980008e-03
