# Time (s),Amplitude (V)
2.580516206482593084e-09,-1.593421498165626321e-05
2.600520208083233443e-09,8.631840480451119982e-06
2.620524209683873389e-09,3.459413613804770840e-05
2.640528211284513748e-09,6.043483701689893140e-05
2.660532212885154107e-09,8.467058819041235187e-05
2.680536214485794052e-09,1.059407311945979304e-04
2.700540216086434412e-09,1.230870997236340500e-04
2.720544217687074771e-09,1.352206730427804940e-04
2.740548219287715130e-09,1.417711981710347664e-04
2.760552220888355489e-09,1.425169522157765812e-04
2.780556222488995434e-09,1.375930389543889043e-04
2.800560224089635793e-09,1.274779241671291350e-04
2.820564225690276152e-09,1.129592328222678267e-04
2.840568227290916098e-09,9.508107846240513173e-05
2.860572228891556457e-09,7.507629628818898141e-05
2.880576230492196816e-09,5.428784094059973869e-05
2.900580232092837175e-09,3.408423546986383675e-05
2.920584233693477534e-09,1.577428326146195658e-05
2.940588235294117480e-09,5.262619203114822633e-07
2.960592236894757839e-09,-1.070349126653950871e-05
2.980596238495398198e-09,-1.722829810572695087e-05
3.000600240096038143e-09,-1.867172148119178752e-05
3.020604241696678502e-09,-1.498863666766071796e-05
3.040608243297318861e-09,-6.465623467955358382e-06
3.060612244897959220e-09,6.299219547563548430e-06
3.080616246498599579e-09,2.243568058487580417e-05
3.100620248099239525e-09,4.085753413013029449e-05
3.120624249699879884e-09,6.033180045898761537e-05
3.140628251300520243e-09,7.955684309373621803e-05
3.160632252901160188e-09,9.724446092076565861e-05
3.180636254501800547e-09,1.122009077995530482e-04
3.200640256102440907e-09,1.234018582930317056e-04
3.220644257703081266e-09,1.300567271024619012e-04
3.240648259303721625e-09,1.316584170711015782e-04
3.260652260904361570e-09,1.280154745742435505e-04
3.280656262505001929e-09,1.192647159253981768e-04
3.300660264105642288e-09,1.058635875263201832e-04
3.320664265706282234e-09,8.856276259365018452e-05
3.340668267306922593e-09,6.836068293697319768e-05
3.360672268907562952e-09,4.644285230496119970e-05
3.380676270508203311e-09,2.410961191137921841e-05
3.400680272108843670e-09,2.696823322016115077e-06
3.420684273709483615e-09,-1.650569253565857905e-05
3.440688275310123975e-09,-3.233298380419353472e-05
3.460692276910764334e-09,-4.381626223739597118e-05
3.480696278511404279e-09,-5.024232890609345959e-05
3.500700280112044638e-09,-5.119752468010117596e-05
3.520704281712684997e-09,-4.659354489143003084e-05
3.540708283313325356e-09,-3.667356266393688582e-05
3.560712284913965715e-09,-2.199830232282776771e-05
3.580716286514605661e-09,-3.412920271147754225e-06
3.600720288115246020e-09,1.800328800887141795e-05
3.620724289715886379e-09,4.100129981704798824e-05
3.640728291316526324e-09,6.423699195855280073e-05
3.660732292917166683e-09,8.635146762358605346e-05
3.680736294517807043e-09,1.060522326416065341e-04
3.700740296118447402e-09,1.221903284824862683e-04
3.720744297719087761e-09,1.338287835006636876e-04
3.740748299319727706e-09,1.402982778235727047e-04
3.760752300920367652e-09,1.412366978831409395e-04
3.780756302521008424e-09,1.366102359786145869e-04
3.800760304121648370e-09,1.267148086054048495e-04
3.820764305722289142e-09,1.121577565718658021e-04
3.840768307322929088e-09,9.382097798732737227e-05
3.860772308923569033e-09,7.280776022125017781e-05
3.880776310524209806e-09,5.037655167549464090e-05
3.900780312124849751e-09,2.786569018417406595e-05
