# Time (s),Amplitude (V)
6.741348539415765849e-09,6.946233448740102702e-05
6.761352541016406622e-09,6.509104161513937139e-05
6.781356542617046567e-09,6.097544905717561812e-05
6.801360544217687340e-09,5.719399759396563194e-05
6.821364545818327286e-09,5.377712526659836063e-05
6.841368547418967231e-09,5.071309952860607393e-05
6.861372549019608004e-09,4.795726300378007887e-05
6.881376550620247949e-09,4.544382325349136353e-05
6.901380552220887895e-09,4.309913263782023718e-05
6.921384553821528667e-09,4.085529678426571610e-05
6.941388555422168613e-09,3.866292715858565474e-05
6.961392557022808558e-09,3.650191687938038408e-05
6.981396558623449331e-09,3.438926540556258419e-05
7.001400560224089276e-09,3.238319754030563765e-05
7.021404561824730049e-09,3.058310068902543106e-05
7.041408563425369994e-09,2.912512262290068755e-05
7.061412565026009940e-09,2.817360829294343708e-05
7.081416566626650713e-09,2.790888510717442358e-05
7.101420568227290658e-09,2.851220809667682685e-05
7.121424569827931431e-09,3.014892770166028663e-05
7.141428571428571376e-09,3.295112467842456369e-05
7.161432573029211322e-09,3.700105441791805478e-05
7.181436574629852094e-09,4.231674772377804177e-05
7.201440576230492040e-09,4.884102388623795364e-05
7.221444577831131985e-09,5.643498821076116189e-05
7.241448579431772758e-09,6.487681983447566409e-05
7.261452581032412703e-09,7.386632233455893361e-05
7.281456582633052649e-09,8.303532983738739039e-05
7.301460584233693421e-09,9.196365928597500237e-05
7.321464585834333367e-09,1.001999015520670306e-04
7.341468587434974140e-09,1.072859770306431172e-04
7.361472589035614085e-09,1.127840707537440057e-04
7.381476590636254031e-09,1.163043304878935111e-04
7.401480592236894803e-09,1.175315767995575356e-04
7.421484593837534749e-09,1.162492489135232747e-04
7.441488595438175521e-09,1.123588998897947719e-04
7.461492597038815467e-09,1.058937574231662439e-04
7.481496598639455412e-09,9.702517333752465898e-05
7.501500600240095358e-09,8.606117954338358001e-05
7.521504601840735303e-09,7.343682869192206955e-05
7.541508603441376903e-09,5.969649698511217477e-05
7.561512605042016849e-09,4.546883428859890461e-05
7.581516606642656794e-09,3.143553114733069393e-05
7.601520608243296739e-09,1.829550230713628464e-05
7.621524609843936685e-09,6.726433219736936449e-06
7.641528611444578285e-09,-2.654124584894181717e-06
7.661532613045218230e-09,-9.325809768848569888e-06
7.681536614645858176e-09,-1.289838285620577278e-05
7.701540616246498121e-09,-1.313842004986138810e-05
7.721544617847138067e-09,-9.987953015731293780e-06
7.741548619447779667e-09,-3.573655569032601722e-06
7.761552621048419612e-09,5.794306464939686804e-06
7.781556622649059557e-09,1.763406077105207767e-05
7.801560624249699503e-09,3.131412640015945545e-05
7.821564625850339448e-09,4.608487939992398947e-05
7.841568627450981048e-09,6.111785764774801814e-05
7.861572629051620994e-09,7.555086594448383666e-05
7.881576630652260939e-09,8.853643826645729911e-05
7.901580632252900885e-09,9.929094312444269855e-05
7.921584633853540830e-09,1.071414998796907917e-04
7.941588635454180776e-09,1.115679195825229603e-04
7.961592637054822375e-09,1.122370948538709766e-04
7.981596638655462321e-09,1.090276311285503255e-04
8.001600640256102266e-09,1.020430183108817537e-04
8.021604641856742212e-09,9.161226099335599928e-05
8.041608643457382157e-09,7.827758307722832820e-05
8.061612645058023757e-09,6.276955974020982491e-05
8.081616646658663703e-09,4.597076394422921477e-05
8.101620648259303648e-09,2.886970306507254108e-05
8.121624649859943594e-09,1.250742261754729179e-05
8.141628651460583539e-09,-2.080368394773407081e-06
8.161632653061223485e-09,-1.392247254934488763e-05
8.181636654661865084e-09,-2.216935406943670056e-05
8.201640656262505030e-09,-2.614497891851873775e-05
8.221644657863144975e-09,-2.539028955629499325e-05
8.241648659463784921e-09,-1.969566797745245487e-05
8.261652661064424866e-09,-9.120308683483902300e-06
8.281656662665066466e-09,6.002879584404776084e-06
8.301660664265706412e-09,2.507743602837965251e-05
8.321664665866346357e-09,4.726833047008752902e-05
8.341668667466986303e-09,7.154068646610536408e-05
8.361672669067626248e-09,9.671037544906098816e-05
8.381676670668267848e-09,1.215039161166040507e-04
8.401680672268907793e-09,1.446245509104000793e-04
8.421684673869547739e-09,1.648209768584473064e-04
8.441688675470187684e-09,1.809550058991018498e-04
8.461692677070827630e-09,1.920644339583086962e-04
8.481696678671469230e-09,1.974176107404375770e-04
8.501700680272109175e-09,1.965566137695271660e-04
8.521704681872749121e-09,1.893265195726522867e-04
8.541708683473389066e-09,1.758890005889489024e-04
8.561712685074029011e-09,1.567193183480423328e-04
8.581716686674668957e-09,1.325866852288020521e-04
8.601720688275310557e-09,1.045188784527500264e-04
8.621724689875950502e-09,7.375285973606766476e-05
8.641728691476590448e-09,4.167393305525980387e-05
8.661732693077230393e-09,9.746616977741770529e-06
8.681736694677870339e-09,-2.055911996726535713e-05
8.701740696278511938e-09,-4.784233972043614938e-05
8.721744697879151884e-09,-7.084235263854985474e-05
8.741748699479791829e-09,-8.850285717868560330e-05
8.761752701080431775e-09,-1.000255593625528640e-04
8.781756702681071720e-09,-1.049103948837521995e-04
8.801760704281711666e-09,-1.029802013856428826e-04
8.821764705882353266e-09,-9.438853268220728158e-05
8.841768707482993211e-09,-7.961022345570190463e-05
8.861772709083633157e-09,-5.941525100737730404e-05
8.881776710684273102e-09,-3.482734753853387779e-05
8.901780712284913048e-09,-7.069641512098245512e-06
8.921784713885554647e-09,2.249969611401393793e-05
8.941788715486194593e-09,5.245829431743526241e-05
8.961792717086834538e-09,8.139307178039943929e-05
8.981796718687474484e-09,1.079724117273480726e-04
9.001800720288114429e-09,1.310131584931580517e-04
9.021804721888756029e-09,1.495388847716151888e-04
9.041808723489395975e-09,1.628263855886487679e-04
9.061812725090035920e-09,1.704380274080939390e-04
9.081816726690675866e-09,1.722383796783671017e-04
9.101820728291315811e-09,1.683944358392774432e-04
9.121824729891957411e-09,1.593596412819375222e-04
9.141828731492597356e-09,1.458428355255307922e-04
9.161832733093237302e-09,1.287640349626362635e-04
9.181836734693877247e-09,1.091996853629341121e-04
9.201840736294517193e-09,8.832056127845404748e-05
9.221844737895157138e-09,6.732585308400696931e-05
9.241848739495798738e-09,4.737714288316097498e-05
9.261852741096438684e-09,2.953592095972700572e-05
9.281856742697078629e-09,1.470803996040612746e-05
9.301860744297718574e-09,3.598061344997434524e-06
9.321864745898358520e-09,-3.324154756909857875e-06
9.341868747499000120e-09,-5.842992969778407200e-06
9.361872749099640065e-09,-4.001945204251556753e-06
9.381876750700280011e-09,1.906178686975037451e-06
9.401880752300919956e-09,1.136283460699927212e-05
9.421884753901559902e-09,2.365949820495862621e-05
9.441888755502199847e-09,3.794330367079114881e-05
9.461892757102841447e-09,5.326976207594102909e-05
9.481896758703481392e-09,6.865940376221273166e-05
9.501900760304121338e-09,8.315502625905069208e-05
9.521904761904761283e-09,9.587625999693366564e-05
9.541908763505401229e-09,1.060683839140844710e-04
9.561912765106042829e-09,1.131427162117603990e-04
9.581916766706682774e-09,1.167064464088028443e-04
9.601920768307322720e-09,1.165804296155276945e-04
9.621924769907962665e-09,1.128041925507195902e-04
9.641928771508602611e-09,1.056281594953387154e-04
9.661932773109244210e-09,9.549385020621935336e-05
9.681936774709884156e-09,8.300348746056357733e-05
9.701940776310524101e-09,6.888104008892820978e-05
9.721944777911164047e-09,5.392718515293148007e-05
9.741948779511803992e-09,3.897097562046373799e-05
9.761952781112445592e-09,2.482113231190767822e-05
9.781956782713085538e-09,1.221983621047957581e-05
9.801960784313725483e-09,1.801685069474975408e-06
9.821964785914365429e-09,-5.939887771493390214e-06
9.841968787515005374e-09,-1.067692980348074288e-05
9.861972789115645320e-09,-1.226081127923079396e-05
9.881976790716286919e-09,-1.072503610527491112e-05
9.901980792316926865e-09,-6.277138449398796277e-06
9.921984793917566810e-09,7.195654499782199137e-07
9.941988795518206756e-09,9.773007492211521844e-06
9.961992797118846701e-09,2.029631793270929036e-05
9.981996798719488301e-09,3.164645687239125933e-05
1.000200080032012825e-08,4.316505461801770701e-05
1.002200480192076819e-08,5.421890952154636287e-05
1.004200880352140814e-08,6.423766964736068996e-05
1.006201280512204808e-08,7.274645160809964188e-05
1.008201680672268803e-08,7.939150975391587610e-05
1.010202080832332963e-08,8.395753734544317509e-05
1.012202480992396957e-08,8.637572795413498566e-05
1.014202881152460952e-08,8.672231533362719847e-05
1.016203281312524946e-08,8.520790655565598263e-05
1.018203681472588941e-08,8.215848957857691968e-05
1.020204081632653101e-08,7.798949833391655986e-05
1.022204481792717096e-08,7.317472603196194161e-05
1.024204881952781090e-08,6.821216709191215528e-05
1.026205282112845085e-08,6.358902387877085854e-05
1.028205682272909079e-08,5.974812871452772899e-05
1.030206082432973239e-08,5.705790568575152643e-05
1.032206482593037234e-08,5.578774046330444087e-05
1.034206882753101228e-08,5.609025746262742343e-05
1.036207282913165223e-08,5.799154666178642952e-05
1.038207683073229217e-08,6.138986684741609093e-05
1.040208083233293377e-08,6.606281075461755423e-05
1.042208483393357372e-08,7.168238446338793353e-05
1.044208883553421366e-08,7.783696148198230647e-05
1.046209283713485361e-08,8.405865121191025688e-05
1.048209683873549356e-08,8.985429715330712542e-05
1.050210084033613350e-08,9.473811118118399669e-05
1.052210484193677510e-08,9.826386804961201261e-05
1.054210884353741505e-08,1.000546324620143888e-04
1.056211284513805499e-08,9.982816497834171823e-05
1.058211684673869494e-08,9.741644036061745428e-05
1.060212084833933488e-08,9.277809343225890343e-05
1.062212484993997648e-08,8.600305830432231752e-05
1.064212885154061643e-08,7.730915804066520493e-05
1.066213285314125637e-08,6.703090248346882970e-05
1.068213685474189632e-08,5.560123081837482848e-05
1.070214085634253626e-08,4.352736303366534293e-05
1.072214485794317621e-08,3.136227477954833999e-05
1.074214885954381781e-08,1.967356244599805979e-05
1.076215286114445776e-08,9.011605082970242201e-06
1.078215686274509770e-08,-1.210501923002746062e-07
1.080216086434573765e-08,-7.297252133673480450e-06
1.082216486594637759e-08,-1.218814275038708527e-05
1.084216886754701919e-08,-1.458008066420465641e-05
1.086217286914765914e-08,-1.438466807226926490e-05
1.088217687074829908e-08,-1.164139568654826565e-05
1.090218087234893903e-08,-6.512880429878547640e-06
1.092218487394957897e-08,7.268743408336983890e-07
1.094218887555022057e-08,9.710345144767568851e-06
1.096219287715086052e-08,1.999926885352778166e-05
1.098219687875150046e-08,3.111084512344733063e-05
1.100220088035214041e-08,4.254568676722451698e-05
1.102220488195278035e-08,5.381577033084223829e-05
1.104220888355342195e-08,6.447067664582408592e-05
1.106221288515406190e-08,7.412055589433300855e-05
1.108221688675470185e-08,8.245449307834065657e-05
1.110222088835534179e-08,8.925327102345387688e-05
1.112222488995598174e-08,9.439590763173248754e-05
1.114222889155662168e-08,9.785975696602229330e-05
1.116223289315726328e-08,9.971438306773362196e-05
1.118223689475790323e-08,1.001098141627436249e-04
1.120224089635854317e-08,9.926013772285408499e-05
1.122224489795918312e-08,9.742368154440033518e-05
1.124224889955982306e-08,9.488122495981436894e-05
1.126225290116046466e-08,9.191378561651465835e-05
1.128225690276110461e-08,8.878152537801151101e-05
1.130226090436174455e-08,8.570521500554650896e-05
1.132226490596238450e-08,8.285149908015831423e-05
1.134226890756302445e-08,8.032292390778787543e-05
1.136227290916366439e-08,7.815335078389166166e-05
1.138227691076430599e-08,7.630899774832600494e-05
1.140228091236494594e-08,7.469495997927489220e-05
1.142228491396558588e-08,7.316667819416163400e-05
1.144228891556622583e-08,7.154548086285386925e-05
1.146229291716686577e-08,6.963704223437289752e-05
1.148229691876750737e-08,6.725139272493984557e-05
1.150230092036814732e-08,6.422300459454167781e-05
1.152230492196878726e-08,6.042946155198562330e-05
1.154230892356942721e-08,5.580730706190218011e-05
