0	0.000163934431566174
1.99999999999962e-11	0.000285133839975283
4.00000000000057e-11	0.000381365084485144
6.00000000000019e-11	0.000446068935620565
7.99999999999981e-11	0.000474724540918037
9.99999999999943e-11	0.000465138215585124
1.20000000000004e-10	0.000417585620873748
1.40000000000000e-10	0.000334798288171167
1.59999999999996e-10	0.000221795228970994
1.80000000000006e-10	8.55701121112456e-05
2.00000000000002e-10	-6.53464222818169e-05
2.19999999999998e-10	-0.000221421879456483
2.39999999999994e-10	-0.000372720881059952
2.60000000000004e-10	-0.000509530377575354
2.80000000000000e-10	-0.000622971814252449
2.99999999999996e-10	-0.000705561756034489
3.20000000000006e-10	-0.000751685690346209
3.40000000000002e-10	-0.000757955159283131
3.59999999999998e-10	-0.000723425684677402
3.79999999999994e-10	-0.000649661682101170
4.00000000000004e-10	-0.000540644165179675
4.20000000000000e-10	-0.000402526916422494
4.39999999999996e-10	-0.000243256324659068
4.60000000000005e-10	-7.20786633839670e-05
4.80000000000002e-10	0.000101034330576040
4.99999999999998e-10	0.000266005568732174
5.19999999999994e-10	0.000413279513618020
5.40000000000004e-10	0.000534416526001111
5.60000000000000e-10	0.000622617335265549
5.79999999999996e-10	0.000673144683117537
6.00000000000005e-10	0.000683615635194580
6.20000000000002e-10	0.000654146168702237
6.39999999999998e-10	0.000587338917745012
6.59999999999994e-10	0.000488114809504862
6.80000000000003e-10	0.000363399134886484
7.00000000000000e-10	0.000221681750198328
7.19999999999996e-10	7.24790261736264e-05
7.40000000000005e-10	-7.42686512188008e-05
7.60000000000002e-10	-0.000208825957092406
7.79999999999998e-10	-0.000322278721605335
7.99999999999994e-10	-0.000407098279369708
8.20000000000003e-10	-0.000457618546322142
8.40000000000000e-10	-0.000470395765287934
8.59999999999996e-10	-0.000444428223166451
8.80000000000005e-10	-0.000381222035191913
9.00000000000001e-10	-0.000284698763234314
9.19999999999998e-10	-0.000160950578194358
9.39999999999994e-10	-1.78582664275197e-05
9.60000000000003e-10	0.000135403986213881
9.80000000000000e-10	0.000288945964819977
9.99999999999996e-10	0.000432784696842933
1.02000000000001e-09	0.000557474461099687
1.04000000000000e-09	0.000654703920979314
