# Time (s),Amplitude (V)
3.160632252901160188e-09,1.187519415295888606e-04
3.180636254501800547e-09,1.092710870394070178e-04
3.200640256102440907e-09,9.998518869120125337e-05
3.220644257703081266e-09,9.138853684840161635e-05
3.240648259303721625e-09,8.386866685402582003e-05
3.260652260904361570e-09,7.768483871320935397e-05
3.280656262505001929e-09,7.295563901166599160e-05
3.300660264105642288e-09,6.965640336949311979e-05
3.320664265706282234e-09,6.762652780623498966e-05
3.340668267306922593e-09,6.658610520721860407e-05
3.360672268907562952e-09,6.616072817131788363e-05
3.380676270508203311e-09,6.591277904051268404e-05
3.400680272108843670e-09,6.537711433486170873e-05
3.420684273709483615e-09,6.409876994633190595e-05
3.440688275310123975e-09,6.167018277427384907e-05
3.460692276910764334e-09,5.776545216736945132e-05
3.480696278511404279e-09,5.216934884398246317e-05
3.500700280112044638e-09,4.479910840891143480e-05
3.520704281712684997e-09,3.571750066463009901e-05
3.540708283313325356e-09,2.513621633574116533e-05
3.560712284913965715e-09,1.340922530649055615e-05
3.580716286514605661e-09,1.016396841889324453e-06
3.600720288115246020e-09,-1.146170715396320341e-05
3.620724289715886379e-09,-2.337638873093833623e-05
3.640728291316526324e-09,-3.404876706430496063e-05
3.660732292917166683e-09,-4.281081852690859086e-05
3.680736294517807043e-09,-4.904697976142345845e-05
3.700740296118447402e-09,-5.223373150242730217e-05
3.720744297719087761e-09,-5.197468242769378910e-05
3.740748299319727706e-09,-4.802892789721786458e-05
3.760752300920367652e-09,-4.033085265767438738e-05
3.780756302521008424e-09,-2.900005550633263040e-05
3.800760304121648370e-09,-1.434066642592630109e-05
3.820764305722289142e-09,3.170033431198746086e-06
3.840768307322929088e-09,2.290313054629040926e-05
3.860772308923569033e-09,4.410856192459514417e-05
3.880776310524209806e-09,6.595284053303523085e-05
3.900780312124849751e-09,8.756185802959070750e-05
3.920784313725490524e-09,1.080662862277557762e-04
3.940788315326130470e-09,1.266469351864222593e-04
3.960792316926770415e-09,1.425774221280337139e-04
3.980796318527411188e-09,1.552616619279325943e-04
4.000800320128051133e-09,1.642639971819668783e-04
4.020804321728691079e-09,1.693302251616116930e-04
4.040808323329331851e-09,1.703983234972024049e-04
4.060812324929971797e-09,1.675982929867136158e-04
4.080816326530611742e-09,1.612411868946896760e-04
4.100820328131252515e-09,1.517980418130098679e-04
4.120824329731892460e-09,1.398700262723313165e-04
4.140828331332533233e-09,1.261516432840922733e-04
4.160832332933173179e-09,1.113892303054903093e-04
4.180836334533813124e-09,9.633727017095595634e-05
4.200840336134453897e-09,8.171514313633546599e-05
4.220844337735093842e-09,6.816690660662778098e-05
4.240848339335734615e-09,5.622648841262910680e-05
4.260852340936374560e-09,4.629033433742942450e-05
4.280856342537014506e-09,3.859908246721717196e-05
4.300860344137655278e-09,3.322927479850948515e-05
4.320864345738295224e-09,3.009549504513382847e-05
4.340868347338935169e-09,2.896267895452951863e-05
4.360872348939575942e-09,2.946771906770240607e-05
4.380876350540215887e-09,3.114891794575718755e-05
4.400880352140855833e-09,3.348136705434681708e-05
4.420884353741496606e-09,3.591597173089434932e-05
4.440888355342136551e-09,3.791962746164920825e-05
4.460892356942777324e-09,3.901399187708219819e-05
4.480896358543417269e-09,3.881039371138977326e-05
4.500900360144057215e-09,3.703866808737604359e-05
4.520904361744697987e-09,3.356809123018035984e-05
4.540908363345337933e-09,2.841908316887527332e-05
4.560912364945978705e-09,2.176492344100427369e-05
4.580916366546618651e-09,1.392334669580448123e-05
4.600920368147258596e-09,5.338514110319604533e-06
4.620924369747899369e-09,-3.445545893588379383e-06
4.640928371348539315e-09,-1.181840460372986126e-05
4.660932372949179260e-09,-1.914155537833980204e-05
4.680936374549820033e-09,-2.478923627972865477e-05
4.700940376150459978e-09,-2.818923958200814003e-05
4.720944377751099924e-09,-2.886119040920400551e-05
4.740948379351740696e-09,-2.644992623302407986e-05
4.760952380952380642e-09,-2.075190269820999613e-05
4.780956382553021414e-09,-1.173297095459344698e-05
4.800960384153661360e-09,4.636086201987770636e-07
4.820964385754301305e-09,1.551946366975007102e-05
4.840968387354942078e-09,3.295364565592292627e-05
4.860972388955582023e-09,5.214471776129306260e-05
4.880976390556222796e-09,7.236113750762420457e-05
4.900980392156862742e-09,9.279818331786592078e-05
4.920984393757502687e-09,1.126192880510752480e-04
4.940988395358143460e-09,1.309993864303088645e-04
4.960992396958783405e-09,1.471677721448128463e-04
4.980996398559423351e-09,1.604480001694306784e-04
5.001000400160064123e-09,1.702925572096128978e-04
5.021004401760704069e-09,1.763103458634000375e-04
5.041008403361344014e-09,1.782854656168032022e-04
5.061012404961984787e-09,1.761862988080470957e-04
5.081016406562624732e-09,1.701644896997197589e-04
5.101020408163265505e-09,1.605440041447197370e-04
5.121024409763905450e-09,1.478010394539035807e-04
5.141028411364545396e-09,1.325360837487775455e-04
5.161032412965186169e-09,1.154398695529921962e-04
5.181036414565826114e-09,9.725530132870259363e-05
5.201040416166466887e-09,7.873764176349297634e-05
5.221044417767106832e-09,6.061530568276642735e-05
5.241048419367746778e-09,4.355353108937619301e-05
5.261052420968387550e-09,2.812298045760784236e-05
5.281056422569027496e-09,1.477498688502912582e-05
5.301060424169667441e-09,3.824721257683810035e-06
5.321064425770308214e-09,-4.556953533898740553e-06
5.341068427370948159e-09,-1.034272470144623624e-05
5.361072428971588105e-09,-1.363950550112975101e-05
5.381076430572228878e-09,-1.467140688874433046e-05
5.401080432172868823e-09,-1.375632900444869504e-05
5.421084433773509596e-09,-1.127786855135462475e-05
5.441088435374149541e-09,-7.654497505885107813e-06
5.461092436974789487e-09,-3.308100380624715424e-06
5.481096438575430259e-09,1.366045463281545691e-06
5.501100440176070205e-09,6.025897559166053523e-06
5.521104441776710977e-09,1.040419378887588053e-05
5.541108443377350923e-09,1.432358905760730142e-05
5.561112444977990868e-09,1.770450175661841672e-05
5.581116446578631641e-09,2.056528573471351216e-05
5.601120448179271586e-09,2.301486059187436115e-05
5.621124449779911532e-09,2.523843690224680748e-05
5.641128451380552305e-09,2.747743128670401049e-05
5.661132452981192250e-09,3.000504997334380367e-05
5.681136454581832196e-09,3.309930437120755517e-05
5.701140456182472968e-09,3.701539039928760169e-05
5.721144457783112914e-09,4.195940450484200534e-05
5.741148459383753686e-09,4.806528121412771671e-05
5.761152460984393632e-09,5.537662567184120687e-05
5.781156462585033577e-09,6.383479369959842121e-05
5.801160464185674350e-09,7.327416216245326882e-05
5.821164465786314295e-09,8.342506014072139091e-05
5.841168467386955068e-09,9.392432679233406916e-05
5.861172468987595014e-09,1.043329570569239491e-04
5.881176470588234959e-09,1.141598237016173739e-04
5.901180472188875732e-09,1.228900537811799870e-04
5.921184473789515677e-09,1.300163155798053399e-04
5.941188475390155623e-09,1.350710591643907073e-04
5.961192476990796395e-09,1.376576635667723172e-04
5.981196478591436341e-09,1.374784823919919801e-04
6.001200480192076286e-09,1.343579452996525889e-04
6.021204481792717059e-09,1.282591553709635786e-04
6.041208483393357004e-09,1.192928045747651517e-04
6.061212484993997777e-09,1.077176879137350756e-04
6.081216486594637722e-09,9.393260310952138451e-05
6.101220488195277668e-09,7.845994567482165603e-05
6.121224489795918441e-09,6.192181663791120321e-05
6.141228491396558386e-09,4.500992076214358872e-05
6.161232492997199159e-09,2.845091841544045310e-05
6.181236494597839104e-09,1.296918058369549434e-05
6.201240496198479050e-09,-7.509337741869179304e-07
6.221244497799119822e-09,-1.210111617292977776e-05
6.241248499399759768e-09,-2.058138804653185627e-05
6.261252501000399713e-09,-2.582675781428136853e-05
6.281256502601040486e-09,-2.762671508394879029e-05
6.301260504201680431e-09,-2.593643619327755308e-05
6.321264505802320377e-09,-2.087905652193140321e-05
6.341268507402961150e-09,-1.273888361588750639e-05
6.361272509003601095e-09,-1.945949785788696033e-06
6.381276510604241868e-09,1.094719807755148758e-05
6.401280512204881813e-09,2.529513005164085086e-05
6.421284513805521759e-09,4.039388271356912728e-05
6.441288515406162531e-09,5.551806421353869443e-05
6.461292517006802477e-09,6.995861109625916337e-05
6.481296518607443249e-09,8.305907696440859315e-05
6.501300520208083195e-09,9.424844208118017162e-05
6.521304521808723140e-09,1.030686594274520386e-04
6.541308523409363913e-09,1.091954817463441788e-04
6.561312525010003858e-09,1.124515248862013140e-04
6.581316526610643804e-09,1.128109896188640140e-04
6.601320528211284577e-09,1.103959583116447630e-04
6.621324529811924522e-09,1.054646742332204887e-04
6.641328531412564468e-09,9.839267028214200789e-05
6.661332533013205240e-09,8.964801329413402912e-05
6.681336534613845186e-09,7.976224652663955615e-05
6.701340536214485958e-09,6.929882858876259774e-05
6.721344537815125904e-09,5.882097049618431383e-05
6.741348539415765849e-09,4.886075931979843375e-05
6.761352541016406622e-09,3.989132989167208643e-05
6.781356542617046567e-09,3.230361507693164670e-05
6.801360544217687340e-09,2.638888630932521669e-05
6.821364545818327286e-09,2.232791072582377339e-05
6.841368547418967231e-09,2.018712441975931081e-05
6.861372549019608004e-09,1.992178032577024188e-05
6.881376550620247949e-09,2.138560178177811524e-05
6.901380552220887895e-09,2.434608527894672946e-05
6.921384553821528667e-09,2.850427178397089861e-05
6.941388555422168613e-09,3.351756437314084311e-05
6.961392557022808558e-09,3.902402430679217243e-05
6.981396558623449331e-09,4.466653534012920968e-05
7.001400560224089276e-09,5.011528757638093875e-05
7.021404561824730049e-09,5.508719144963268686e-05
7.041408563425369994e-09,5.936107728939506124e-05
7.061412565026009940e-09,6.278784884875535837e-05
7.081416566626650713e-09,6.529511861679939745e-05
7.101420568227290658e-09,6.688623442215335679e-05
7.121424569827931431e-09,6.763398548589817563e-05
7.141428571428571376e-09,6.766962697324643784e-05
7.161432573029211322e-09,6.716816268294271042e-05
7.181436574629852094e-09,6.633105686469205841e-05
7.201440576230492040e-09,6.536769410497080554e-05
7.221444577831131985e-09,6.447696229345990652e-05
7.241448579431772758e-09,6.383029549880706803e-05
7.261452581032412703e-09,6.355738504876723210e-05
7.281456582633052649e-09,6.373555800236596484e-05
7.301460584233693421e-09,6.438354755234467549e-05
7.321464585834333367e-09,6.546005889404441294e-05
7.341468587434974140e-09,6.686718884540413974e-05
7.361472589035614085e-09,6.845841150991932144e-05
7.381476590636254031e-09,7.005051890520338771e-05
7.401480592236894803e-09,7.143862644405060735e-05
7.421484593837534749e-09,7.241313703645659028e-05
7.441488595438175521e-09,7.277741869584084054e-05
7.461492597038815467e-09,7.236489795004320651e-05
7.481496598639455412e-09,7.105430836510745691e-05
7.501500600240095358e-09,6.878195739068324261e-05
7.521504601840735303e-09,6.555007703698590186e-05
7.541508603441376903e-09,6.143059090111628584e-05
7.561512605042016849e-09,5.656394380608278021e-05
7.581516606642656794e-09,5.115297969434354799e-05
7.601520608243296739e-09,4.545219568930985386e-05
7.621524609843936685e-09,3.975302239716568917e-05
7.641528611444578285e-09,3.436606093918096372e-05
7.661532613045218230e-09,2.960142695111449098e-05
7.681536614645858176e-09,2.574849593955066526e-05
7.701540616246498121e-09,2.305640298766574667e-05
7.721544617847138067e-09,2.171661850124411726e-05
7.741548619447779667e-09,2.184880207894550905e-05
7.761552621048419612e-09,2.349093605194256838e-05
7.781556622649059557e-09,2.659447151461453329e-05
7.801560624249699503e-09,3.102490002039276718e-05
7.821564625850339448e-09,3.656781419424409328e-05
7.841568627450981048e-09,4.294016304617690718e-05
7.861572629051620994e-09,4.980606607002512623e-05
7.881576630652260939e-09,5.679624664930538018e-05
7.901580632252900885e-09,6.352989988509121530e-05
7.921584633853540830e-09,6.963763900253530398e-05
7.941588635454180776e-09,7.478407955506660297e-05
7.961592637054822375e-09,7.868862776021505641e-05
7.981596638655462321e-09,8.114313859411439425e-05
8.001600640256102266e-09,8.202529491041149544e-05
8.021604641856742212e-09,8.130681942682446001e-05
8.041608643457382157e-09,7.905595064942595425e-05
8.061612645058023757e-09,7.543397157232143671e-05
8.081616646658663703e-09,7.068595363070332642e-05
8.101620648259303648e-09,6.512624412987759502e-05
8.121624649859943594e-09,5.911955987532074088e-05
8.141628651460583539e-09,5.305883155927304523e-05
8.161632653061223485e-09,4.734115447278229593e-05
8.181636654661865084e-09,4.234332764103619347e-05
8.201640656262505030e-09,3.839849717505808155e-05
8.221644657863144975e-09,3.577535806160775709e-05
8.241648659463784921e-09,3.466121535671572217e-05
8.261652661064424866e-09,3.514997026502506770e-05
8.281656662665066466e-09,3.723579352118490290e-05
8.301660664265706412e-09,4.081289685225014089e-05
8.321664665866346357e-09,4.568143515486901225e-05
8.341668667466986303e-09,5.155919118056657513e-05
8.361672669067626248e-09,5.809833496021525021e-05
8.381676670668267848e-09,6.490623457660937628e-05
8.401680672268907793e-09,7.156904308490236405e-05
8.421684673869547739e-09,7.767661424103332779e-05
8.441688675470187684e-09,8.284721802366841578e-05
8.461692677070827630e-09,8.675054081305888097e-05
8.481696678671469230e-09,8.912756355232179478e-05
8.501700680272109175e-09,8.980610731988420813e-05
8.521704681872749121e-09,8.871110701307294820e-05
8.541708683473389066e-09,8.586900306267394867e-05
8.561712685074029011e-09,8.140600743919749159e-05
8.581716686674668957e-09,7.554038049657681728e-05
8.601720688275310557e-09,6.856922547855562669e-05
8.621724689875950502e-09,6.085064446453797109e-05
8.641728691476590448e-09,5.278238207944938867e-05
8.661732693077230393e-09,4.477829379372403972e-05
8.681736694677870339e-09,3.724410115447518156e-05
8.701740696278511938e-09,3.055392924072823234e-05
8.721744697879151884e-09,2.502906040814245077e-05
8.741748699479791829e-09,2.092018732220699410e-05
8.761752701080431775e-09,1.839421742065893074e-05
8.781756702681071720e-09,1.752638538869706445e-05
8.801760704281711666e-09,1.829808910536132727e-05
8.821764705882353266e-09,2.060049980551256546e-05
8.841768707482993211e-09,2.424363226305622276e-05
8.861772709083633157e-09,2.897021892388730786e-05
8.881776710684273102e-09,3.447343479734221407e-05
8.901780712284913048e-09,4.041728629047554137e-05
8.921784713885554647e-09,4.645832158645053143e-05
8.941788715486194593e-09,5.226725214986955990e-05
8.961792717086834538e-09,5.754909825715818854e-05
8.981796718687474484e-09,6.206058405106164950e-05
9.001800720288114429e-09,6.562370163969308767e-05
9.021804721888756029e-09,6.813462617072190385e-05
9.041808723489395975e-09,6.956747717624505714e-05
9.061812725090035920e-09,6.997276517059999065e-05
9.081816726690675866e-09,6.947071397743293192e-05
9.101820728291315811e-09,6.823998561071718176e-05
9.121824729891957411e-09,6.650263389645838985e-05
9.141828731492597356e-09,6.450635599547167637e-05
9.161832733093237302e-09,6.250528194703085239e-05
9.181836734693877247e-09,6.074063038472250141e-05
9.201840736294517193e-09,5.942255823809916679e-05
9.221844737895157138e-09,5.871444383535072892e-05
9.241848739495798738e-09,5.872067246615508742e-05
9.261852741096438684e-09,5.947875256549578303e-05
9.281856742697078629e-09,6.095629528549020935e-05
9.301860744297718574e-09,6.305305989250643514e-05
9.321864745898358520e-09,6.560792403145865944e-05
9.341868747499000120e-09,6.841030410183705909e-05
9.361872749099640065e-09,7.121524885903474014e-05
9.381876750700280011e-09,7.376117884796615492e-05
9.401880752300919956e-09,7.578906198112500092e-05
9.421884753901559902e-09,7.706171361972497110e-05
9.441888755502199847e-09,7.738189473696105859e-05
9.461892757102841447e-09,7.660795531454642963e-05
9.481896758703481392e-09,7.466592735712077283e-05
9.501900760304121338e-09,7.155720268713476888e-05
9.521904761904761283e-09,6.736121998952328271e-05
9.541908763505401229e-09,6.223291455780895654e-05
9.561912765106042829e-09,5.639503132939604558e-05
9.581916766706682774e-09,5.012574432761585791e-05
9.601920768307322720e-09,4.374234101934567866e-05
9.621924769907962665e-09,3.758199751460988532e-05
9.641928771508602611e-09,3.198087222402336277e-05
9.661932773109244210e-09,2.725286800338513028e-05
9.681936774709884156e-09,2.366944755099923781e-05
9.701940776310524101e-09,2.144183115454877442e-05
9.721944777911164047e-09,2.070676296233311413e-05
9.741948779511803992e-09,2.151681063866915541e-05
9.761952781112445592e-09,2.383587753273940063e-05
9.781956782713085538e-09,2.754027458683985552e-05
9.801960784313725483e-09,3.242534244009715469e-05
9.821964785914365429e-09,3.821725556158533200e-05
9.841968787515005374e-09,4.458930301261771281e-05
9.861972789115645320e-09,5.118164652548687094e-05
9.881976790716286919e-09,5.762332524752355529e-05
9.901980792316926865e-09,6.355512298833256870e-05
9.921984793917566810e-09,6.865184843393891271e-05
9.941988795518206756e-09,7.264260621603577128e-05
9.961992797118846701e-09,7.532775560955819140e-05
9.981996798719488301e-09,7.659145679463240570e-05
1.000200080032012825e-08,7.640897935287995228e-05
1.002200480192076819e-08,7.484827667621297216e-05
1.004200880352140814e-08,7.206569235367486152e-05
1.006201280512204808e-08,6.829603728497431387e-05
1.008201680672268803e-08,6.383763541928094557e-05
1.010202080832332963e-08,5.903325860465859058e-05
1.012202480992396957e-08,5.424813631079801652e-05
1.014202881152460952e-08,4.984641682668350393e-05
1.016203281312524946e-08,4.616756054514471161e-05
1.018203681472588941e-08,4.350415625786131411e-05
1.020204081632653101e-08,4.208256713697222640e-05
1.022204481792717096e-08,4.204763944314477531e-05
1.024204881952781090e-08,4.345245488491660961e-05
1.026205282112845085e-08,4.625379290332046753e-05
1.028205682272909079e-08,5.031361192036165570e-05
1.030206082432973239e-08,5.540648145880308715e-05
1.032206482593037234e-08,6.123252398299247894e-05
1.034206882753101228e-08,6.743508002809510654e-05
1.036207282913165223e-08,7.362201459362190505e-05
1.038207683073229217e-08,7.938935560574116469e-05
1.040208083233293377e-08,8.434581081586772734e-05
1.042208483393357372e-08,8.813665682022803292e-05
1.044208883553421366e-08,9.046553605477047335e-05
1.046209283713485361e-08,9.111283169966693195e-05
1.048209683873549356e-08,8.994950753096255804e-05
1.050210084033613350e-08,8.694558576803238870e-05
1.052210484193677510e-08,8.217277232016116488e-05
1.054210884353741505e-08,7.580110386152571816e-05
1.056211284513805499e-08,6.808986139994593879e-05
1.058211684673869494e-08,5.937334676751028430e-05
1.060212084833933488e-08,5.004242940160680752e-05
1.062212484993997648e-08,4.052302126634862485e-05
1.064212885154061643e-08,3.125281224837637864e-05
1.066213285314125637e-08,2.265768625902819450e-05
1.068213685474189632e-08,1.512923479302163431e-05
1.070214085634253626e-08,9.004690941835286731e-06
1.072214485794317621e-08,4.550429934595769983e-06
1.074214885954381781e-08,1.949934613461685309e-06
1.076215286114445776e-08,1.296822898322954041e-06
1.078215686274509770e-08,2.593199681882065397e-06
1.080216086434573765e-08,5.753250243876038391e-06
1.082216486594637759e-08,1.061165918176832879e-05
1.084216886754701919e-08,1.693614010239044527e-05
1.086217286914765914e-08,2.444311642526700637e-05
1.088217687074829908e-08,3.281541843513188404e-05
1.090218087234893903e-08,4.172076710985185045e-05
1.092218487394957897e-08,5.082980664960793315e-05
1.094218887555022057e-08,5.983252451349907312e-05
1.096219287715086052e-08,6.845205372678142075e-05
1.098219687875150046e-08,7.645507545839619009e-05
1.100220088035214041e-08,8.365831391690184957e-05
1.102220488195278035e-08,8.993092059034310699e-05
1.104220888355342195e-08,9.519285869223437582e-05
1.106221288515406190e-08,9.940969877910837147e-05
1.108221688675470185e-08,1.025845011944399193e-04
1.110222088835534179e-08,1.047476711343338493e-04
1.112222488995598174e-08,1.059458123801548080e-04
1.114222889155662168e-08,1.062306657327481620e-04
1.116223289315726328e-08,1.056491932182007209e-04
1.118223689475790323e-08,1.042357606301903643e-04
1.120224089635854317e-08,1.020071863619115944e-04
1.122224489795918312e-08,9.896117682150159015e-05
1.124224889955982306e-08,9.507837578069833369e-05
1.126225290116046466e-08,9.032793814851348187e-05
1.128225690276110461e-08,8.467622131600126528e-05
1.130226090436174455e-08,7.809789334885624255e-05
1.132226490596238450e-08,7.058850965317866417e-05
1.134226890756302445e-08,6.217742824120790063e-05
1.136227290916366439e-08,5.293983405203576547e-05
1.138227691076430599e-08,4.300663510008966001e-05
1.140228091236494594e-08,3.257108142203543171e-05
1.142228491396558588e-08,2.189113897737690994e-05
1.144228891556622583e-08,1.128691524549245523e-05
1.146229291716686577e-08,1.132765423766729160e-06
1.148229691876750737e-08,-8.155913265832267752e-06
1.150230092036814732e-08,-1.614079173588613611e-05
1.152230492196878726e-08,-2.238282252801244694e-05
1.154230892356942721e-08,-2.646739609485212411e-05
