# Time (s),Amplitude (V)
3.380676270508203311e-09,1.366685530274161248e-04
3.400680272108843670e-09,1.341630356061739569e-04
3.420684273709483615e-09,1.300798926782111486e-04
3.440688275310123975e-09,1.243830932199597918e-04
3.460692276910764334e-09,1.170879083890208496e-04
3.480696278511404279e-09,1.082681281832648796e-04
3.500700280112044638e-09,9.806053470773541149e-05
3.520704281712684997e-09,8.666609243601577797e-05
3.540708283313325356e-09,7.434751512672417941e-05
3.560712284913965715e-09,6.142309805628470170e-05
3.580716286514605661e-09,4.825694771590143613e-05
3.600720288115246020e-09,3.524598271885037910e-05
3.620724289715886379e-09,2.280430297612366864e-05
3.640728291316526324e-09,1.134571391826578490e-05
3.660732292917166683e-09,1.265335485948456944e-06
3.680736294517807043e-09,-7.078688359587621804e-06
3.700740296118447402e-09,-1.338234116808417900e-05
3.720744297719087761e-09,-1.741075104355093966e-05
3.740748299319727706e-09,-1.901018408297157239e-05
3.760752300920367652e-09,-1.811628872882085144e-05
3.780756302521008424e-09,-1.475807630125691663e-05
3.800760304121648370e-09,-9.057367613359612103e-06
3.820764305722289142e-09,-1.223698589942534743e-06
3.840768307322929088e-09,8.455057531243757393e-06
3.860772308923569033e-09,1.962584441202552783e-05
3.880776310524209806e-09,3.188662793532446443e-05
3.900780312124849751e-09,4.480475400751973068e-05
3.920784313725490524e-09,5.793644277649601229e-05
3.940788315326130470e-09,7.084634887730919563e-05
3.960792316926770415e-09,8.312612922344509889e-05
3.980796318527411188e-09,9.441103673875669139e-05
4.000800320128051133e-09,1.043936948278220028e-04
4.020804321728691079e-09,1.128343939408969770e-04
4.040808323329331851e-09,1.195674757759408637e-04
4.060812324929971797e-09,1.245036175044657030e-04
4.080816326530611742e-09,1.276280816214428590e-04
4.100820328131252515e-09,1.289952400048221897e-04
4.120824329731892460e-09,1.287198977894723074e-04
4.140828331332533233e-09,1.269661198472650369e-04
4.160832332933173179e-09,1.239343889874253287e-04
4.180836334533813124e-09,1.198479929321381827e-04
4.200840336134453897e-09,1.149395432246566552e-04
4.220844337735093842e-09,1.094384742477907556e-04
4.240848339335734615e-09,1.035602594212533503e-04
4.260852340936374560e-09,9.749792314522029207e-05
4.280856342537014506e-09,9.141623310716194399e-05
4.300860344137655278e-09,8.544874245374652609e-05
4.320864345738295224e-09,7.969763069384328078e-05
4.340868347338935169e-09,7.423608194205277833e-05
4.360872348939575942e-09,6.911275429372115047e-05
4.380876350540215887e-09,6.435774789598667166e-05
4.400880352140855833e-09,5.998938197310632045e-05
4.420884353741496606e-09,5.602104946186433026e-05
4.440888355342136551e-09,5.246743475048411850e-05
4.460892356942777324e-09,4.934945379045469426e-05
4.480896358543417269e-09,4.669740090584639992e-05
4.500900360144057215e-09,4.455195353216518083e-05
4.520904361744697987e-09,4.296288230916605575e-05
4.540908363345337933e-09,4.198552461886358134e-05
4.560912364945978705e-09,4.167528876284054665e-05
4.580916366546618651e-09,4.208064738795219630e-05
4.600920368147258596e-09,4.323523743437577844e-05
4.620924369747899369e-09,4.514979690234303489e-05
4.640928371348539315e-09,4.780472630754194663e-05
4.660932372949179260e-09,5.114405890925047396e-05
4.680936374549820033e-09,5.507155706503476830e-05
4.700940376150459978e-09,5.944952538487370129e-05
4.720944377751099924e-09,6.410075213961625431e-05
4.740948379351740696e-09,6.881377006289630916e-05
4.760952380952380642e-09,7.335138099448399113e-05
4.780956382553021414e-09,7.746213282677659386e-05
4.800960384153661360e-09,8.089419020636465772e-05
4.820964385754301305e-09,8.341082064922303145e-05
4.840968387354942078e-09,8.480654208122485242e-05
4.860972388955582023e-09,8.492286072862988795e-05
4.880976390556222796e-09,8.366248058670164604e-05
4.900980392156862742e-09,8.100089379773786570e-05
4.920984393757502687e-09,7.699436658310203753e-05
4.940988395358143460e-09,7.178351408025235314e-05
4.960992396958783405e-09,6.559190057727775258e-05
4.980996398559423351e-09,5.871939559275730068e-05
5.001000400160064123e-09,5.153034346762611539e-05
5.021004401760704069e-09,4.443694424886808692e-05
5.041008403361344014e-09,3.787857466923376804e-05
5.061012404961984787e-09,3.229807784072820191e-05
5.081016406562624732e-09,2.811629800981835361e-05
5.101020408163265505e-09,2.570631421382396702e-05
5.121024409763905450e-09,2.536891970195208928e-05
5.141028411364545396e-09,2.731089332036707869e-05
5.161032412965186169e-09,3.162751121990629237e-05
5.181036414565826114e-09,3.829055484056345508e-05
5.201040416166466887e-09,4.714279292000645192e-05
5.221044417767106832e-09,5.789956572059554098e-05
5.241048419367746778e-09,7.015769821230139706e-05
5.261052420968387550e-09,8.341153885666280029e-05
5.281056422569027496e-09,9.707548767217014454e-05
5.301060424169667441e-09,1.105119680791601154e-04
5.321064425770308214e-09,1.230634375500897176e-04
5.341068427370948159e-09,1.340867458280390885e-04
5.361072428971588105e-09,1.429879560445573687e-04
5.381076430572228878e-09,1.492556577886281659e-04
5.401080432172868823e-09,1.524908301795039700e-04
5.421084433773509596e-09,1.524314584521302537e-04
5.441088435374149541e-09,1.489703635846374458e-04
5.461092436974789487e-09,1.421650582453680065e-04
5.481096438575430259e-09,1.322388747651864380e-04
5.501100440176070205e-09,1.195730976792566935e-04
5.521104441776710977e-09,1.046903465864078232e-04
5.541108443377350923e-09,8.822996441708012990e-05
5.561112444977990868e-09,7.091664117577153057e-05
5.581116446578631641e-09,5.352391479428543676e-05
5.601120448179271586e-09,3.683451325413924913e-05
5.621124449779911532e-09,2.159971487578245592e-05
5.641128451380552305e-09,8.499992214725625027e-06
5.661132452981192250e-09,-1.890837807125339060e-06
5.681136454581832196e-09,-9.135908415431707059e-06
5.701140456182472968e-09,-1.295828870819897333e-05
5.721144457783112914e-09,-1.325530901767897648e-05
5.741148459383753686e-09,-1.010335981053929001e-05
5.761152460984393632e-09,-3.752839240758887234e-06
5.781156462585033577e-09,5.386510105446351351e-06
5.801160464185674350e-09,1.676907842256554184e-05
5.821164465786314295e-09,2.974436892707304285e-05
5.841168467386955068e-09,4.359372924657313583e-05
5.861172468987595014e-09,5.757074105045915507e-05
5.881176470588234959e-09,7.094295493107125581e-05
5.901180472188875732e-09,8.303257233371156578e-05
5.921184473789515677e-09,9.325373193855967114e-05
5.941188475390155623e-09,1.011442518355736410e-04
5.961192476990796395e-09,1.063900003096792464e-04
5.981196478591436341e-09,1.088404985380505988e-04
6.001200480192076286e-09,1.085148728086147009e-04
6.021204481792717059e-09,1.055978416487287236e-04
6.041208483393357004e-09,1.004260107862180732e-04
6.061212484993997777e-09,9.346532110196467951e-05
6.081216486594637722e-09,8.528101740789425741e-05
6.101220488195277668e-09,7.650194758157419250e-05
6.121224489795918441e-09,6.778133568724170990e-05
6.141228491396558386e-09,5.975637899463624709e-05
6.161232492997199159e-09,5.300908470473020251e-05
6.181236494597839104e-09,4.803068361435385816e-05
6.201240496198479050e-09,4.519173948434036765e-05
6.221244497799119822e-09,4.471972761055660714e-05
6.241248499399759768e-09,4.668540477095895608e-05
6.261252501000399713e-09,5.099876253888460372e-05
6.281256502601040486e-09,5.741477889095481521e-05
6.301260504201680431e-09,6.554859393605202262e-05
6.321264505802320377e-09,7.489917002224837138e-05
6.341268507402961150e-09,8.487998857910656757e-05
6.361272509003601095e-09,9.485491643957560427e-05
6.381276510604241868e-09,1.041770683102547938e-04
6.401280512204881813e-09,1.122283178239842226e-04
6.421284513805521759e-09,1.184570774999933014e-04
6.441288515406162531e-09,1.224120795625956539e-04
6.461292517006802477e-09,1.237701377953465468e-04
6.481296518607443249e-09,1.223562399811517639e-04
6.501300520208083195e-09,1.181547882078770806e-04
6.521304521808723140e-09,1.113113416654592358e-04
6.541308523409363913e-09,1.021247906186521304e-04
6.561312525010003858e-09,9.103046595891331396e-05
6.581316526610643804e-09,7.857523109859986389e-05
6.601320528211284577e-09,6.538607909987408497e-05
6.621324529811924522e-09,5.213413915886149630e-05
6.641328531412564468e-09,3.949626014709772083e-05
6.661332533013205240e-09,2.811646942610592732e-05
6.681336534613845186e-09,1.856959541173934332e-05
6.701340536214485958e-09,1.132919384840776040e-05
6.721344537815125904e-09,6.741640456828356051e-06
6.741348539415765849e-09,5.007864424716998631e-06
6.761352541016406622e-09,6.173722717256313863e-06
6.781356542617046567e-09,1.012948418443311968e-05
6.801360544217687340e-09,1.661833801706114131e-05
6.821364545818327286e-09,2.525329756607398490e-05
6.841368547418967231e-09,3.554137129614903627e-05
6.861372549019608004e-09,4.691344810013963173e-05
6.881376550620247949e-09,5.875801990392188313e-05
6.901380552220887895e-09,7.045665954313087538e-05
6.921384553821528667e-09,8.141909779148999459e-05
6.941388555422168613e-09,9.111580341807701863e-05
6.961392557022808558e-09,9.910615903756429617e-05
6.981396558623449331e-09,1.050606300710082530e-04
7.001400560224089276e-09,1.087757239574887124e-04
7.021404561824730049e-09,1.101810056271842325e-04
7.041408563425369994e-09,1.093379428119347653e-04
7.061412565026009940e-09,1.064308685057837391e-04
7.081416566626650713e-09,1.017508351634312030e-04
7.101420568227290658e-09,9.567356539403342093e-05
7.121424569827931431e-09,8.863305023594974857e-05
7.141428571428571376e-09,8.109258747857766864e-05
7.161432573029211322e-09,7.351517471142027477e-05
7.181436574629852094e-09,6.633516843867691382e-05
7.201440576230492040e-09,5.993299344377598839e-05
7.221444577831131985e-09,5.461444538211146336e-05
7.241448579431772758e-09,5.059579138861411819e-05
7.261452581032412703e-09,4.799546158523642015e-05
7.281456582633052649e-09,4.683266664259366129e-05
7.301460584233693421e-09,4.703280370415122461e-05
7.321464585834333367e-09,4.843905650573518499e-05
7.341468587434974140e-09,5.082918563448133545e-05
7.361472589035614085e-09,5.393616854268727320e-05
7.381476590636254031e-09,5.747110812140946877e-05
7.401480592236894803e-09,6.114669886427967960e-05
7.421484593837534749e-09,6.469952898298183294e-05
7.441488595438175521e-09,6.790960535387721752e-05
7.461492597038815467e-09,7.061570799950984989e-05
7.481496598639455412e-09,7.272549658065195711e-05
7.501500600240095358e-09,7.421968131628811128e-05
7.521504601840735303e-09,7.515000804976943913e-05
7.541508603441376903e-09,7.563126181455534123e-05
7.561512605042016849e-09,7.582793393627182876e-05
7.581516606642656794e-09,7.593659399336047898e-05
7.601520608243296739e-09,7.616533225918496839e-05
7.621524609843936685e-09,7.671186770470586180e-05
7.641528611444578285e-09,7.774203465134920201e-05
7.661532613045218230e-09,7.937035856575989554e-05
7.681536614645858176e-09,8.164430718367243973e-05
7.701540616246498121e-09,8.453356429301552510e-05
7.721544617847138067e-09,8.792533504955633242e-05
7.741548619447779667e-09,9.162627551058159998e-05
7.761552621048419612e-09,9.537117254209666404e-05
7.781556622649059557e-09,9.883801451767402785e-05
7.801560624249699503e-09,1.016686211648351070e-04
7.821564625850339448e-09,1.034935749783535779e-04
7.841568627450981048e-09,1.039598466809550545e-04
7.861572629051620994e-09,1.027592585620979441e-04
7.881576630652260939e-09,9.965580111741105009e-05
7.901580632252900885e-09,9.450982156215939406e-05
7.921584633853540830e-09,8.729724028173283922e-05
7.941588635454180776e-09,7.812221705922785936e-05
7.961592637054822375e-09,6.722206839225532051e-05
7.981596638655462321e-09,5.496370798203724893e-05
8.001600640256102266e-09,4.183141579054794026e-05
8.021604641856742212e-09,2.840630344912904330e-05
8.041608643457382157e-09,1.533839928638220808e-05
8.061612645058023757e-09,3.312788534752055973e-06
8.081616646658663703e-09,-6.988320832004340030e-06
8.101620648259303648e-09,-1.492540858957866834e-05
8.121624649859943594e-09,-1.994093437872024221e-05
8.141628651460583539e-09,-2.159566669555905590e-05
8.161632653061223485e-09,-1.959970722133198650e-05
8.181636654661865084e-09,-1.383612244691138953e-05
8.201640656262505030e-09,-4.375485721096416969e-06
8.221644657863144975e-09,8.519859840730870381e-06
8.241648659463784921e-09,2.440241300495778979e-05
8.261652661064424866e-09,4.265695037766218062e-05
8.281656662665066466e-09,6.252807843949683613e-05
8.301660664265706412e-09,8.315656380837874249e-05
8.321664665866346357e-09,1.036225422646831263e-04
8.341668667466986303e-09,1.229932495395436574e-04
8.361672669067626248e-09,1.403725936189824646e-04
8.381676670668267848e-09,1.549497217402631319e-04
8.401680672268907793e-09,1.660437383347114536e-04
8.421684673869547739e-09,1.731419056603119102e-04
8.441688675470187684e-09,1.759289988108420587e-04
8.461692677070827630e-09,1.743059730717458529e-04
8.481696678671469230e-09,1.683967067115836136e-04
8.501700680272109175e-09,1.585422711299785362e-04
8.521704681872749121e-09,1.452829120263370434e-04
8.541708683473389066e-09,1.293286559547507820e-04
8.561712685074029011e-09,1.115201418266430027e-04
8.581716686674668957e-09,9.278187439119255358e-05
8.601720688275310557e-09,7.407056910196550478e-05
8.621724689875950502e-09,5.632157493264199988e-05
8.641728691476590448e-09,4.039650264062021750e-05
8.661732693077230393e-09,2.703514026581569399e-05
8.681736694677870339e-09,1.681450613215031904e-05
8.701740696278511938e-09,1.011748450378190238e-05
8.721744697879151884e-09,7.112933260872269514e-06
8.741748699479791829e-09,7.748478834742916183e-06
8.761752701080431775e-09,1.175646102705175391e-05
8.781756702681071720e-09,1.867270423663267313e-05
8.801760704281711666e-09,2.786701942923547879e-05
8.821764705882353266e-09,3.858362989716555483e-05
8.841768707482993211e-09,4.998910706557834583e-05
8.861772709083633157e-09,6.122493792204528225e-05
8.881776710684273102e-09,7.146155227359331133e-05
8.901780712284913048e-09,7.995053494365044410e-05
8.921784713885554647e-09,8.607184273010538150e-05
8.941788715486194593e-09,8.937313394741464240e-05
8.961792717086834538e-09,8.959878336299360489e-05
8.981796718687474484e-09,8.670677011328594645e-05
9.001800720288114429e-09,8.087235423830997118e-05
9.021804721888756029e-09,7.247825519243552184e-05
9.041808723489395975e-09,6.209186494777324799e-05
9.061812725090035920e-09,5.043081940320406486e-05
9.081816726690675866e-09,3.831896650639730976e-05
9.101820728291315811e-09,2.663536392991680633e-05
9.121824729891957411e-09,1.625937659875569119e-05
9.141828731492597356e-09,8.015197494230561046e-06
9.161832733093237302e-09,2.619167738483565518e-06
9.181836734693877247e-09,6.331199000872635597e-07
9.201840736294517193e-09,2.426620157568053270e-06
9.221844737895157138e-09,8.150460753992141099e-06
9.241848739495798738e-09,1.772308528692353270e-05
9.261852741096438684e-09,3.083085587047903618e-05
9.281856742697078629e-09,4.694223975375431057e-05
9.301860744297718574e-09,6.533515385587568215e-05
9.321864745898358520e-09,8.513590986103828175e-05
9.341868747499000120e-09,1.053674984370619246e-04
9.361872749099640065e-09,1.250043818064823563e-04
9.381876750700280011e-09,1.430305641950529723e-04
9.401880752300919956e-09,1.584975042489307614e-04
9.421884753901559902e-09,1.705784351736230810e-04
9.441888755502199847e-09,1.786158673666104709e-04
9.461892757102841447e-09,1.821594522548666557e-04
9.481896758703481392e-09,1.809919606117620940e-04
9.501900760304121338e-09,1.751418390532333280e-04
9.521904761904761283e-09,1.648816116038163612e-04
9.541908763505401229e-09,1.507122404135465769e-04
9.561912765106042829e-09,1.333343993763977376e-04
9.581916766706682774e-09,1.136083955096755345e-04
9.601920768307322720e-09,9.250514798624266807e-05
9.621924769907962665e-09,7.105116269503648752e-05
9.641928771508602611e-09,5.027078911914233616e-05
9.661932773109244210e-09,3.112919517121247694e-05
9.681936774709884156e-09,1.447943565164276805e-05
9.701940776310524101e-09,1.016725277201601087e-06
9.721944777911164047e-09,-8.757425627462303913e-06
9.741948779511803992e-09,-1.455916750141255845e-05
9.761952781112445592e-09,-1.633304955395649313e-05
9.781956782713085538e-09,-1.424904044221304681e-05
9.801960784313725483e-09,-8.686170698262705742e-06
9.821964785914365429e-09,-2.039490073899039507e-07
9.841968787515005374e-09,1.049655751172912357e-05
9.861972789115645320e-09,2.261947103835369575e-05
9.881976790716286919e-09,3.532571087694490642e-05
9.901980792316926865e-09,4.778621932389305805e-05
9.921984793917566810e-09,5.923349143165243177e-05
9.941988795518206756e-09,6.900822824109834443e-05
9.961992797118846701e-09,7.659826348981206893e-05
9.981996798719488301e-09,8.166741970263441137e-05
1.000200080032012825e-08,8.407259878801831858e-05
1.002200480192076819e-08,8.386816379630061011e-05
1.004200880352140814e-08,8.129747505767667270e-05
1.006201280512204808e-08,7.677225486841122298e-05
1.008201680672268803e-08,7.084121943997315890e-05
1.010202080832332963e-08,6.415008715851596029e-05
1.012202480992396957e-08,5.739560652019454375e-05
1.014202881152460952e-08,5.127661219893654574e-05
1.016203281312524946e-08,4.644529104113691677e-05
1.018203681472588941e-08,4.346181092722578327e-05
1.020204081632653101e-08,4.275523667654483091e-05
1.022204481792717096e-08,4.459324338267397082e-05
1.024204881952781090e-08,4.906256527163435659e-05
1.026205282112845085e-08,5.606142387593961477e-05
1.028205682272909079e-08,6.530440719283526010e-05
1.030206082432973239e-08,7.633947062335104232e-05
1.032206482593037234e-08,8.857595174908747108e-05
1.034206882753101228e-08,1.013217838698458244e-04
1.036207282913165223e-08,1.138275026534984476e-04
1.038207683073229217e-08,1.253342037984591230e-04
1.040208083233293377e-08,1.351223551216740358e-04
1.042208483393357372e-08,1.425583102346708922e-04
1.044208883553421366e-08,1.471355167033780345e-04
1.046209283713485361e-08,1.485077501857524733e-04
1.048209683873549356e-08,1.465122161379543047e-04
1.050210084033613350e-08,1.411810099582522563e-04
1.052210484193677510e-08,1.327401736534101801e-04
1.054210884353741505e-08,1.215963847104438596e-04
1.056211284513805499e-08,1.083121099469267553e-04
1.058211684673869494e-08,9.357080269869250848e-05
1.060212084833933488e-08,7.813436791836460543e-05
1.062212484993997648e-08,6.279562491778892762e-05
1.064212885154061643e-08,4.832882873173624592e-05
1.066213285314125637e-08,3.544144653907170512e-05
1.068213685474189632e-08,2.473031574767061954e-05
1.070214085634253626e-08,1.664503879401570631e-05
1.072214485794317621e-08,1.146101285963790580e-05
1.074214885954381781e-08,9.263878896372995233e-06
1.076215286114445776e-08,9.946442068789915713e-06
1.078215686274509770e-08,1.321831120273817642e-05
1.080216086434573765e-08,1.862767920840645335e-05
1.082216486594637759e-08,2.559387247479506808e-05
1.084216886754701919e-08,3.344858601079693104e-05
1.086217286914765914e-08,4.148313877914667168e-05
1.088217687074829908e-08,4.899866849872438817e-05
1.090218087234893903e-08,5.535596507274024946e-05
1.092218487394957897e-08,6.002163243754326703e-05
1.094218887555022057e-08,6.260747244075424794e-05
1.096219287715086052e-08,6.290039024634761769e-05
1.098219687875150046e-08,6.088070472270162164e-05
1.100220088035214041e-08,5.672747377811533263e-05
1.102220488195278035e-08,5.081026882781205817e-05
1.104220888355342195e-08,4.366770307195421921e-05
1.106221288515406190e-08,3.597388022285801055e-05
1.108221688675470185e-08,2.849472894651965035e-05
1.110222088835534179e-08,2.203687228773218527e-05
1.112222488995598174e-08,1.739220614984313603e-05
1.114222889155662168e-08,1.528169153037385253e-05
1.116223289315726328e-08,1.630197855524248454e-05
1.118223689475790323e-08,2.087836670832903907e-05
1.120224089635854317e-08,2.922726945312832775e-05
1.122224489795918312e-08,4.133081110215362780e-05
1.124224889955982306e-08,5.692547065983082609e-05
1.126225290116046466e-08,7.550584391011022601e-05
1.128225690276110461e-08,9.634367223491753442e-05
1.130226090436174455e-08,1.185213409948103090e-04
1.132226490596238450e-08,1.409781401983934129e-04
1.134226890756302445e-08,1.625667624360431485e-04
1.136227290916366439e-08,1.821168392805841744e-04
1.138227691076430599e-08,1.985018307801370290e-04
1.140228091236494594e-08,2.107053153383896737e-04
1.142228491396558588e-08,2.178826980376809058e-04
1.144228891556622583e-08,2.194145686318356794e-04
1.146229291716686577e-08,2.149483854924095214e-04
1.148229691876750737e-08,2.044258138518286979e-04
1.150230092036814732e-08,1.880938679619672085e-04
1.152230492196878726e-08,1.664989488224896566e-04
1.154230892356942721e-08,1.404638756762101597e-04
1.156231292517006715e-08,1.110490199286711944e-04
1.158231692677070875e-08,7.949960321872222508e-05
