# Time (s),Amplitude (V)
7.279999999999999676e-09,-6.019255271975885169e-01
7.299999999999999193e-09,-6.981646434944969171e-01
7.319999999999999538e-09,-7.831722738424868879e-01
7.339999999999999882e-09,-8.555808869368551894e-01
7.359999999999999400e-09,-9.142256338725086584e-01
7.379999999999999744e-09,-9.581630872540360944e-01
7.399999999999999261e-09,-9.866864182626315927e-01
7.419999999999999606e-09,-9.993367675240482084e-01
7.439999999999999951e-09,-9.959106268524959837e-01
7.460000000000000295e-09,-9.764631131192877955e-01
7.479999999999999812e-09,-9.413070815789462698e-01
7.499999999999999330e-09,-8.910080929168220365e-01
7.519999999999998847e-09,-8.263753149841831513e-01
7.540000000000000019e-09,-7.484485055859348979e-01
7.559999999999999536e-09,-6.584812857310543555e-01
7.579999999999999053e-09,-5.579209724314827534e-01
7.600000000000000225e-09,-4.483852954825568449e-01
7.619999999999999743e-09,-3.316363727858900878e-01
7.639999999999999260e-09,-2.095523628776175817e-01
7.659999999999998777e-09,-8.409725069261067554e-02
7.679999999999999949e-09,4.271074737441361152e-02
7.699999999999999466e-09,1.688316508377813163e-01
7.719999999999998984e-09,2.922365326122926543e-01
7.740000000000000155e-09,4.109401586867723055e-01
7.759999999999999673e-09,5.230329249001107739e-01
7.779999999999999190e-09,6.267115770479713133e-01
7.799999999999998707e-09,7.203082201207098301e-01
7.819999999999999879e-09,8.023171499963329678e-01
7.839999999999999396e-09,8.714190759428104283e-01
7.859999999999998914e-09,9.265023442584906510e-01
7.880000000000000085e-09,9.666808216224227479e-01
7.899999999999999603e-09,9.913081504624049467e-01
7.919999999999999120e-09,9.999881470123306304e-01
7.940000000000000292e-09,9.925811747835900922e-01
7.959999999999999809e-09,9.692063909195421934e-01
7.979999999999999327e-09,9.302398292955381676e-01
7.999999999999998844e-09,8.763083512020188870e-01
8.020000000000000016e-09,8.082795609269547432e-01
8.039999999999999533e-09,7.272478484673572385e-01
8.059999999999999050e-09,6.345167839028332812e-01
8.080000000000000222e-09,5.315781466558860968e-01
8.099999999999999739e-09,4.200879269984760245e-01
8.119999999999999257e-09,3.018396858723959575e-01
8.139999999999998774e-09,1.787357015884677158e-01
8.159999999999999946e-09,5.275636757195412141e-02
8.179999999999999463e-09,-7.407166654219009272e-02
8.199999999999998980e-09,-1.997080979452271476e-01
8.220000000000000152e-09,-3.221317933312661252e-01
8.239999999999999669e-09,-4.393733031909814457e-01
8.259999999999999187e-09,-5.495465446599802073e-01
8.279999999999998704e-09,-6.508791432345857331e-01
8.299999999999999876e-09,-7.417409452430741013e-01
8.319999999999999393e-09,-8.206702423877368924e-01
8.339999999999998911e-09,-8.863972864793904227e-01
8.360000000000000082e-09,-9.378647160789240766e-01
8.379999999999999600e-09,-9.742445664393886151e-01
8.399999999999999117e-09,-9.949515891069266038e-01
8.420000000000000289e-09,-9.996526669059522252e-01
8.439999999999999806e-09,-9.882721728482783963e-01
8.459999999999999323e-09,-9.609931867565425501e-01
8.479999999999998841e-09,-9.182545500298945340e-01
8.500000000000000012e-09,-8.607438059324380442e-01
8.519999999999999530e-09,-7.893861389751178903e-01
8.539999999999999047e-09,-7.053294913249287257e-01
8.560000000000000219e-09,-6.099260956762536656e-01
8.579999999999999736e-09,-5.047107216678942132e-01
8.599999999999999253e-09,-3.913759857991039315e-01
8.619999999999998771e-09,-2.717451220381246202e-01
8.639999999999999943e-09,-1.477426511665445863e-01
8.659999999999999460e-09,-2.136342070667589590e-02
8.679999999999998977e-09,1.053594865086958793e-01
8.700000000000000149e-09,2.303874588640380527e-01
8.719999999999999666e-09,3.517091514311427303e-01
8.739999999999999184e-09,4.673728427957788978e-01
8.759999999999998701e-09,5.755178327112944192e-01
8.779999999999999873e-09,6.744043754801634094e-01
8.799999999999999390e-09,7.624416675204421789e-01
8.819999999999998907e-09,8.382134388767019662e-01
8.840000000000000079e-09,9.005007369806070638e-01
8.859999999999999596e-09,9.483015361352425954e-01
8.879999999999999114e-09,9.808468572623155746e-01
8.900000000000000285e-09,9.976131385911963800e-01
8.919999999999999803e-09,9.983306582805988594e-01
8.939999999999999320e-09,9.829878734768671134e-01
8.959999999999998838e-09,9.518316060056907224e-01
8.980000000000000009e-09,9.053630717100410452e-01
8.999999999999999527e-09,8.443298173109934357e-01
9.019999999999999044e-09,7.697136945043927536e-01
9.040000000000000216e-09,6.827150647560815688e-01
9.059999999999999733e-09,5.847334888956000620e-01
9.079999999999999250e-09,4.773452121579003782e-01
9.099999999999998768e-09,3.622778068749616942e-01
9.119999999999999939e-09,2.413823807441498048e-01
9.139999999999999457e-09,1.166037977635832057e-01
9.159999999999998974e-09,-1.005060910519029078e-02
9.180000000000000146e-09,-1.365433302226368995e-01
9.199999999999999663e-09,-2.608394570136375323e-01
9.219999999999999180e-09,-3.809394178663196295e-01
9.239999999999998698e-09,-4.949111455593450115e-01
9.259999999999999869e-09,-6.009211587354519324e-01
9.279999999999999387e-09,-6.972640574083469600e-01
9.299999999999998904e-09,-7.823899580042842361e-01
9.320000000000000076e-09,-8.549294265862502629e-01
9.339999999999999593e-09,-9.137155091560418274e-01
9.359999999999999111e-09,-9.578025046293577871e-01
9.379999999999998628e-09,-9.864811784799302208e-01
9.399999999999999800e-09,-9.992901723084336441e-01
9.419999999999999317e-09,-9.960234257886315667e-01
9.439999999999998834e-09,-9.767334915927026184e-01
9.460000000000000006e-09,-9.417306899680187859e-01
9.479999999999999523e-09,-8.915781165658549501e-01
9.499999999999999041e-09,-8.270825838318325296e-01
9.520000000000000212e-09,-7.492816416854709560e-01
9.539999999999999730e-09,-6.594268862891975447e-01
9.559999999999999247e-09,-5.589638254212587753e-01
9.579999999999998764e-09,-4.495086243616442934e-01
9.599999999999999936e-09,-3.328221063834602700e-01
9.619999999999999454e-09,-2.107814261082295582e-01
9.639999999999998971e-09,-8.534987142007385841e-02
9.660000000000000143e-09,4.145472025947731509e-02
9.679999999999999660e-09,1.675924232438484041e-01
9.699999999999999177e-09,2.910340401912873687e-01
9.719999999999998695e-09,4.097937461260002245e-01
9.739999999999999866e-09,5.219610347212633172e-01
9.759999999999999384e-09,6.257314529192776753e-01
9.779999999999998901e-09,7.194356294553073683e-01
9.800000000000000073e-09,8.015661302994047110e-01
9.819999999999999590e-09,8.708017089879815931e-01
9.839999999999999107e-09,9.260285617264015778e-01
9.859999999999998625e-09,9.663582453282180129e-01
9.879999999999999796e-09,9.911419697423718977e-01
9.899999999999999314e-09,9.999810352422079385e-01
9.919999999999998831e-09,9.927332463715594635e-01
9.940000000000000003e-09,9.695151994657152938e-01
9.959999999999999520e-09,9.307004069475945940e-01
9.979999999999999038e-09,8.769132885738211147e-01
1.000000000000000021e-08,8.090191262945464201e-01
1.001999999999999973e-08,7.281101443247309790e-01
1.003999999999999924e-08,6.354879383590397168e-01
1.005999999999999876e-08,5.326425365943295853e-01
1.007999999999999993e-08,4.212284294084712721e-01
1.009999999999999945e-08,3.030379533098213618e-01
1.011999999999999897e-08,1.799724573339891720e-01
1.014000000000000014e-08,5.401171573866708764e-02
1.015999999999999966e-08,-7.281792094041383834e-02
1.017999999999999917e-08,-1.984761241137981691e-01
1.019999999999999869e-08,-3.209414102296609950e-01
1.021999999999999986e-08,-4.382436607019933872e-01
1.023999999999999938e-08,-5.484958155224425314e-01
1.025999999999999890e-08,-6.499242306956890536e-01
1.028000000000000007e-08,-7.408972111331065813e-01
1.029999999999999959e-08,-8.199512599918574729e-01
1.031999999999999910e-08,-8.858146221820549782e-01
1.033999999999999862e-08,-9.374277432935927967e-01
1.035999999999999979e-08,-9.739603148169434510e-01
1.037999999999999931e-08,-9.948246314485428288e-01
1.039999999999999883e-08,-9.996850455997233764e-01
1.042000000000000000e-08,-9.884633670129955307e-01
1.043999999999999952e-08,-9.613401206211878991e-01
1.045999999999999903e-08,-9.187516424140669269e-01
1.047999999999999855e-08,-8.613830600316979558e-01
1.049999999999999972e-08,-7.901572710068139882e-01
1.051999999999999924e-08,-7.062200959651133703e-01
1.053999999999999876e-08,-6.109218456260817609e-01
1.055999999999999993e-08,-5.057955981391073497e-01
1.057999999999999945e-08,-3.925325362109327587e-01
1.059999999999999896e-08,-2.729547407796778513e-01
1.062000000000000014e-08,-1.489858789082280643e-01
1.063999999999999965e-08,-2.262025744557139353e-02
1.065999999999999917e-08,1.041092597056145486e-01
1.067999999999999869e-08,2.291639545947128653e-01
1.069999999999999986e-08,3.505320524038741392e-01
1.071999999999999938e-08,4.662610851902981857e-01
1.073999999999999889e-08,5.744893015494879629e-01
1.076000000000000007e-08,6.734756169068456533e-01
1.077999999999999958e-08,7.616276226228710922e-01
1.079999999999999910e-08,8.375272033249611114e-01
1.081999999999999862e-08,8.999533503554363323e-01
1.083999999999999979e-08,9.479018043325712073e-01
1.085999999999999931e-08,9.806012108313955089e-01
1.087999999999999882e-08,9.975255292853295597e-01
1.090000000000000000e-08,9.984024954846605349e-01
1.091999999999999951e-08,9.832180015342989465e-01
1.093999999999999903e-08,9.522163228097372256e-01
1.095999999999999855e-08,9.058961882601377358e-01
1.097999999999999972e-08,8.450027572761704686e-01
1.099999999999999924e-08,7.705156321921327045e-01
1.101999999999999875e-08,6.836330992669404916e-01
1.103999999999999993e-08,5.857528516619817660e-01
1.105999999999999944e-08,4.784495045284503090e-01
1.107999999999999896e-08,3.634492639222315358e-01
1.110000000000000013e-08,2.426021570518069048e-01
1.111999999999999965e-08,1.178522705956679267e-01
1.113999999999999917e-08,-8.793524130201546204e-03
1.115999999999999869e-08,-1.352978560311910161e-01
1.117999999999999986e-08,-2.596256297476690067e-01
1.119999999999999937e-08,-3.797767645586054841e-01
1.121999999999999889e-08,-4.938183699990487674e-01
1.124000000000000006e-08,-5.999158405772534453e-01
1.125999999999999958e-08,-6.963623693657707836e-01
1.127999999999999910e-08,-7.816064056766585111e-01
1.129999999999999862e-08,-8.542766151048059031e-01
1.131999999999999979e-08,-9.132039404031820906e-01
1.133999999999999930e-08,-9.574404082931863291e-01
1.135999999999999882e-08,-9.862743796619440895e-01
1.137999999999999999e-08,-9.992419978141935388e-01
