# Time (s),Amplitude (V)
9.201840736294517606e-10,1.525559170720114485e-04
9.401880752300919129e-10,1.401724665711595141e-04
9.601920768307322720e-10,1.264129295234815232e-04
9.801960784313726310e-10,1.120355994894725430e-04
1.000200080032012783e-09,9.785592421706925368e-05
1.020204081632652936e-09,8.470180231092903878e-05
1.040208083233293295e-09,7.336739451098443158e-05
1.060212084833933654e-09,6.456806212729379732e-05
1.080216086434573806e-09,5.889900572875372733e-05
1.100220088035213958e-09,5.679998909146648169e-05
1.120224089635854317e-09,5.852820693629767317e-05
1.140228091236494676e-09,6.414090846327990983e-05
1.160232092837134829e-09,7.348884742990139654e-05
1.180236094437774981e-09,8.622102439779102490e-05
1.200240096038415340e-09,1.018005523766721477e-04
1.220244097639055699e-09,1.195308497651466248e-04
1.240248099239695851e-09,1.385907801929617082e-04
1.260252100840336004e-09,1.580768511151576768e-04
1.280256102440976363e-09,1.770501809153882686e-04
1.300260104041616722e-09,1.945856709004169488e-04
1.320264105642256874e-09,2.098206895398593949e-04
1.340268107242897026e-09,2.220005990110653885e-04
1.360272108843537385e-09,2.305186271715620573e-04
1.380276110444177744e-09,2.349479015646347140e-04
1.400280112044817897e-09,2.350638979701282774e-04
1.420284113645458049e-09,2.308560893958902537e-04
1.440288115246098408e-09,2.225281818024836794e-04
1.460292116846738767e-09,2.104869560369203286e-04
1.480296118447378919e-09,1.953203654557131297e-04
1.500300120048019072e-09,1.777661298435634645e-04
1.520304121648659431e-09,1.586725851817118724e-04
1.540308123249299790e-09,1.389539665118565874e-04
1.560312124849939942e-09,1.195425944476238985e-04
1.580316126450580094e-09,1.013405888688217760e-04
1.600320128051220453e-09,8.517373817686756533e-05
1.620324129651860812e-09,7.175000987363531167e-05
1.640328131252500965e-09,6.162490725645270882e-05
1.660332132853141117e-09,5.517547467422544198e-05
1.680336134453781476e-09,5.258425384811407513e-05
1.700340136054421835e-09,5.383392545142240242e-05
1.720344137655061987e-09,5.871276639437359867e-05
1.740348139255702140e-09,6.683044876094585242e-05
1.760352140856342499e-09,7.764313558605218026e-05
1.780356142456982858e-09,9.048632388684556683e-05
1.800360144057623010e-09,1.046134747508965909e-04
1.820364145658263162e-09,1.192381763628294774e-04
1.840368147258903521e-09,1.335774241970325742e-04
1.860372148859543880e-09,1.468935810209066168e-04
1.880376150460183826e-09,1.585326974824826241e-04
1.900380152060824185e-09,1.679571234340878120e-04
1.920384153661464544e-09,1.747707047889986284e-04
1.940388155262104903e-09,1.787353180993343240e-04
1.960392156862745262e-09,1.797780174713718010e-04
1.980396158463385208e-09,1.779886247009585963e-04
2.000400160064025567e-09,1.736081507233060779e-04
2.020404161664665926e-09,1.670089620454849534e-04
2.040408163265305871e-09,1.586680693336919650e-04
2.060412164865946230e-09,1.491352903102714832e-04
2.080416166466586589e-09,1.389983045732857676e-04
2.100420168067226948e-09,1.288467595708654126e-04
2.120424169667867307e-09,1.192375978718414277e-04
2.140428171268507253e-09,1.106636570130159399e-04
2.160432172869147612e-09,1.035273532119964621e-04
2.180436174469787971e-09,9.812091485868810299e-05
2.200440176070427916e-09,9.461420284464518680e-05
2.220444177671068276e-09,9.305066914435940022e-05
2.240448179271708635e-09,9.335149250118124342e-05
2.260452180872348994e-09,9.532742184331416315e-05
2.280456182472989353e-09,9.869738492812631385e-05
2.300460184073629298e-09,1.031125101160010468e-04
2.320464185674269657e-09,1.081838875483843738e-04
2.340468187274910016e-09,1.135121813171142025e-04
2.360472188875549962e-09,1.187171088844826699e-04
2.380476190476190321e-09,1.234648331890169889e-04
2.400480192076830680e-09,1.274914641203223368e-04
2.420484193677471039e-09,1.306211295688833275e-04
2.440488195278111398e-09,1.327774354583710148e-04
2.460492196878751344e-09,1.339875666985460706e-04
2.480496198479391703e-09,1.343787600760505403e-04
2.500500200080032062e-09,1.341673761840367796e-04
2.520504201680672007e-09,1.336412799613060536e-04
2.540508203281312366e-09,1.331366785272465765e-04
2.560512204881952725e-09,1.330109335854092313e-04
2.580516206482593084e-09,1.336131408004863244e-04
2.600520208083233443e-09,1.352544329369796585e-04
2.620524209683873389e-09,1.381800065360606281e-04
2.640528211284513748e-09,1.425447901711248029e-04
2.660532212885154107e-09,1.483944700732021135e-04
2.680536214485794052e-09,1.556532776440595531e-04
2.700540216086434412e-09,1.641195412129868125e-04
2.720544217687074771e-09,1.734695350412989335e-04
2.740548219287715130e-09,1.832696499087253165e-04
2.760552220888355489e-09,1.929963920478520209e-04
2.780556222488995434e-09,2.020632218555579521e-04
2.800560224089635793e-09,2.098528007542351187e-04
2.820564225690276152e-09,2.157528509217427801e-04
2.840568227290916098e-09,2.191935709818123548e-04
2.860572228891556457e-09,2.196844078840572514e-04
2.880576230492196816e-09,2.168479709425030668e-04
2.900580232092837175e-09,2.104489906739063685e-04
2.920584233693477534e-09,2.004164673201746366e-04
2.940588235294117480e-09,1.868575089604948601e-04
2.960592236894757839e-09,1.700618074326241762e-04
2.980596238495398198e-09,1.504962167767510809e-04
3.000600240096038143e-09,1.287894543129841814e-04
3.020604241696678502e-09,1.057075069903721116e-04
3.040608243297318861e-09,8.212086288026709585e-05
3.060612244897959220e-09,5.896516841649661859e-05
3.080616246498599579e-09,3.719730804903887658e-05
3.100620248099239525e-09,1.774919089614366213e-05
3.120624249699879884e-09,1.481691328687572670e-06
3.140628251300520243e-09,-1.085878311139718259e-05
3.160632252901160188e-09,-1.867873506643185247e-05
3.180636254501800547e-09,-2.156891577898424861e-05
3.200640256102440907e-09,-1.932680774230394221e-05
3.220644257703081266e-09,-1.196896650678736661e-05
3.240648259303721625e-09,2.675230264062211935e-07
3.260652260904361570e-09,1.693463542601395487e-05
3.280656262505001929e-09,3.739360124485517167e-05
3.300660264105642288e-09,6.084469828131416831e-05
3.320664265706282234e-09,8.636510297777457280e-05
3.340668267306922593e-09,1.129528289155006502e-04
3.360672268907562952e-09,1.395744489172791119e-04
3.380676270508203311e-09,1.652140934540000528e-04
3.400680272108843670e-09,1.889211524247318694e-04
3.420684273709483615e-09,2.098541836531769627e-04
3.440688275310123975e-09,2.273187453492687493e-04
3.460692276910764334e-09,2.407972092466687170e-04
3.480696278511404279e-09,2.499690570052115371e-04
3.500700280112044638e-09,2.547206895991328975e-04
3.520704281712684997e-09,2.551443580773025727e-04
3.540708283313325356e-09,2.515264217026851046e-04
3.560712284913965715e-09,2.443257224284739655e-04
3.580716286514605661e-09,2.341434002630581014e-04
3.600720288115246020e-09,2.216859323628132599e-04
3.620724289715886379e-09,2.077235341859531652e-04
3.640728291316526324e-09,1.930462941846700813e-04
3.660732292917166683e-09,1.784205117206234651e-04
3.680736294517807043e-09,1.645476663304886648e-04
3.700740296118447402e-09,1.520282682406148486e-04
3.720744297719087761e-09,1.413325360334690035e-04
3.740748299319727706e-09,1.327794356080360218e-04
3.760752300920367652e-09,1.265251191440578727e-04
3.780756302521008424e-09,1.225612524400794274e-04
3.800760304121648370e-09,1.207231455373599440e-04
3.820764305722289142e-09,1.207070379207801175e-04
3.840768307322929088e-09,1.220953680762434370e-04
3.860772308923569033e-09,1.243884074628658998e-04
3.880776310524209806e-09,1.270402864695615360e-04
3.900780312124849751e-09,1.294972043996898655e-04
3.920784313725490524e-09,1.312355098604722282e-04
3.940788315326130470e-09,1.317973674885798620e-04
3.960792316926770415e-09,1.308218892494977272e-04
3.980796318527411188e-09,1.280698934687422928e-04
4.000800320128051133e-09,1.234408451116015193e-04
4.020804321728691079e-09,1.169810034043778643e-04
4.040808323329331851e-09,1.088823297919580438e-04
4.060812324929971797e-09,9.947225952342590119e-05
4.080816326530611742e-09,8.919498166528794431e-05
4.100820328131252515e-09,7.858537350689329538e-05
4.120824329731892460e-09,6.823716704756771782e-05
4.140828331332533233e-09,5.876726256256197852e-05
4.160832332933173179e-09,5.077832775570171648e-05
4.180836334533813124e-09,4.482191799925320949e-05
4.200840336134453897e-09,4.136431835396330736e-05
4.220844337735093842e-09,4.075714384501946262e-05
4.240848339335734615e-09,4.321445080720617729e-05
4.260852340936374560e-09,4.879772589172649545e-05
4.280856342537014506e-09,5.740965342240368749e-05
4.300860344137655278e-09,6.879704364906119802e-05
4.320864345738295224e-09,8.256276457334952407e-05
4.340868347338935169e-09,9.818599009396247355e-05
4.360872348939575942e-09,1.150495883318233251e-04
4.380876350540215887e-09,1.324730547811804366e-04
4.400880352140855833e-09,1.497490699328611434e-04
4.420884353741496606e-09,1.661815492312207520e-04
4.440888355342136551e-09,1.811229670253036424e-04
4.460892356942777324e-09,1.940087805618681690e-04
4.480896358543417269e-09,2.043869524018573349e-04
4.500900360144057215e-09,2.119408597975381593e-04
4.520904361744697987e-09,2.165042704927780371e-04
4.540908363345337933e-09,2.180675331836892683e-04
4.560912364945978705e-09,2.167746499649490311e-04
4.580916366546618651e-09,2.129114370194938979e-04
4.600920368147258596e-09,2.068855069138410036e-04
4.620924369747899369e-09,1.991992901166819816e-04
4.640928371348539315e-09,1.904177262301558627e-04
4.660932372949179260e-09,1.811325724980988676e-04
4.680936374549820033e-09,1.719254795952770032e-04
4.700940376150459978e-09,1.633320603483902399e-04
4.720944377751099924e-09,1.558091211147011389e-04
4.740948379351740696e-09,1.497070409853866425e-04
4.760952380952380642e-09,1.452489812245719202e-04
4.780956382553021414e-09,1.425182038174792039e-04
4.800960384153661360e-09,1.414542970096197569e-04
4.820964385754301305e-09,1.418585752282864947e-04
4.840968387354942078e-09,1.434083717205364926e-04
4.860972388955582023e-09,1.456794067414106386e-04
4.880976390556222796e-09,1.481749236699275935e-04
4.900980392156862742e-09,1.503598689735402344e-04
4.920984393757502687e-09,1.516980742868228379e-04
4.940988395358143460e-09,1.516901991806087261e-04
4.960992396958783405e-09,1.499101238476499153e-04
4.980996398559423351e-09,1.460375468315700540e-04
5.001000400160064123e-09,1.398847411320519195e-04
5.021004401760704069e-09,1.314157419279404586e-04
5.041008403361344014e-09,1.207566630787727097e-04
5.061012404961984787e-09,1.081963436781060398e-04
5.081016406562624732e-09,9.417708168644352827e-05
5.101020408163265505e-09,7.927578737694683454e-05
5.121024409763905450e-09,6.417645195613362727e-05
5.141028411364545396e-09,4.963534383121510831e-05
5.161032412965186169e-09,3.644078655485308613e-05
5.181036414565826114e-09,2.536971261303821673e-05
5.201040416166466887e-09,1.714340571264179815e-05
5.221044417767106832e-09,1.238492767890672720e-05
5.241048419367746778e-09,1.158066870819335764e-05
5.261052420968387550e-09,1.504826372566120832e-05
5.281056422569027496e-09,2.291279306546570546e-05
5.301060424169667441e-09,3.509274999447285293e-05
5.321064425770308214e-09,5.129673454613123445e-05
5.341068427370948159e-09,7.103125151734733240e-05
5.361072428971588105e-09,9.361938256144541220e-05
5.381076430572228878e-09,1.182295019481175336e-04
5.401080432172868823e-09,1.439126463248596537e-04
5.421084433773509596e-09,1.696466620948082005e-04
5.441088435374149541e-09,1.943848672535662442e-04
5.461092436974789487e-09,2.171066996315480129e-04
5.481096438575430259e-09,2.368676956518987232e-04
5.501100440176070205e-09,2.528461605104965885e-04
5.521104441776710977e-09,2.643840516552797663e-04
5.541108443377350923e-09,2.710198941042019733e-04
5.561112444977990868e-09,2.725119624633673258e-04
5.581116446578631641e-09,2.688504778175152660e-04
5.601120448179271586e-09,2.602581498788161460e-04
5.621124449779911532e-09,2.471790140397326870e-04
5.641128451380552305e-09,2.302561353344987878e-04
5.661132452981192250e-09,2.102993427352476807e-04
5.681136454581832196e-09,1.882446853637231399e-04
5.701140456182472968e-09,1.651077383417669882e-04
5.721144457783112914e-09,1.419332064928215239e-04
5.741148459383753686e-09,1.197434617731264864e-04
5.761152460984393632e-09,9.948869532683504344e-05
5.781156462585033577e-09,8.200126550459815498e-05
5.801160464185674350e-09,6.795658511189668930e-05
5.821164465786314295e-09,5.784252819858618720e-05
5.841168467386955068e-09,5.193886931728368872e-05
5.861172468987595014e-09,5.030772246356164993e-05
5.881176470588234959e-09,5.279535310649492914e-05
5.901180472188875732e-09,5.904512753881673503e-05
5.921184473789515677e-09,6.852077256263340176e-05
5.941188475390155623e-09,8.053857738182394537e-05
5.961192476990796395e-09,9.430670762551410788e-05
5.981196478591436341e-09,1.089694431795742763e-04
6.001200480192076286e-09,1.236539155709460340e-04
6.021204481792717059e-09,1.375168187158661416e-04
6.041208483393357004e-09,1.497886031074983871e-04
6.061212484993997777e-09,1.598128345039139225e-04
6.081216486594637722e-09,1.670786930182443283e-04
6.101220488195277668e-09,1.712449895863757637e-04
6.121224489795918441e-09,1.721545608166155509e-04
6.141228491396558386e-09,1.698384425800377319e-04
6.161232492997199159e-09,1.645097870099288451e-04
6.181236494597839104e-09,1.565480454575627961e-04
6.201240496198479050e-09,1.464744607364762137e-04
6.221244497799119822e-09,1.349203674749643194e-04
6.241248499399759768e-09,1.225901653656396423e-04
6.261252501000399713e-09,1.102210876221699912e-04
6.281256502601040486e-09,9.854202340801564435e-05
6.301260504201680431e-09,8.823366267372137798e-05
6.321264505802320377e-09,7.989211617342215999e-05
6.341268507402961150e-09,7.399793085037310360e-05
6.361272509003601095e-09,7.089208612644813461e-05
6.381276510604241868e-09,7.076014021083027134e-05
6.401280512204881813e-09,7.362522197274297571e-05
6.421284513805521759e-09,7.935006060885942049e-05
6.441288515406162531e-09,8.764774093818254947e-05
6.461292517006802477e-09,9.810039493406881865e-05
6.481296518607443249e-09,1.101846163222815276e-04
6.501300520208083195e-09,1.233020375483372892e-04
6.521304521808723140e-09,1.368132552873124817e-04
6.541308523409363913e-09,1.500731444152987549e-04
6.561312525010003858e-09,1.624655672089063191e-04
6.581316526610643804e-09,1.734355641972659418e-04
6.601320528211284577e-09,1.825172988573114442e-04
6.621324529811924522e-09,1.893563076272528891e-04
6.641328531412564468e-09,1.937249618032572810e-04
6.661332533013205240e-09,1.955304570979527433e-04
6.681336534613845186e-09,1.948150855750461379e-04
6.701340536214485958e-09,1.917489877158713805e-04
6.721344537815125904e-09,1.866160041205700319e-04
6.741348539415765849e-09,1.797936231232505127e-04
6.761352541016406622e-09,1.717283317473022159e-04
6.781356542617046567e-09,1.629079064725410218e-04
6.801360544217687340e-09,1.538323157851702978e-04
6.821364545818327286e-09,1.449849426369425893e-04
6.841368547418967231e-09,1.368057717825518099e-04
6.861372549019608004e-09,1.296680302919167810e-04
6.881376550620247949e-09,1.238595304469230205e-04
6.901380552220887895e-09,1.195696583910984558e-04
6.921384553821528667e-09,1.168825985518701468e-04
6.941388555422168613e-09,1.157770046110600550e-04
6.961392557022808558e-09,1.161319453688709714e-04
6.981396558623449331e-09,1.177385906507499793e-04
7.001400560224089276e-09,1.203167793047676948e-04
7.021404561824730049e-09,1.235353463980108635e-04
7.041408563425369994e-09,1.270348942423068215e-04
7.061412565026009940e-09,1.304515815980542644e-04
7.081416566626650713e-09,1.334404820072414895e-04
7.101420568227290658e-09,1.356971251586288479e-04
7.121424569827931431e-09,1.369759788498800394e-04
7.141428571428571376e-09,1.371048431669367768e-04
7.161432573029211322e-09,1.359943986755475845e-04
7.181436574629852094e-09,1.336424593642864694e-04
7.201440576230492040e-09,1.301328095074525055e-04
7.221444577831131985e-09,1.256288314457394033e-04
7.241448579431772758e-09,1.203624388846567502e-04
7.261452581032412703e-09,1.146190996510697258e-04
7.281456582633052649e-09,1.087199475638999307e-04
7.301460584233693421e-09,1.030021333199247893e-04
7.321464585834333367e-09,9.779864142738722572e-05
7.341468587434974140e-09,9.341880115074380089e-05
7.361472589035614085e-09,9.013064574909028742e-05
7.381476590636254031e-09,8.814613210862950262e-05
7.401480592236894803e-09,8.761003230061119740e-05
7.421484593837534749e-09,8.859306318348173187e-05
7.441488595438175521e-09,9.108954587978295337e-05
7.461492597038815467e-09,9.501960127948666957e-05
7.481496598639455412e-09,1.002356084901848257e-04
7.501500600240095358e-09,1.065323975030310768e-04
7.521504601840735303e-09,1.136604306338531543e-04
7.541508603441376903e-09,1.213410622362708676e-04
7.561512605042016849e-09,1.292828620366477253e-04
7.581516606642656794e-09,1.371979495570730615e-04
7.601520608243296739e-09,1.448173165991509953e-04
7.621524609843936685e-09,1.519042085674413543e-04
7.641528611444578285e-09,1.582647864489677449e-04
7.661532613045218230e-09,1.637554889833520394e-04
7.681536614645858176e-09,1.682867456266287664e-04
7.701540616246498121e-09,1.718229400631752753e-04
7.721544617847138067e-09,1.743787750638299734e-04
7.741548619447779667e-09,1.760124262846665504e-04
7.761552621048419612e-09,1.768160800957494188e-04
7.781556622649059557e-09,1.769046157067292254e-04
7.801560624249699503e-09,1.764033044552375490e-04
7.821564625850339448e-09,1.754354523879525279e-04
7.841568627450981048e-09,1.741109031861191544e-04
7.861572629051620994e-09,1.725162481145750277e-04
7.881576630652260939e-09,1.707074629125650549e-04
7.901580632252900885e-09,1.687055168864825953e-04
7.921584633853540830e-09,1.664952884196054027e-04
7.941588635454180776e-09,1.640278874775334044e-04
7.961592637054822375e-09,1.612262446555742465e-04
7.981596638655462321e-09,1.579935935576061857e-04
8.001600640256102266e-09,1.542242639367043938e-04
8.021604641856742212e-09,1.498160307280025434e-04
8.041608643457382157e-09,1.446831401975743855e-04
8.061612645058023757e-09,1.387690672161053884e-04
8.081616646658663703e-09,1.320580518916781849e-04
8.101620648259303648e-09,1.245845203608364092e-04
8.121624649859943594e-09,1.164396104457013267e-04
8.141628651460583539e-09,1.077741913702418664e-04
8.161632653061223485e-09,9.879797776977261451e-05
8.181636654661865084e-09,8.977457902276911490e-05
8.201640656262505030e-09,8.101258080802926486e-05
8.221644657863144975e-09,7.285301100707887662e-05
8.241648659463784921e-09,6.565378082811202363e-05
8.261652661064424866e-09,5.977189942335345030e-05
8.281656662665066466e-09,5.554442319008096209e-05
8.301660664265706412e-09,5.326920890946496419e-05
8.321664665866346357e-09,5.318658562660334509e-05
8.341668667466986303e-09,5.546304018135908846e-05
8.361672669067626248e-09,6.017792595465394520e-05
8.381676670668267848e-09,6.731405799241970387e-05
8.401680672268907793e-09,7.675285821269581428e-05
8.421684673869547739e-09,8.827447305923630326e-05
8.441688675470187684e-09,1.015630164761305353e-04
8.461692677070827630e-09,1.162168089234992703e-04
8.481696678671469230e-09,1.317632046010101170e-04
8.501700680272109175e-09,1.476773402628006582e-04
8.521704681872749121e-09,1.634039150182341768e-04
8.541708683473389066e-09,1.783809343947965456e-04
8.561712685074029011e-09,1.920642339720252220e-04
8.581716686674668957e-09,2.039515450280080086e-04
8.601720688275310557e-09,2.136048800344739196e-04
8.621724689875950502e-09,2.206700986975541304e-04
8.641728691476590448e-09,2.248926609106656602e-04
8.661732693077230393e-09,2.261287731404865284e-04
8.681736694677870339e-09,2.243513780116808431e-04
8.701740696278511938e-09,2.196507093295111974e-04
8.721744697879151884e-09,2.122294209980124969e-04
8.741748699479791829e-09,2.023925820792202691e-04
8.761752701080431775e-09,1.905330956400409987e-04
8.781756702681071720e-09,1.771133312648841046e-04
8.801760704281711666e-09,1.626439474340048337e-04
8.821764705882353266e-09,1.476610103553937831e-04
8.841768707482993211e-09,1.327025836387897540e-04
8.861772709083633157e-09,1.182859653954437720e-04
8.881776710684273102e-09,1.048866867778805759e-04
8.901780712284913048e-09,9.292026321338186091e-05
8.921784713885554647e-09,8.272751463383327920e-05
8.941788715486194593e-09,7.456405481545176498e-05
8.961792717086834538e-09,6.859430569723777452e-05
8.981796718687474484e-09,6.489013489453626627e-05
9.001800720288114429e-09,6.343395876696085727e-05
9.021804721888756029e-09,6.412591418730197688e-05
9.041808723489395975e-09,6.679449323796559181e-05
9.061812725090035920e-09,7.120986799788080808e-05
9.081816726690675866e-09,7.709901631735859874e-05
9.101820728291315811e-09,8.416169966928124845e-05
9.121824729891957411e-09,9.208634302695208409e-05
9.141828731492597356e-09,1.005649228425029712e-04
9.161832733093237302e-09,1.093060777063378921e-04
9.181836734693877247e-09,1.180458091728627738e-04
9.201840736294517193e-09,1.265553269326955531e-04
9.221844737895157138e-09,1.346458004852226452e-04
9.241848739495798738e-09,1.421699950705754040e-04
9.261852741096438684e-09,1.490209789525533319e-04
9.281856742697078629e-09,1.551282788708050115e-04
9.301860744297718574e-09,1.604520187356274984e-04
9.321864745898358520e-09,1.649756936562914080e-04
9.341868747499000120e-09,1.686983002044932121e-04
9.361872749099640065e-09,1.716265605873487849e-04
9.381876750700280011e-09,1.737679427227789011e-04
9.401880752300919956e-09,1.751250930429341305e-04
9.421884753901559902e-09,1.756921703898075128e-04
9.441888755502199847e-09,1.754534065891676911e-04
9.461892757102841447e-09,1.743840334145769892e-04
9.481896758703481392e-09,1.724535193941682289e-04
9.501900760304121338e-09,1.696308667219001832e-04
9.521904761904761283e-09,1.658915416637072020e-04
9.541908763505401229e-09,1.612254636018566674e-04
9.561912765106042829e-09,1.556453687148851397e-04
9.581916766706682774e-09,1.491948022820480417e-04
9.601920768307322720e-09,1.419549837562764625e-04
9.621924769907962665e-09,1.340498327588325578e-04
9.641928771508602611e-09,1.256485402196694137e-04
9.661932773109244210e-09,1.169652118192118177e-04
9.681936774709884156e-09,1.082552923629279069e-04
9.701940776310524101e-09,9.980868878747995050e-05
9.721944777911164047e-09,9.193973321945170859e-05
9.741948779511803992e-09,8.497435174800807036e-05
9.761952781112445592e-09,7.923501485320278380e-05
9.781956782713085538e-09,7.502422782811976501e-05
9.801960784313725483e-09,7.260746155904269960e-05
9.821964785914365429e-09,7.219651539463429004e-05
9.841968787515005374e-09,7.393433718274082175e-05
9.861972789115645320e-09,7.788229687459064963e-05
9.881976790716286919e-09,8.401081912872820218e-05
9.901980792316926865e-09,9.219413057531388594e-05
9.921984793917566810e-09,1.022096759903491972e-04
9.941988795518206756e-09,1.137425150086351130e-04
9.961992797118846701e-09,1.263947403326464748e-04
9.981996798719488301e-09,1.396996748279470679e-04
1.000200080032012825e-08,1.531403247126687415e-04
1.002200480192076819e-08,1.661713057094237099e-04
1.004200880352140814e-08,1.782432342396713548e-04
1.006201280512204808e-08,1.888284004592104856e-04
1.008201680672268803e-08,1.974464255980235049e-04
1.010202080832332963e-08,2.036885608102475707e-04
1.012202480992396957e-08,2.072393129224982559e-04
1.014202881152460952e-08,2.078941843117875377e-04
1.016203281312524946e-08,2.055724856963125717e-04
1.018203681472588941e-08,2.003244138631536154e-04
1.020204081632653101e-08,1.923318696432081796e-04
1.022204481792717096e-08,1.819028100850075998e-04
1.024204881952781090e-08,1.694592658182403355e-04
1.026205282112845085e-08,1.555194917943208022e-04
1.028205682272909079e-08,1.406750383454196307e-04
1.030206082432973239e-08,1.255638120013948650e-04
1.032206482593037234e-08,1.108404256294450216e-04
1.034206882753101228e-08,9.714530182832836844e-05
1.036207282913165223e-08,8.507408212014968890e-05
1.038207683073229217e-08,7.514890147218240347e-05
1.040208083233293377e-08,6.779301154048055942e-05
1.042208483393357372e-08,6.331007986341816748e-05
1.044208883553421366e-08,6.186926354969347571e-05
1.046209283713485361e-08,6.349686638419775868e-05
1.048209683873549356e-08,6.807505275090446235e-05
1.050210084033613350e-08,7.534772801902942885e-05
1.052210484193677510e-08,8.493332244758250481e-05
1.054210884353741505e-08,9.634385424518669542e-05
1.056211284513805499e-08,1.090093167411770278e-04
1.058211684673869494e-08,1.223061526852900884e-04
1.060212084833933488e-08,1.355883609838290545e-04
1.062212484993997648e-08,1.482196397418859292e-04
1.064212885154061643e-08,1.596049122957024003e-04
1.066213285314125637e-08,1.692196134004886538e-04
1.068213685474189632e-08,1.766352295401499544e-04
1.070214085634253626e-08,1.815397844114902820e-04
1.072214485794317621e-08,1.837522275672349927e-04
1.074214885954381781e-08,1.832300067117187924e-04
1.076215286114445776e-08,1.800694649200977680e-04
1.078215686274509770e-08,1.744990836451637366e-04
1.080216086434573765e-08,1.668659703105284677e-04
1.082216486594637759e-08,1.576163451344439362e-04
1.084216886754701919e-08,1.472710963757625747e-04
1.086217286914765914e-08,1.363977294505648271e-04
1.088217687074829908e-08,1.255802195597906235e-04
1.090218087234893903e-08,1.153883797391443454e-04
1.092218487394957897e-08,1.063483712340337943e-04
1.094218887555022057e-08,9.891591023669325377e-05
1.096219287715086052e-08,9.345356852731795741e-05
1.098219687875150046e-08,9.021333424567912001e-05
1.100220088035214041e-08,8.932530576998630564e-05
1.102220488195278035e-08,9.079305276922138891e-05
1.104220888355342195e-08,9.449581264493196037e-05
1.106221288515406190e-08,1.001973179606184766e-04
1.108221688675470185e-08,1.075606915525843154e-04
1.110222088835534179e-08,1.161685204812211544e-04
1.112222488995598174e-08,1.255469455775330017e-04
1.114222889155662168e-08,1.351923949466519504e-04
1.116223289315726328e-08,1.445994585585313455e-04
1.118223689475790323e-08,1.532883538670028526e-04
1.120224089635854317e-08,1.608304713950360057e-04
1.122224489795918312e-08,1.668706117991138179e-04
1.124224889955982306e-08,1.711447247954279397e-04
1.126225290116046466e-08,1.734922240221254471e-04
1.128225690276110461e-08,1.738622653468324480e-04
1.130226090436174455e-08,1.723137215329967364e-04
1.132226490596238450e-08,1.690089440392856873e-04
1.134226890756302445e-08,1.642017528979377021e-04
1.136227290916366439e-08,1.582204184760783474e-04
1.138227691076430599e-08,1.514466764130775267e-04
1.140228091236494594e-08,1.442920337206928438e-04
1.142228491396558588e-08,1.371727679674411256e-04
1.144228891556622583e-08,1.304850848006509391e-04
1.146229291716686577e-08,1.245818785284811560e-04
1.148229691876750737e-08,1.197524375628751352e-04
1.150230092036814732e-08,1.162062573293324219e-04
1.152230492196878726e-08,1.140618782111103917e-04
1.154230892356942721e-08,1.133413693438346348e-04
1.156231292517006715e-08,1.139707476342324176e-04
1.158231692677070875e-08,1.157862742347241005e-04
1.160232092837134870e-08,1.185462276877934508e-04
