# Time (s), DUT (V)
2.052410564225689838e-08,2.729774801144490073e-03
2.054410964385750028e-08,2.744585916412929823e-03
2.056411364545820144e-08,2.728343067378239967e-03
2.058411764705880002e-08,2.669678800611449947e-03
2.060412164865950118e-08,2.561991893991380064e-03
2.062412565026009977e-08,2.403835621620080062e-03
2.064412965186069835e-08,2.198860754503199899e-03
2.066413365346139951e-08,1.957351860953440020e-03
2.068413765506200140e-08,1.693082291265289932e-03
2.070414165666269925e-08,1.425876089320740007e-03
2.072414565826330115e-08,1.176685007606610017e-03
2.074414965986389973e-08,9.689466346568370017e-04
2.076415366146460089e-08,8.257923877639030156e-04
2.078415766306519948e-08,7.686493116679619930e-04
2.080416166466590063e-08,8.156487890568940233e-04
2.082416566626649922e-08,9.802047684972598970e-04
2.084416966786710112e-08,1.269845143674950107e-03
2.086417366946779896e-08,1.685374710321139915e-03
2.088417767106840086e-08,2.220427989768509851e-03
2.090418167266909871e-08,2.861446477743910099e-03
2.092418567426970060e-08,3.588089032450690174e-03
2.094418967587039845e-08,4.374057753593459975e-03
2.096419367747100035e-08,5.188296437524280054e-03
2.098419767907159893e-08,5.996496056564809725e-03
2.100420168067230009e-08,6.762823061505230000e-03
2.102420568227289868e-08,7.451772749666719931e-03
2.104420968387359983e-08,8.030042261193940864e-03
2.106421368547419842e-08,8.468316384469560393e-03
2.108421768707480031e-08,8.742864303804149737e-03
2.110422168867550147e-08,8.836856362624909839e-03
2.112422569027610006e-08,8.741326139945449977e-03
2.114422969187680121e-08,8.455723634636990588e-03
2.116423369347739980e-08,7.988028863440200730e-03
2.118423769507799839e-08,7.354420283332279915e-03
2.120424169667869954e-08,6.578517647056739658e-03
2.122424569827930144e-08,5.690242708371059596e-03
2.124424969987999929e-08,4.724405431647530317e-03
2.126425370148060118e-08,3.718570885614840178e-03
2.128425770308119977e-08,2.713505155216820036e-03
2.130426170468190093e-08,1.745121578249400054e-03
2.132426570628249951e-08,8.521112070932180226e-04
2.134426970788320067e-08,6.509202417660930212e-05
2.136427370948379926e-08,-5.873633862710459994e-04
2.138427771108440115e-08,-1.087392700937180002e-03
2.140428171268509900e-08,-1.419651617970970042e-03
2.142428571428570089e-08,-1.580532250315959961e-03
2.144428971588639874e-08,-1.572031265110200061e-03
2.146429371748700064e-08,-1.403851075192570066e-03
2.148429771908759922e-08,-1.092074502025329897e-03
2.150430172068830038e-08,-6.581245739751509938e-04
2.152430572228889897e-08,-1.274541389030250038e-04
2.154430972388960012e-08,4.719137990536699848e-04
2.156431372549019871e-08,1.110910076836300019e-03
2.158431772709080061e-08,1.760922194339500056e-03
2.160432172869149845e-08,2.395194813902799987e-03
2.162432573029210035e-08,2.990055675308420004e-03
2.164432973189280151e-08,3.525907405654260182e-03
2.166433373349340009e-08,3.987941425415400011e-03
2.168433773509399868e-08,4.366547827449530038e-03
2.170434173669469983e-08,4.657413622379209805e-03
2.172434573829529842e-08,4.861319975710580270e-03
2.174434973989599958e-08,4.983665936700820177e-03
2.176435374149660147e-08,5.033760722926340289e-03
2.178435774309720006e-08,5.023938095881160144e-03
2.180436174469790122e-08,4.968554175807329658e-03
2.182436574629849980e-08,4.882933874236479975e-03
2.184436974789920096e-08,4.782330900993049701e-03
2.186437374949979955e-08,4.680962209640079918e-03
2.188437775110040144e-08,4.591170191752119711e-03
2.190438175270109929e-08,4.522755524102270094e-03
2.192438575430170118e-08,4.482511072263349605e-03
2.194438975590239903e-08,4.473973517961480142e-03
2.196439375750300093e-08,4.497395304724220201e-03
2.198439775910359951e-08,4.549925970396139982e-03
2.200440176070430067e-08,4.625979767197569911e-03
2.202440576230489926e-08,4.717756351473309691e-03
2.204440976390560041e-08,4.815873788604820363e-03
2.206441376550619900e-08,4.910068508574209727e-03
2.208441776710680090e-08,4.989915308690319982e-03
2.210442176870749874e-08,5.045521973208289858e-03
2.212442577030810064e-08,5.068157316406460278e-03
2.214442977190879849e-08,5.050778041002179641e-03
2.216443377350940038e-08,4.988428190456539908e-03
2.218443777510999897e-08,4.878494524131480117e-03
2.220444177671070013e-08,4.720811175454270141e-03
2.222444577831129871e-08,4.517616785547680196e-03
2.224444977991199987e-08,4.273376304973149770e-03
2.226445378151259846e-08,3.994487280010280278e-03
2.228445778311320035e-08,3.688896262679190133e-03
2.230446178471390151e-08,3.365654725703999973e-03
2.232446578631450009e-08,3.034445401257269796e-03
2.234446978791520125e-08,2.705109330466339869e-03
2.236447378951579984e-08,2.387201292795100051e-03
2.238447779111639842e-08,2.089596993137320200e-03
2.240448179271709958e-08,1.820169833536679953e-03
2.242448579431770148e-08,1.585548767601210017e-03
2.244448979591839932e-08,1.390962139620300058e-03
2.246449379751900122e-08,1.240166050477259970e-03
2.248449779911959981e-08,1.135436739654430019e-03
2.250450180072030096e-08,1.077233399577059948e-03
2.252450580232089955e-08,1.066541869663139956e-03
2.254450980392160071e-08,1.099994667882849908e-03
2.256451380552219929e-08,1.177748477437770037e-03
2.258451780712280119e-08,1.293652820810639896e-03
2.260452180872349904e-08,1.444585397389700106e-03
2.262452581032410093e-08,1.627737285038380029e-03
2.264452981192479878e-08,1.837774459527110075e-03
2.266453381352540067e-08,2.069840397793430015e-03
2.268453781512609852e-08,2.317955020535369861e-03
2.270454181672670042e-08,2.578523435198419936e-03
2.272454581832729900e-08,2.844955589232399992e-03
2.274454981992800016e-08,3.112369073884110014e-03
2.276455382152859875e-08,3.375282905216099843e-03
2.278455782312929990e-08,3.628329596531260168e-03
2.280456182472989849e-08,3.866281531319160168e-03
2.282456582633050039e-08,4.084176320470120185e-03
2.284456982793120154e-08,4.277471710054959846e-03
2.286457382953180013e-08,4.442224987040999974e-03
2.288457783113250129e-08,4.575287546828049785e-03
2.290458183273309987e-08,4.674501503147529893e-03
2.292458583433369846e-08,4.738882324785540293e-03
2.294458983593439962e-08,4.768769801311499752e-03
2.296459383753500151e-08,4.765929412266089668e-03
2.298459783913569936e-08,4.733587531952120411e-03
2.300460184073630125e-08,4.676386853447070217e-03
2.302460584233689984e-08,4.600252839865659645e-03
2.304460984393760100e-08,4.512167663450330352e-03
2.306461384553819958e-08,4.419854618319329735e-03
2.308461784713890074e-08,4.331382946831860252e-03
2.310462184873949933e-08,4.254709900492660221e-03
2.312462585034010122e-08,4.197183137851650397e-03
2.314462985194079907e-08,4.165031732670240044e-03
2.316463385354140097e-08,4.162877665513890248e-03
2.318463785514209881e-08,4.193301329884539796e-03
2.320464185674270071e-08,4.256494046287279988e-03
2.322464585834329929e-08,4.350027733206709990e-03
2.324464985994400045e-08,4.468766777458229623e-03
2.326465386154459904e-08,4.604939982014040131e-03
2.328465786314530020e-08,4.748381604463240181e-03
2.330466186474589878e-08,4.886940425056159748e-03
2.332466586634650068e-08,5.007045098487379609e-03
2.334466986794719852e-08,5.094403417112349820e-03
2.336467386954780042e-08,5.134803243117289605e-03
2.338467787114850158e-08,5.114974434290570082e-03
2.340468187274910016e-08,5.023464710739090032e-03
2.342468587434969875e-08,4.851478600822139650e-03
2.344468987595039991e-08,4.593627732747010070e-03
2.346469387755099849e-08,4.248542999757129630e-03
2.348469787915169965e-08,3.819304526407559831e-03
2.350470188075230154e-08,3.313653705827299990e-03
2.352470588235290013e-08,2.743957779982600202e-03
2.354470988395360129e-08,2.126562513474119804e-03
2.356471388555419987e-08,1.482752067709279965e-03
2.358471788715490103e-08,8.362626967235710319e-04
2.360472188875549962e-08,2.117522924707580085e-04
2.362472589035610151e-08,-3.639890995208470222e-04
2.364472989195679936e-08,-8.656558977121709894e-04
2.366473389355740126e-08,-1.265706088649450100e-03
2.368473789515809910e-08,-1.545652458639770049e-03
2.370474189675870100e-08,-1.686498281514030003e-03
2.372474589835929959e-08,-1.674089247411529981e-03
2.374474989996000074e-08,-1.504404614677580087e-03
2.376475390156059933e-08,-1.176797638460040088e-03
2.378475790316130049e-08,-6.943951809705439923e-04
2.380476190476189907e-08,-7.248170630456489654e-05
2.382476590636250097e-08,6.710029647007019959e-04
2.384476990796319882e-08,1.512082544501159968e-03
2.386477390956380071e-08,2.422454103966209873e-03
2.388477791116449856e-08,3.370725245127399912e-03
2.390478191276510045e-08,4.323807513826970379e-03
2.392478591436569904e-08,5.248402623132779853e-03
2.394478991596640020e-08,6.112504432371599836e-03
2.396479391756699878e-08,6.886838086734610107e-03
2.398479791916769994e-08,7.546160623020129951e-03
2.400480192076829853e-08,8.070354566554589770e-03
2.402480592236890042e-08,8.445257205565130307e-03
2.404480992396960158e-08,8.663182716069100023e-03
2.406481392557020017e-08,8.723111304805320279e-03
2.408481792717090132e-08,8.630538065345409737e-03
2.410482192877149991e-08,8.396993230821299739e-03
2.412482593037209850e-08,8.039263847842840691e-03
2.414482993197279965e-08,7.578363513761700136e-03
2.416483393357340155e-08,7.038310733693879835e-03
2.418483793517409940e-08,6.444786840146769953e-03
2.420484193677470129e-08,5.823750659359149678e-03
2.422484593837539914e-08,5.200088831372709670e-03
2.424484993997600103e-08,4.596377791281870337e-03
2.426485394157659962e-08,4.031826068214240319e-03
2.428485794317730078e-08,3.521454195426370216e-03
2.430486194477789936e-08,3.075554828561870031e-03
2.432486594637860052e-08,2.699458521093140058e-03
2.434486994797919911e-08,2.393612035248690074e-03
2.436487394957980100e-08,2.153957189595620200e-03
2.438487795118049885e-08,1.972653117359589921e-03
2.440488195278110075e-08,1.838643750522919902e-03
2.442488595438179859e-08,1.739399683728969906e-03
2.444488995598240049e-08,1.660585374059699894e-03
2.446489395758299908e-08,1.589769501851939987e-03
2.448489795918370023e-08,1.514693789108220072e-03
2.450490196078429882e-08,1.426127834429249995e-03
2.452490596238499998e-08,1.317188735642130064e-03
2.454490996398559856e-08,1.185488215610770073e-03
2.456491396558620046e-08,1.033583654225949918e-03
2.458491796718690161e-08,8.662070573550589847e-04
2.460492196878750020e-08,6.947013162712779811e-04
2.462492597038820136e-08,5.277650762689079910e-04
2.464492997198879994e-08,3.840433425357529990e-04
2.466493397358939853e-08,2.775026008814900189e-04
2.468493797519009969e-08,2.250646787122189936e-04
2.470494197679070158e-08,2.420458630200650026e-04
2.472494597839139943e-08,3.416183299935789792e-04
2.474494997999200133e-08,5.337431939683050025e-04
2.476495398159259991e-08,8.242666309585160514e-04
2.478495798319330107e-08,1.214247154042759997e-03
2.480496198479389966e-08,1.699553398525209926e-03
2.482496598639460081e-08,2.270762236686910043e-03
2.484496998799519940e-08,2.913369096800619892e-03
2.486497398959580129e-08,3.608303641104770171e-03
2.488497799119649914e-08,4.332725595279809765e-03
2.490498199279710104e-08,5.061058626657739812e-03
2.492498599439779888e-08,5.766205758379309813e-03
2.494498999599840078e-08,6.420878746882950107e-03
2.496499399759899937e-08,6.998966801424469884e-03
2.498499799919970052e-08,7.476867402300749893e-03
2.500500200080029911e-08,7.834703926523349515e-03
2.502500600240100027e-08,8.057361185610990850e-03
2.504501000400159885e-08,8.135280423093419616e-03
2.506501400560220075e-08,8.064969168388339688e-03
2.508501800720289860e-08,7.849197757874400855e-03
2.510502200880350049e-08,7.496872319965250386e-03
2.512502601040420165e-08,7.022592498690499729e-03
2.514503001200480023e-08,6.445920055853349671e-03
2.516503401360539882e-08,5.790400686442180242e-03
2.518503801520609998e-08,5.082394956386800111e-03
2.520504201680669856e-08,4.349784441401699682e-03
2.522504601840739972e-08,3.620625339863740161e-03
2.524505002000800162e-08,2.921823724805970059e-03
2.526505402160860020e-08,2.277904128364570142e-03
2.528505802320930136e-08,1.709936517675209999e-03
2.530506202480989995e-08,1.234676377269480069e-03
2.532506602641060110e-08,8.639592306777310127e-04
2.534507002801119969e-08,6.043753619051929742e-04
2.536507402961180158e-08,4.572337064679589803e-04
2.538507803121249943e-08,4.188069040597740115e-04
2.540508203281310133e-08,4.808333703357460195e-04
2.542508603441379918e-08,6.312379172942880409e-04
2.544509003601440107e-08,8.550207689358150414e-04
2.546509403761499966e-08,1.135241092335469940e-03
2.548509803921570081e-08,1.453689469700580059e-03
2.550510204081629940e-08,1.794431768350669958e-03
2.552510604241700056e-08,2.138629033946879993e-03
2.554511004401759914e-08,2.472292338283619932e-03
2.556511404561820104e-08,2.784687429330199963e-03
2.558511804721889889e-08,3.064894782990539891e-03
2.560512204881950078e-08,3.308560698168940082e-03
2.562512605042019863e-08,3.510919239052230200e-03
2.564513005202080053e-08,3.675914874155199793e-03
2.566513405362149837e-08,3.802615502688410070e-03
2.568513805522210027e-08,3.898484369661189917e-03
2.570514205682269886e-08,3.969120283776500155e-03
2.572514605842340001e-08,4.021441935322669740e-03
2.574515006002399860e-08,4.062446163277440118e-03
2.576515406162469976e-08,4.098348346882299716e-03
2.578515806322530165e-08,4.134081977432460010e-03
2.580516206482590024e-08,4.172871472327819957e-03
2.582516606642660139e-08,4.215968884681649612e-03
2.584517006802719998e-08,4.262570125490509725e-03
2.586517406962790114e-08,4.309913290337179931e-03
2.588517807122849972e-08,4.353548670869069985e-03
2.590518207282910162e-08,4.387757900006689776e-03
2.592518607442979947e-08,4.406089229299249913e-03
2.594519007603040136e-08,4.401967850157039938e-03
2.596519407763109921e-08,4.369334968682929768e-03
2.598519807923170111e-08,4.303267354175040367e-03
2.600520208083229969e-08,4.200530416912399631e-03
2.602520608243300085e-08,4.060022425193869633e-03
2.604521008403359944e-08,3.883074925836439879e-03
2.606521408563430059e-08,3.673584278788520185e-03
2.608521808723489918e-08,3.437960790903500131e-03
2.610522208883550107e-08,3.184894461485579965e-03
2.612522609043619892e-08,2.924897920083640007e-03
2.614523009203680082e-08,2.670650255351539933e-03
2.616523409363749867e-08,2.432906789920329972e-03
2.618523809523810056e-08,2.225754011721780157e-03
2.620524209683869915e-08,2.059922098078900091e-03
2.622524609843940030e-08,1.944398815950029941e-03
2.624525010003999889e-08,1.890121776121159993e-03
2.626525410164070005e-08,1.899380959330179957e-03
2.628525810324129863e-08,1.974731978127610126e-03
2.630526210484190053e-08,2.114392193582889830e-03
2.632526610644259838e-08,2.313363852015650011e-03
2.634527010804320027e-08,2.563409439739079785e-03
2.636527410964390143e-08,2.853496182972960205e-03
2.638527811124450002e-08,3.170368385117030077e-03
2.640528211284509860e-08,3.499260486604570137e-03
2.642528611444579976e-08,3.824708602688979900e-03
2.644529011604640165e-08,4.131411760201949765e-03
2.646529411764709950e-08,4.405090579683300020e-03
2.648529811924770140e-08,4.633290963249429850e-03
2.650530212084829998e-08,4.806083470964930306e-03
2.652530612244900114e-08,4.916615307185520124e-03
2.654531012404959973e-08,4.961480802777009681e-03
2.656531412565030088e-08,4.940887405925659982e-03
2.658531812725089947e-08,4.858606781487229652e-03
2.660532212885150137e-08,4.721713874057580432e-03
2.662532613045219921e-08,4.540129877292149903e-03
2.664533013205280111e-08,4.325997148889180327e-03
2.666533413365349896e-08,4.092924457306030238e-03
2.668533813525410085e-08,3.855105983115429940e-03
2.670534213685469944e-08,3.627169411509749853e-03
2.672534613845540059e-08,3.420737770449880193e-03
2.674535014005599918e-08,3.247258967143279787e-03
2.676535414165670034e-08,3.116036055963309920e-03
2.678535814325729892e-08,3.031995410430560201e-03
2.680536214485790082e-08,2.997386593820909866e-03
2.682536614645859867e-08,3.010964690686350215e-03
2.684537014805920056e-08,3.068175653614169975e-03
2.686537414965989841e-08,3.161473499388900172e-03
2.688537815126050031e-08,3.280821044538149815e-03
2.690538215286109889e-08,3.414342516323709813e-03
2.692538615446180005e-08,3.549087292024639961e-03
2.694539015606239864e-08,3.671857523067180006e-03
2.696539415766309979e-08,3.770048875096659868e-03
2.698539815926369838e-08,3.832453252919869931e-03
2.700540216086430027e-08,3.849975173274579852e-03
2.702540616246500143e-08,3.816219191325409977e-03
2.704541016406560002e-08,3.727914088814520115e-03
2.706541416566630117e-08,3.585149844429310045e-03
2.708541816726689976e-08,3.391415061624910091e-03
2.710542216886749835e-08,3.153434779582220057e-03
2.712542617046819950e-08,2.880820664326880047e-03
2.714543017206880140e-08,2.585556715477669871e-03
2.716543417366949925e-08,2.281353145242500172e-03
2.718543817527010114e-08,1.982908417538449802e-03
2.720544217687079899e-08,1.705109006039279979e-03
2.722544617847140089e-08,1.462232249933840059e-03
2.724545018007199947e-08,1.268224353332660093e-03
2.726545418167270063e-08,1.132253193131299964e-03
2.728545818327329922e-08,1.062590261339470005e-03
2.730546218487390111e-08,1.067406624362249963e-03
2.732546618647459896e-08,1.148265357604010082e-03
2.734547018807520085e-08,1.304104344429320075e-03
2.736547418967589870e-08,1.530514007321399960e-03
2.738547819127650060e-08,1.821890943145770088e-03
2.740548219287719845e-08,2.169274845124689963e-03
2.742548619447780034e-08,2.561937155943239900e-03
2.744549019607839893e-08,2.987889270561669940e-03
2.746549419767910008e-08,3.434435550337689921e-03
2.748549819927969867e-08,3.888753263206800106e-03
2.750550220088039983e-08,4.338427149680030258e-03
2.752550620248099841e-08,4.771909292048249693e-03
2.754551020408160031e-08,5.178881835400619971e-03
2.756551420568230147e-08,5.550508281122609570e-03
2.758551820728290005e-08,5.879567937461790093e-03
2.760552220888360121e-08,6.160477018257409614e-03
2.762552621048419980e-08,6.389208187738249813e-03
2.764553021208479838e-08,6.563127464410870200e-03
2.766553421368549954e-08,6.680772820763500319e-03
2.768553821528610143e-08,6.741602174046110174e-03
2.770554221688679928e-08,6.745739535521209571e-03
2.772554621848740118e-08,6.693746817008639979e-03
2.774555022008799976e-08,6.586445301241109981e-03
2.776555422168870092e-08,6.424805345781990293e-03
2.778555822328929951e-08,6.209915931448280364e-03
2.780556222489000066e-08,5.943037721223599912e-03
2.782556622649059925e-08,5.625734975738890149e-03
2.784557022809120115e-08,5.260073620776869671e-03
2.786557422969189899e-08,4.848865611367020323e-03
2.788557823129250089e-08,4.395934058404380070e-03
2.790558223289319874e-08,3.906369849459910212e-03
2.792558623449380063e-08,3.386749043104300173e-03
2.794559023609439922e-08,2.845281321913480099e-03
2.796559423769510038e-08,2.291863253706279829e-03
2.798559823929569896e-08,1.738015854499299967e-03
2.800560224089640012e-08,1.196693621312819962e-03
2.802560624249699871e-08,6.819613104304929688e-04
2.804561024409760060e-08,2.084819815777159979e-04
2.806561424569829845e-08,-2.089188462626509870e-04
2.808561824729890034e-08,-5.554517619158600393e-04
2.810562224889960150e-08,-8.192607564190669631e-04
2.812562625050020009e-08,-9.869835525750699900e-04
2.814563025210079867e-08,-1.053480910228250063e-03
2.816563425370149983e-08,-1.009930881267280100e-03
2.818563825530209842e-08,-8.572977442864580149e-04
2.820564225690279957e-08,-5.974048829981320249e-04
2.822564625850340147e-08,-2.359314687473770020e-04
2.824565026010400005e-08,2.176023674065719982e-04
2.826565426170470121e-08,7.469002975547410408e-04
2.828565826330529980e-08,1.334952039928590092e-03
2.830566226490600096e-08,1.962529761682200134e-03
2.832566626650659954e-08,2.608344788960300156e-03
2.834567026810720144e-08,3.250000282607030076e-03
2.836567426970789928e-08,3.865781757475289949e-03
2.838567827130850118e-08,4.435462404340879614e-03
2.840568227290919903e-08,4.941296781501010142e-03
2.842568627450980092e-08,5.368915967093729896e-03
2.844569027611039951e-08,5.708055169912270091e-03
2.846569427771110067e-08,5.953066735598560276e-03
2.848569827931169925e-08,6.103182831124229733e-03
2.850570228091240041e-08,6.162505988184089657e-03
2.852570628251299900e-08,6.139721346596620222e-03
2.854571028411360089e-08,6.047540941293739689e-03
2.856571428571429874e-08,5.901906724193609760e-03
2.858571828731490063e-08,5.720994192878870073e-03
2.860572228891559848e-08,5.524071547234769841e-03
2.862572629051620038e-08,5.330279357645419623e-03
2.864573029211679896e-08,5.157402113686039916e-03
2.866573429371750012e-08,5.020705251363439918e-03
2.868573829531809871e-08,4.931909095748869716e-03
2.870574229691879986e-08,4.898364635313480313e-03
2.872574629851939845e-08,4.922485462651039756e-03
2.874575030012000035e-08,5.001476126646350016e-03
2.876575430172070150e-08,5.127380321439939728e-03
2.878575830332130009e-08,5.287453746742339956e-03
2.880576230492200125e-08,5.464847197341199912e-03
2.882576630652259983e-08,5.639566622214870276e-03
2.884577030812319842e-08,5.789659674822680326e-03
2.886577430972389958e-08,5.892563715801110193e-03
2.888577831132450147e-08,5.926539246181679842e-03
2.890578231292519932e-08,5.872106060170309907e-03
2.892578631452580121e-08,5.713397481006560370e-03
2.894579031612649906e-08,5.439351072878470007e-03
2.896579431772710096e-08,5.044662101951260039e-03
2.898579831932769954e-08,4.530438355899189806e-03
2.900580232092840070e-08,3.904511056865709890e-03
2.902580632252899929e-08,3.181375617123879951e-03
2.904581032412970044e-08,2.381762891389699842e-03
2.906581432573029903e-08,1.532416541167280028e-03
2.908581832733090093e-08,6.619409728414349815e-04
2.910582232893159877e-08,-1.943853527526779961e-04
2.912582633053220067e-08,-1.005596702948379937e-03
2.914583033213289852e-08,-1.724412069414619922e-03
2.916583433373350041e-08,-2.337309197787970118e-03
2.918583833533409900e-08,-2.796747182529619926e-03
2.920584233693480016e-08,-3.101170565454709847e-03
2.922584633853539874e-08,-3.221246915049550113e-03
2.924585034013609990e-08,-3.130506498791710106e-03
2.926585434173669849e-08,-2.865711422168149784e-03
2.928585834333730038e-08,-2.393029734172730065e-03
2.930586234493800154e-08,-1.754623573143280092e-03
2.932586634653860012e-08,-9.597961465332519601e-04
2.934587034813930128e-08,-3.562434060867599871e-05
2.936587434973989987e-08,9.810202955520650088e-04
2.938587835134049845e-08,2.057152896298139900e-03
2.940588235294119961e-08,3.154500767914319992e-03
2.942588635454180151e-08,4.235494594534939747e-03
2.944589035614249935e-08,5.264262094056959725e-03
2.946589435774310125e-08,6.208208151979440099e-03
2.948589835934369984e-08,7.039391141109749631e-03
2.950590236094440099e-08,7.735626075162370038e-03
2.952590636254499958e-08,8.281261666080270631e-03
2.954591036414570074e-08,8.667597621226269186e-03
2.956591436574629932e-08,8.892929467285140208e-03
2.958591836734690122e-08,8.962229570674060466e-03
2.960592236894759907e-08,8.886493570176529772e-03
2.962592637054820096e-08,8.681799937720400054e-03
2.964593037214889881e-08,8.368145761292590176e-03
2.966593437374950070e-08,7.968133221416710127e-03
2.968593837535009929e-08,7.505587979531580176e-03
2.970594237695080045e-08,7.004192469976879692e-03
2.972594637855139903e-08,6.486213847972770348e-03
2.974595038015210019e-08,5.971398361240099623e-03
2.976595438175269878e-08,5.476091735305100433e-03
2.978595838335330067e-08,5.012629596585290066e-03
2.980596238495399852e-08,4.589024005663859714e-03
2.982596638655459711e-08,4.208952975602299647e-03
2.984597038815530157e-08,3.872040610667849825e-03
2.986597438975590016e-08,3.574397413602750130e-03
2.988597839135649874e-08,3.309374485305249889e-03
2.990598239295720321e-08,3.068472737289839897e-03
2.992598639455780180e-08,2.842339603112409990e-03
2.994599039615849964e-08,2.621781562087499920e-03
2.996599439775909823e-08,2.398721286070360035e-03
2.998599839935969682e-08,2.167033300619989906e-03
3.000600240096040128e-08,1.923247992916060026e-03
3.002600640256099987e-08,1.666304064759570065e-03
3.004601040416169772e-08,1.400633425697979991e-03
3.006601440576230292e-08,1.130702945938939948e-03
3.008601840736290151e-08,8.613958326858090191e-04
3.010602240896359936e-08,6.161824665484700540e-04
3.012602641056419794e-08,3.881310316457130152e-04
3.014603041216490241e-08,2.191288708795479940e-04
3.016603441376550099e-08,9.387549861929399785e-05
3.018603841536609958e-08,2.926484743332499993e-05
3.020604241696679743e-08,4.424164289546640125e-05
3.022604641856740263e-08,1.295628240716410078e-04
3.024605042016810048e-08,3.070480159295300255e-04
3.026605442176869907e-08,5.693904507555440234e-04
3.028605842336929765e-08,9.050438298995990352e-04
3.030606242497000212e-08,1.305228372860460029e-03
3.032606642657060071e-08,1.756516494232050101e-03
3.034607042817129855e-08,2.242492471119999792e-03
3.036607442977189714e-08,2.744466370950349957e-03
3.038607843137260161e-08,3.242265684253179975e-03
3.040608243297320019e-08,3.715714135128030029e-03
3.042608643457379878e-08,4.145716080286799589e-03
3.044609043617450324e-08,4.515358925124129778e-03
3.046609443777510183e-08,4.810906251096029596e-03
3.048609843937579968e-08,5.022618971891279656e-03
3.050610244097639827e-08,5.145351947112510212e-03
3.052610644257699685e-08,5.178886914480839744e-03
3.054611044417770132e-08,5.127978518564200311e-03
3.056611444577829990e-08,5.002107625137070142e-03
3.058611844737899775e-08,4.814953932784089841e-03
3.060612244897960296e-08,4.583617021572479813e-03
3.062612645058020154e-08,4.327630351513810092e-03
3.064613045218089939e-08,4.067825393276280205e-03
3.066613445378149798e-08,3.825112261740870167e-03
3.068613845538220244e-08,3.619248371372159843e-03
3.070614245698280103e-08,3.467667434216010168e-03
3.072614645858339962e-08,3.384437541762919804e-03
3.074615046018409746e-08,3.379409347069119857e-03
3.076615446178470267e-08,3.457603985309639933e-03
3.078615846338540052e-08,3.618876054524729820e-03
3.080616246498599910e-08,3.857870616562569886e-03
3.082616646658659769e-08,4.164275784024570361e-03
3.084617046818730215e-08,4.523355102374040405e-03
3.086617446978790074e-08,4.916727675934030178e-03
3.088617847138859859e-08,5.323349804546220233e-03
3.090618247298919718e-08,5.720640638300179999e-03
3.092618647458980238e-08,6.085686676194549879e-03
3.094619047619050023e-08,6.396456256925329986e-03
3.096619447779109881e-08,6.632955689046130324e-03
3.098619847939180328e-08,6.778263254788899697e-03
3.100620248099240187e-08,6.819385654112469775e-03
3.102620648259300045e-08,6.747892961596900323e-03
3.104621048419369830e-08,6.560302085920699869e-03
3.106621448579429689e-08,6.258194147187599692e-03
3.108621848739500135e-08,5.848067136898900398e-03
3.110622248899559994e-08,5.340940696752890376e-03
3.112622649059619853e-08,4.751743889389960229e-03
3.114623049219690299e-08,4.098516097938200049e-03
3.116623449379750158e-08,3.400833377843819842e-03
3.118623849539819943e-08,2.681655991477599910e-03
3.120624249699879801e-08,1.963321811555029852e-03
3.122624649859940322e-08,1.263283848175710032e-03
3.124625050020010106e-08,6.040802338366000430e-04
3.126625450180069965e-08,2.241398923043049871e-06
3.128625850340139750e-08,-5.263719398555330052e-04
3.130626250500200270e-08,-9.723840983744489602e-04
3.132626650660260129e-08,-1.326234907996030063e-03
3.134627050820329914e-08,-1.583085333916080034e-03
3.136627450980389772e-08,-1.740681940575950024e-03
3.138627851140460219e-08,-1.799449712987349990e-03
3.140628251300520078e-08,-1.761985920101679943e-03
3.142628651460579936e-08,-1.632565990297159915e-03
3.144629051620649721e-08,-1.416641546106730100e-03
3.146629451780710241e-08,-1.120372726161169945e-03
3.148629851940780026e-08,-7.502321798779110510e-04
3.150630252100839885e-08,-3.127102704114790221e-04
3.152630652260899743e-08,1.858589492194580078e-04
3.154631052420970190e-08,7.393427644722309986e-04
3.156631452581030049e-08,1.341729481552079951e-03
3.158631852741099833e-08,1.986937934570629904e-03
3.160632252901159692e-08,2.668542304088270065e-03
3.162632653061220213e-08,3.379446069819100080e-03
3.164633053221289997e-08,4.111544641006419781e-03
3.166633453381349856e-08,4.855418856901349590e-03
3.168633853541420303e-08,5.600100884948010053e-03
3.170634253701480161e-08,6.332950055004770221e-03
3.172634653861540020e-08,7.039669078438049593e-03
3.174635054021609805e-08,7.704481357788750019e-03
3.176635454181670325e-08,8.310478335185739890e-03
3.178635854341740110e-08,8.840132849565019574e-03
3.180636254501799968e-08,9.275961166858510618e-03
3.182636654661859827e-08,9.601303649746669930e-03
3.184637054821930274e-08,9.801182858659000102e-03
3.186637454981990132e-08,9.863189055464280375e-03
3.188637855142059917e-08,9.778337307502719261e-03
3.190638255302119776e-08,9.541838165398289218e-03
3.192638655462190222e-08,9.153725490942430515e-03
3.194639055622250081e-08,8.619290470265160084e-03
3.196639455782309940e-08,7.949279937152879671e-03
3.198639855942379724e-08,7.159829380569420094e-03
3.200640256102440245e-08,6.272115730381149640e-03
3.202640656262510030e-08,5.311731337326200050e-03
3.204641056422569888e-08,4.307815805812320077e-03
3.206641456582629747e-08,3.291929625656909823e-03
3.208641856742700193e-08,2.295991396500400052e-03
3.210642256902760052e-08,1.354395768769440025e-03
