Column1,Column2
4.58092E-09,0.008142049
4.60092E-09,0.015586118
4.62092E-09,0.022266824
4.64093E-09,0.027903552
4.66093E-09,0.032266562
4.68094E-09,0.035189878
4.70094E-09,0.036575261
4.72094E-09,0.036399324
4.74095E-09,0.034711719
4.76095E-09,0.03163167
4.78096E-09,0.027342696
4.80096E-09,0.022080181
4.82096E-09,0.016119913
4.84097E-09,0.009763154
4.86097E-09,0.003320873
4.88098E-09,-0.002902306
4.90098E-09,-0.008623591
4.92098E-09,-0.013596139
4.94099E-09,-0.017621043
4.96099E-09,-0.020556598
4.981E-09,-0.022324333
5.001E-09,-0.022911541
5.021E-09,-0.022370181
5.04101E-09,-0.020812242
5.06101E-09,-0.018401854
5.08102E-09,-0.015344598
5.10102E-09,-0.011874634
5.12102E-09,-0.008240366
5.14103E-09,-0.00468867
5.16103E-09,-0.001453482
5.18104E-09,0.001265394
5.20104E-09,0.003304551
5.22104E-09,0.004547269
5.24105E-09,0.004890562
5.26105E-09,0.004478611
5.28106E-09,0.003242758
5.30106E-09,0.001388979
5.32106E-09,-0.000952275
5.34107E-09,-0.003561297
5.36107E-09,-0.00622084
5.38108E-09,-0.008676175
5.40108E-09,-0.010692402
5.42108E-09,-0.012051469
5.44109E-09,-0.012569597
5.46109E-09,-0.012109869
5.4811E-09,-0.010592335
5.5011E-09,-0.008001028
5.5211E-09,-0.004387429
5.54111E-09,0.000129868
5.56111E-09,0.005369356
5.58112E-09,0.011094517
5.60112E-09,0.017025043
5.62112E-09,0.022850854
5.64113E-09,0.028248167
5.66113E-09,0.032896794
5.68114E-09,0.036497748
5.70114E-09,0.038790212
5.72114E-09,0.039566933
5.74115E-09,0.038684671
5.76115E-09,0.036081828
5.78116E-09,0.031778633
5.80116E-09,0.025874245
5.82116E-09,0.018552484
5.84117E-09,0.010079386
5.86117E-09,0.000768619
5.88118E-09,-0.008996959
5.90118E-09,-0.018812772
5.92118E-09,-0.02825559
5.94119E-09,-0.036908308
5.96119E-09,-0.044379629
5.9812E-09,-0.050323129
6.0012E-09,-0.054454468
6.0212E-09,-0.05656578
6.04121E-09,-0.056536498
6.06121E-09,-0.05434002
6.08122E-09,-0.050045883
6.10122E-09,-0.0438173
6.12122E-09,-0.035904152
6.14123E-09,-0.026631774
6.16123E-09,-0.016386238
6.18124E-09,-0.005595081
6.20124E-09,0.005287453
6.22124E-09,0.015811526
6.24125E-09,0.025565178
6.26125E-09,0.034099701
6.28126E-09,0.041137196
6.30126E-09,0.046341509
6.32126E-09,0.049575324
6.34127E-09,0.050735652
6.36127E-09,0.049836226
6.38128E-09,0.046961878
6.40128E-09,0.042305399
6.42128E-09,0.03611808
6.44129E-09,0.028725864
6.46129E-09,0.020497932
6.4813E-09,0.011832034
6.5013E-09,0.003134749
6.5213E-09,-0.005198043
6.54131E-09,-0.012799786
6.56131E-09,-0.019350054
6.58132E-09,-0.024588747
6.60132E-09,-0.028327008
6.62132E-09,-0.0304544
6.64133E-09,-0.030942046
6.66133E-09,-0.029841681
6.68134E-09,-0.027280736
6.70134E-09,-0.023453817
6.72134E-09,-0.01861107
6.74135E-09,-0.013041725
6.76135E-09,-0.007065357
6.78136E-09,-0.001011401
6.80136E-09,0.00480446
6.82136E-09,0.010086547
6.84137E-09,0.01456926
6.86137E-09,0.018052991
6.88138E-09,0.020376448
6.90138E-09,0.021453985
6.92138E-09,0.021261233
6.94139E-09,0.019838921
6.96139E-09,0.017288139
6.9814E-09,0.013763059
7.0014E-09,0.009461337
7.0214E-09,0.004612686
7.04141E-09,-0.000533714
7.06141E-09,-0.005722286
7.08142E-09,-0.010703892
7.10142E-09,-0.015247794
7.12142E-09,-0.019152141
7.14143E-09,-0.022252505
7.16143E-09,-0.024428115
7.18144E-09,-0.025605563
7.20144E-09,-0.025759915
7.22144E-09,-0.024913296
7.24145E-09,-0.023131174
7.26145E-09,-0.020516651
7.28146E-09,-0.017203036
7.30146E-09,-0.013346524
7.32146E-09,-0.009114297
7.34147E-09,-0.004679533
7.36147E-09,-0.00021117
7.38148E-09,0.004135522
7.40148E-09,0.00821493
7.42148E-09,0.011919388
7.44149E-09,0.015155514
7.46149E-09,0.017860454
7.4815E-09,0.019997705
7.5015E-09,0.021555475
7.5215E-09,0.022543522
7.54151E-09,0.022989061
7.56151E-09,0.022932123
7.58152E-09,0.022420741
7.60152E-09,0.02150632
7.62152E-09,0.020239557
7.64153E-09,0.018667164
7.66153E-09,0.016829621
7.68154E-09,0.014760062
7.70154E-09,0.012484329
7.72154E-09,0.010022118
7.74155E-09,0.00738907
7.76155E-09,0.004599569
7.78156E-09,0.001669574
7.80156E-09,-0.00137935
7.82156E-09,-0.004512426
7.84157E-09,-0.007697493
7.86157E-09,-0.010872261
7.88158E-09,-0.013978425
7.90158E-09,-0.016929652
7.92158E-09,-0.019641189
7.94159E-09,-0.022012355
7.96159E-09,-0.023943384
7.9816E-09,-0.025335837
8.0016E-09,-0.026099311
8.0216E-09,-0.026157587
8.04161E-09,-0.025454661
8.06161E-09,-0.02396022
8.08162E-09,-0.021674168
8.10162E-09,-0.018629833
8.12162E-09,-0.014895552
8.14163E-09,-0.010574402
8.16163E-09,-0.005801983
8.18164E-09,-0.000742233
8.20164E-09,0.004418614
8.22164E-09,0.009479669
8.24165E-09,0.014234323
8.26165E-09,0.018480012
8.28166E-09,0.022028338
8.30166E-09,0.024714985
8.32166E-09,0.026408887
8.34167E-09,0.027020105
8.36167E-09,0.026505926
8.38168E-09,0.024874786
8.40168E-09,0.022187772
8.42168E-09,0.018557465
8.44169E-09,0.014143186
8.46169E-09,0.009146122
8.4817E-09,0.003799325
8.5017E-09,-0.001642686
8.5217E-09,-0.006916092
8.54171E-09,-0.011760768
8.56171E-09,-0.015933446
8.58172E-09,-0.019220361
8.60172E-09,-0.02144872
8.62172E-09,-0.022496341
8.64173E-09,-0.022298934
8.66173E-09,-0.020854575
8.68174E-09,-0.018225086
8.70174E-09,-0.014534166
8.72174E-09,-0.009962317
8.74175E-09,-0.004738737
8.76175E-09,0.000869435
8.78176E-09,0.006570445
8.80176E-09,0.012061669
8.82176E-09,0.017040378
8.84177E-09,0.021237445
8.86177E-09,0.024400541
8.88178E-09,0.026343576
8.90178E-09,0.026920308
8.92178E-09,0.026068942
8.94179E-09,0.023786734
8.96179E-09,0.020151244
8.9818E-09,0.015300268
9.0018E-09,0.009447732
9.0218E-09,0.002862269
9.04181E-09,-0.004149667
9.06181E-09,-0.011250598
9.08182E-09,-0.018090544
9.10182E-09,-0.024324118
9.12182E-09,-0.029627647
9.14183E-09,-0.033715471
9.16183E-09,-0.036354611
9.18184E-09,-0.037377049
9.20184E-09,-0.036689009
9.22184E-09,-0.034276733
9.24185E-09,-0.030208463
9.26185E-09,-0.024632475
9.28186E-09,-0.017771242
9.30186E-09,-0.009911977
9.32186E-09,-0.001393984
9.34187E-09,0.007406584
9.36187E-09,0.016093865
9.38188E-09,0.024270495
9.40188E-09,0.031555966
9.42188E-09,0.037604339
9.44189E-09,0.042121357
9.46189E-09,0.044876839
9.4819E-09,0.045716939
9.5019E-09,0.044571435
9.5219E-09,0.041457549
9.54191E-09,0.036480036
9.56191E-09,0.029827402
9.58192E-09,0.021759736
9.60192E-09,0.012603351
9.62192E-09,0.002740514
9.64193E-09,-0.00742301
9.66193E-09,-0.017458343
9.68194E-09,-0.026944888
9.70194E-09,-0.035479257
9.72194E-09,-0.042697528
9.74195E-09,-0.048289301
9.76195E-09,-0.052010858
9.78196E-09,-0.053695221
9.80196E-09,-0.053258809
9.82196E-09,-0.050704485
9.84197E-09,-0.046120883
9.86197E-09,-0.039678046
9.88198E-09,-0.031620562
9.90198E-09,-0.022253431
9.92198E-09,-0.011937033
9.94199E-09,-0.001062782
9.96199E-09,0.009955581
9.982E-09,0.02071148
1.0002E-08,0.030800853
1.0022E-08,0.039849728
1.0042E-08,0.047532805
1.0062E-08,0.053577517
1.0082E-08,0.057775676
1.0102E-08,0.059990021
1.0122E-08,0.060157799
1.0142E-08,0.058291332
1.0162E-08,0.054475663
1.0182E-08,0.048863484
1.0202E-08,0.041667647
1.0222E-08,0.033151667
1.0242E-08,0.023618665
1.02621E-08,0.013399256
1.02821E-08,0.002838906
1.03021E-08,-0.007714738
1.03221E-08,-0.017924047
1.03421E-08,-0.027472705
1.03621E-08,-0.036075719
1.03821E-08,-0.043487834
1.04021E-08,-0.049510132
1.04221E-08,-0.053994683
1.04421E-08,-0.056847175
1.04621E-08,-0.058027576
1.04821E-08,-0.05754891
1.05021E-08,-0.055474315
1.05221E-08,-0.05191261
1.05421E-08,-0.047012872
1.05621E-08,-0.040958139
1.05821E-08,-0.03395383
1.06021E-08,-0.026225997
1.06221E-08,-0.01801742
1.06421E-08,-0.009563909
1.06621E-08,-0.001104508
1.06821E-08,0.007138054
1.07021E-08,0.014953901
1.07221E-08,0.022156008
1.07421E-08,0.028582792
1.07622E-08,0.034101265
1.07822E-08,0.038609031
1.08022E-08,0.0420353
1.08222E-08,0.044340957
1.08422E-08,0.04551776
1.08622E-08,0.045586758
1.08822E-08,0.044596012
1.09022E-08,0.042617747
1.09222E-08,0.039745031
1.09422E-08,0.03608811
1.09622E-08,0.031770509
1.09822E-08,0.026925011
1.10022E-08,0.021689639
1.10222E-08,0.016203728
1.10422E-08,0.010604205
1.10622E-08,0.005022161
1.10822E-08,-0.000420211
1.11022E-08,-0.005612227
1.11222E-08,-0.010456817
1.11422E-08,-0.014872099
1.11622E-08,-0.018792373
1.11822E-08,-0.022168545
1.12022E-08,-0.024967986
1.12222E-08,-0.027173858
1.12422E-08,-0.028783959
1.12623E-08,-0.029809156
1.12823E-08,-0.030271492
1.13023E-08,-0.030202058
1.13223E-08,-0.029638756
1.13423E-08,-0.028624035
1.13623E-08,-0.027202744
1.13823E-08,-0.025420188
1.14023E-08,-0.023320484
1.14223E-08,-0.020945307
1.14423E-08,-0.018333066
1.14623E-08,-0.015518554
1.14823E-08,-0.012533073
1.15023E-08,-0.009405006
1.15223E-08,-0.006160782
1.15423E-08,-0.002826162
1.15623E-08,0.000572273
1.15823E-08,0.004005538
1.16023E-08,0.007440708
1.16223E-08,0.010839569
1.16423E-08,0.014157579
1.16623E-08,0.017343271
1.16823E-08,0.020338197
1.17023E-08,0.023077485
1.17223E-08,0.025491049
1.17423E-08,0.027505459
1.17624E-08,0.029046423
1.17824E-08,0.030041818
1.18024E-08,0.030425122
1.18224E-08,0.030139131
1.18424E-08,0.029139745
1.18624E-08,0.027399637
1.18824E-08,0.024911594
1.19024E-08,0.021691308
1.19224E-08,0.017779427
1.19424E-08,0.013242687
1.19624E-08,0.008173937
1.19824E-08,0.002689219
1.20024E-08,-0.003064208
1.20224E-08,-0.008936424
1.20424E-08,-0.014741491
1.20624E-08,-0.020304889
1.20824E-08,-0.02543591
1.21024E-08,-0.029948606
1.21224E-08,-0.033676301
1.21424E-08,-0.036463147
1.21624E-08,-0.03818298
1.21824E-08,-0.038739412
1.22024E-08,-0.038073131
1.22224E-08,-0.036165587
1.22424E-08,-0.033041536
1.22625E-08,-0.028769945
1.22825E-08,-0.023463161
1.23025E-08,-0.017274312
1.23225E-08,-0.010392977
1.23425E-08,-0.003039262
1.23625E-08,0.004543544
1.23825E-08,0.012097441
1.24025E-08,0.01935903
1.24225E-08,0.026069278
1.24425E-08,0.031983357
1.24625E-08,0.036880155
1.24825E-08,0.040571056
1.25025E-08,0.042907629
1.25225E-08,0.043787881
1.25425E-08,0.043160811
1.25625E-08,0.041029051
1.25825E-08,0.037449466
1.26025E-08,0.032531666
1.26225E-08,0.026434473
1.26425E-08,0.019360465
1.26625E-08,0.011548809
1.26825E-08,0.003266648
1.27025E-08,-0.005200606
1.27225E-08,-0.013559705
1.27425E-08,-0.021520309
1.27626E-08,-0.028805616
1.27826E-08,-0.035162468
1.28026E-08,-0.040370536
1.28226E-08,-0.044250237
1.28426E-08,-0.046669075
1.28626E-08,-0.047546193
1.28826E-08,-0.046854946
1.29026E-08,-0.044623451
1.29226E-08,-0.040933093
1.29426E-08,-0.03591508
1.29626E-08,-0.029745165
1.29826E-08,-0.022635005
1.30026E-08,-0.014834382
1.30226E-08,-0.006597087
1.30426E-08,0.001790772
1.30626E-08,0.01006249
1.30826E-08,0.01794649
1.31026E-08,0.025189535
1.31226E-08,0.031572381
1.31426E-08,0.036901355
1.31626E-08,0.041026218
1.31826E-08,0.043838357
1.32026E-08,0.045275507
1.32226E-08,0.045322363
1.32426E-08,0.044009827
1.32627E-08,0.041412641
1.32827E-08,0.037645546
1.33027E-08,0.032858151
1.33227E-08,0.02722875
1.33427E-08,0.020957338
1.33627E-08,0.01425811
1.33827E-08,0.007351721
1.34027E-08,0.000457611
1.34227E-08,-0.006213357
1.34427E-08,-0.01246567
1.34627E-08,-0.018125158
1.34827E-08,-0.023043996
1.35027E-08,-0.0271046
1.35227E-08,-0.030222312
1.35427E-08,-0.032346823
1.35627E-08,-0.033462345
1.35827E-08,-0.033586571
1.36027E-08,-0.032768501
1.36227E-08,-0.03108528
1.36427E-08,-0.028638169
1.36627E-08,-0.025547856
1.36827E-08,-0.021949286
1.37027E-08,-0.017986217
1.37227E-08,-0.013805708
1.37427E-08,-0.009552752
1.37628E-08,-0.005365221
1.37828E-08,-0.001369316
1.38028E-08,0.002324337
1.38228E-08,0.005623834
1.38428E-08,0.008458276
1.38628E-08,0.010779154
1.38828E-08,0.0125608
1.39028E-08,0.013799923
1.39228E-08,0.014514292
1.39428E-08,0.014740626
1.39628E-08,0.014531815
1.39828E-08,0.013953599
1.40028E-08,0.013080853
1.40228E-08,0.011993652
1.40428E-08,0.010773272
1.40628E-08,0.00949831
1.40828E-08,0.008241073
1.41028E-08,0.007064406
1.41228E-08,0.006019066
1.41428E-08,0.005141762
1.41628E-08,0.004453948
1.41828E-08,0.003961385
1.42028E-08,0.003654518
1.42228E-08,0.003509618
1.42428E-08,0.00349064
1.42629E-08,0.00355171
1.42829E-08,0.003640112
1.43029E-08,0.003699637
1.43229E-08,0.003674134
1.43429E-08,0.003511083
1.43629E-08,0.003165019
1.43829E-08,0.002600637
1.44029E-08,0.001795408
1.44229E-08,0.000741582
1.44429E-08,-0.000552553
1.44629E-08,-0.002062223
1.44829E-08,-0.003746576
1.45029E-08,-0.005549959
1.45229E-08,-0.007404016
1.45429E-08,-0.009230536
1.45629E-08,-0.010944926
1.45829E-08,-0.012460171
1.46029E-08,-0.013691098
1.46229E-08,-0.014558748
1.46429E-08,-0.014994646
1.46629E-08,-0.014944771
1.46829E-08,-0.014373013
1.47029E-08,-0.013263937
1.47229E-08,-0.011624705
1.47429E-08,-0.009486025
1.4763E-08,-0.006902056
1.4783E-08,-0.003949229
1.4803E-08,-0.000723999
1.4823E-08,0.002660398
1.4843E-08,0.006078078
1.4863E-08,0.009395375
1.4883E-08,0.012476241
1.4903E-08,0.01518796
1.4923E-08,0.017406928
1.4943E-08,0.019024252
1.4963E-08,0.019950904
1.4983E-08,0.020122207
1.5003E-08,0.019501424
1.5023E-08,0.018082286
1.5043E-08,0.015890307
1.5063E-08,0.012982806
1.5083E-08,0.009447611
1.5103E-08,0.005400459
1.5123E-08,0.000980918
1.5143E-08,-0.003652011
1.5163E-08,-0.008325336
1.5183E-08,-0.012863041
1.5203E-08,-0.01707932
1.5223E-08,-0.020805637
1.5243E-08,-0.023883133
1.52631E-08,-0.026173806
1.52831E-08,-0.027565695
1.53031E-08,-0.027977794
1.53231E-08,-0.027363737
1.53431E-08,-0.025714199
1.53631E-08,-0.023057886
1.53831E-08,-0.01946108
1.54031E-08,-0.015025745
1.54231E-08,-0.009886262
1.54431E-08,-0.004204919
1.54631E-08,0.001833674
1.54831E-08,0.00802903
1.55031E-08,0.01417184
1.55231E-08,0.02005137
1.55431E-08,0.025462924
1.55631E-08,0.030215084
1.55831E-08,0.034136466
1.56031E-08,0.037081747
1.56231E-08,0.038936741
1.56431E-08,0.039622359
1.56631E-08,0.039097314
1.56831E-08,0.037359502
1.57031E-08,0.034446018
1.57231E-08,0.030431838
1.57431E-08,0.025427234
1.57632E-08,0.019574034
1.57832E-08,0.013040887
1.58032E-08,0.00601771
1.58232E-08,-0.001290478
1.58432E-08,-0.008670104
1.58632E-08,-0.015905746
1.58832E-08,-0.022786788
1.59032E-08,-0.029113776
1.59232E-08,-0.034704319
1.59432E-08,-0.039398332
1.59632E-08,-0.043062492
1.59832E-08,-0.04559379
1.60032E-08,-0.046922107
1.60232E-08,-0.047011759
1.60432E-08,-0.045862011
1.60632E-08,-0.043506573
1.60832E-08,-0.040012134
1.61032E-08,-0.035476009
1.61232E-08,-0.030022727
1.61432E-08,-0.023800706
1.61632E-08,-0.016978233
1.61832E-08,-0.009734163
1.62032E-08,-0.002266505
1.62232E-08,0.005232832
1.62432E-08,0.01256878
1.62633E-08,0.01955294
1.62833E-08,0.026007852
1.63033E-08,0.031771569
1.63233E-08,0.036701699
1.63433E-08,0.04067888
1.63633E-08,0.043609649
1.63833E-08,0.045428613
1.64033E-08,0.0460999
1.64233E-08,0.045617841
1.64433E-08,0.04400689
1.64633E-08,0.04132076
1.64833E-08,0.037640822
1.65033E-08,0.03307378
1.65233E-08,0.027748687
1.65433E-08,0.02181338
1.65633E-08,0.015430399
1.65833E-08,0.008772517
1.66033E-08,0.002017979
1.66233E-08,-0.004654424
1.66433E-08,-0.011070385
1.66633E-08,-0.017064445
1.66833E-08,-0.022485245
1.67033E-08,-0.027199763
1.67233E-08,-0.03109624
1.67433E-08,-0.034087549
1.67634E-08,-0.036113613
1.67834E-08,-0.037142821
1.68034E-08,-0.037172612
1.68234E-08,-0.036229174
1.68434E-08,-0.034366255
1.68634E-08,-0.031663113
1.68834E-08,-0.028221668
1.69034E-08,-0.02416295
1.69234E-08,-0.019622974
1.69434E-08,-0.014748162
1.69634E-08,-0.009690499
1.69834E-08,-0.004602568
1.70034E-08,0.000367337
1.70234E-08,0.005079866
1.70434E-08,0.009408855
1.70634E-08,0.013245018
1.70834E-08,0.016498954
1.71034E-08,0.019103378
1.71234E-08,0.021014501
1.71434E-08,0.022212529
1.71634E-08,0.022701287
1.71834E-08,0.022507005
1.72034E-08,0.021676338
1.72234E-08,0.020273718
1.72434E-08,0.018378183
1.72635E-08,0.016079802
1.72835E-08,0.013475889
1.73035E-08,0.010667145
1.73235E-08,0.007753898
1.73435E-08,0.004832599
1.73635E-08,0.001992704
1.73835E-08,-0.000685955
1.74035E-08,-0.003135211
1.74235E-08,-0.005299969
1.74435E-08,-0.007138969
1.74635E-08,-0.008624903
1.74835E-08,-0.009743938
1.75035E-08,-0.010494716
1.75235E-08,-0.010886929
1.75435E-08,-0.010939576
1.75635E-08,-0.010679022
1.75835E-08,-0.010136995
1.76035E-08,-0.00934863
1.76235E-08,-0.008350677
1.76435E-08,-0.007179869
1.76635E-08,-0.005872186
1.76835E-08,-0.004461335
1.77035E-08,-0.002978233
1.77235E-08,-0.001451676
1.77435E-08,9.17689E-05
1.77636E-08,0.001627363
1.77836E-08,0.003131436
1.78036E-08,0.004580571
1.78236E-08,0.005950817
1.78436E-08,0.007217024
1.78636E-08,0.008352387
1.78836E-08,0.009328292
1.79036E-08,0.010114512
1.79236E-08,0.010679798
1.79436E-08,0.010992872
1.79636E-08,0.011023791
1.79836E-08,0.010745636
1.80036E-08,0.010136429
1.80236E-08,0.009181183
1.80436E-08,0.007873945
1.80636E-08,0.006219702
1.80836E-08,0.004235994
1.81036E-08,0.0019541
1.81236E-08,-0.000580329
1.81436E-08,-0.003307293
1.81636E-08,-0.006153209
1.81836E-08,-0.009032432
1.82036E-08,-0.011849564
1.82236E-08,-0.014502467
1.82436E-08,-0.016885923
1.82637E-08,-0.018895785
1.82837E-08,-0.020433472
1.83037E-08,-0.021410593
1.83237E-08,-0.021753494
1.83437E-08,-0.021407493
1.83637E-08,-0.020340578
1.83837E-08,-0.018546351
1.84037E-08,-0.016046027
1.84237E-08,-0.012889335
1.84437E-08,-0.009154218
1.84637E-08,-0.004945254
1.84837E-08,-0.000390832
1.85037E-08,0.004360882
1.85237E-08,0.009147046
1.85437E-08,0.013796141
1.85637E-08,0.018134632
1.85837E-08,0.02199401
1.86037E-08,0.025217928
1.86237E-08,0.027669101
1.86437E-08,0.029235652
1.86637E-08,0.0298366
1.86837E-08,0.029426212
1.87037E-08,0.027996664
1.87237E-08,0.02557892
1.87437E-08,0.022247768
1.87638E-08,0.018112055
1.87838E-08,0.01331027
1.88038E-08,0.008022212
1.88238E-08,0.002431214
1.88438E-08,-0.003244538
1.88638E-08,-0.00879272
1.88838E-08,-0.014000592
1.89038E-08,-0.018666554
1.89238E-08,-0.022608811
1.89438E-08,-0.025673182
1.89638E-08,-0.027739812
1.89838E-08,-0.028728519
1.90038E-08,-0.02860247
1.90238E-08,-0.027370056
1.90438E-08,-0.025084817
1.90638E-08,-0.021843427
1.90838E-08,-0.017781812
1.91038E-08,-0.01306954
1.91238E-08,-0.007902739
1.91438E-08,-0.002495835
1.91638E-08,0.002927514
1.91838E-08,0.008143902
1.92038E-08,0.012939655
1.92238E-08,0.017119872
1.92438E-08,0.020516642
1.92639E-08,0.022996056
1.92839E-08,0.024463718
