# Time (s),Amplitude (V)
3.340000000000000047e-09,-6.597323313121259596e-04
3.359999999999999978e-09,-6.191459595982289846e-04
3.379999999999989982e-09,-5.386948645074339992e-04
3.399999999999999840e-09,-4.225607527018970062e-04
3.420000000000000184e-09,-2.771842401796030205e-04
3.440000000000000115e-09,-1.108680554547890047e-04
3.460000000000009972e-09,6.673718323837440620e-05
3.479999999999999977e-09,2.452324175442380217e-04
3.499999999999999908e-09,4.141172492742220112e-04
3.519999999999989913e-09,5.634440965285980162e-04
3.540000000000000183e-09,6.844383413056099631e-04
3.560000000000000114e-09,7.700455150878689680e-04
3.580000000000000045e-09,8.153711288455639484e-04
3.600000000000009902e-09,8.179854778553960091e-04
3.619999999999999907e-09,7.780742183564299608e-04
3.639999999999999838e-09,6.984251912643459634e-04
3.659999999999989843e-09,5.842522503970140526e-04
3.680000000000000113e-09,4.428670930756990038e-04
3.700000000000000044e-09,2.832196459116139895e-04
3.719999999999999975e-09,1.153358272413380046e-04
3.740000000000009832e-09,-5.031203045754290264e-05
3.760000000000000251e-09,-2.034625668073200035e-04
3.779999999999999768e-09,-3.347092911867639744e-04
3.799999999999990186e-09,-4.360905231869239944e-04
3.819999999999999630e-09,-5.015882797747059753e-04
3.839999999999999974e-09,-5.275047189890290497e-04
3.860000000000000319e-09,-5.126924319839690257e-04
3.880000000000009763e-09,-4.586240515964159744e-04
3.900000000000000181e-09,-3.692967404481089914e-04
3.919999999999999698e-09,-2.509775009325809986e-04
3.939999999999990117e-09,-1.118052610395010003e-04
3.960000000000000387e-09,3.872529559597349947e-05
3.979999999999999905e-09,1.903657369890590114e-04
4.000000000000000249e-09,3.327638925144370025e-04
4.020000000000009693e-09,4.561209887818200022e-04
4.040000000000000111e-09,5.518145618499819844e-04
4.059999999999999628e-09,6.129479214077210346e-04
4.079999999999990047e-09,6.347915349316290501e-04
4.100000000000000317e-09,6.150884720304880104e-04
4.119999999999999835e-09,5.542045767546300390e-04
4.140000000000000179e-09,4.551137837110670083e-04
4.160000000000009623e-09,3.232193504029799843e-04
4.180000000000000041e-09,1.660220927042350123e-04
4.200000000000000386e-09,-7.343665477885570099e-06
4.219999999999989977e-09,-1.866773888381329991e-04
4.240000000000000248e-09,-3.613473255340560186e-04
4.259999999999999765e-09,-5.209533736850860191e-04
4.280000000000000109e-09,-6.559762147063220123e-04
4.300000000000010380e-09,-7.583719439735360371e-04
4.319999999999999971e-09,-8.220748272443399816e-04
4.340000000000000316e-09,-8.433765597159610357e-04
4.359999999999989907e-09,-8.211581437606170182e-04
4.380000000000000178e-09,-7.569597459865610176e-04
4.399999999999999695e-09,-6.548840642325830111e-04
4.420000000000000040e-09,-5.213391918028200496e-04
4.440000000000010310e-09,-3.646370526693120122e-04
4.459999999999999901e-09,-1.944725634099029915e-04
4.480000000000000246e-09,-2.131618391629829857e-05
4.499999999999989837e-09,1.442420232190959903e-04
4.520000000000000108e-09,2.921556394834970232e-04
4.539999999999999625e-09,4.135507796267260208e-04
4.559999999999999970e-09,5.012810990452989945e-04
4.580000000000010240e-09,5.503740199642340007e-04
4.599999999999999832e-09,5.583400977831459982e-04
4.620000000000000176e-09,5.253260382472329680e-04
4.639999999999989767e-09,4.541016951022729901e-04
4.660000000000000038e-09,3.498818101461839908e-04
4.680000000000000382e-09,2.199936477533779872e-04
4.699999999999999900e-09,7.341137093981550427e-05
4.720000000000010171e-09,-7.981360390616219552e-05
4.739999999999999762e-09,-2.291904795026300046e-04
4.760000000000000106e-09,-3.644550724949749952e-04
4.779999999999989697e-09,-4.762220335403629734e-04
4.799999999999999968e-09,-5.565822360116100135e-04
4.820000000000000313e-09,-5.996076985428330005e-04
4.839999999999999830e-09,-6.017321963149480264e-04
4.860000000000010101e-09,-5.619835110382930118e-04
4.879999999999999692e-09,-4.820525812532750159e-04
4.900000000000000036e-09,-3.661950584584820192e-04
4.919999999999989628e-09,-2.209713074365099884e-04
4.939999999999999898e-09,-5.484104906786110129e-05
4.960000000000000243e-09,1.223620078235370030e-04
4.979999999999999760e-09,3.000426381347729809e-04
5.000000000000010031e-09,4.675052707284710037e-04
5.019999999999999622e-09,6.146223651214509755e-04
5.039999999999999966e-09,7.324680209884159828e-04
5.059999999999990385e-09,8.138770029333249837e-04
5.079999999999999828e-09,8.538940227008980262e-04
5.100000000000000173e-09,8.500849930105650260e-04
5.119999999999999690e-09,8.026906209297890319e-04
5.140000000000009961e-09,7.146126013569990224e-04
